Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0001,652.0,1.01,2.02,100,100,1,1,0,0
2,0.0001,705.0,1.01,1.01,1.01,1.01,1,1,1,1
3,0.0001,695.0,1.01,2.02,5.050000000000001,5.050000000000001,1,1,1,1
4,0.0001,687.0,3.03,4.04,4.04,100,1,1,1,0
5,0.0001,708.0,1.01,1.01,1.01,1.01,1,1,1,1
6,0.0001,606.0,100,100,100,100,0,0,0,0
7,0.0001,644.0,1.01,100,100,100,1,0,0,0
8,0.0001,615.0,100,100,100,100,0,0,0,0
9,0.0001,675.0,1.01,1.01,4.04,100,1,1,1,0
10,0.0001,682.0,1.01,1.01,1.01,100,1,1,1,0
11,0.0001,668.0,1.01,1.01,2.02,100,1,1,1,0
12,0.0001,687.0,1.01,1.01,1.01,100,1,1,1,0
13,0.0001,631.0,1.01,100,100,100,1,0,0,0
14,0.0001,704.0,1.01,1.01,1.01,2.02,1,1,1,1
15,0.0001,700.0,1.01,1.01,1.01,1.01,1,1,1,1
16,0.0001,708.0,1.01,1.01,1.01,1.01,1,1,1,1
17,0.0001,712.0,11.11,11.11,11.11,12.12,1,1,1,1
18,0.0001,647.0,1.01,100,100,100,1,0,0,0
19,0.0001,692.0,1.01,1.01,1.01,100,1,1,1,0
20,0.0001,691.0,1.01,1.01,1.01,100,1,1,1,0
21,0.0001,650.0,1.01,2.02,100,100,1,1,0,0
22,0.0001,704.0,1.01,1.01,1.01,1.01,1,1,1,1
23,0.0001,719.0,1.01,2.02,2.02,2.02,1,1,1,1
24,0.0001,665.0,1.01,1.01,2.02,100,1,1,1,0
25,0.0001,649.0,1.01,2.02,100,100,1,1,0,0
26,0.0001,682.0,1.01,1.01,1.01,100,1,1,1,0
27,0.0001,647.0,1.01,100,100,100,1,0,0,0
28,0.0001,616.0,100,100,100,100,0,0,0,0
29,0.0001,712.0,1.01,1.01,1.01,1.01,1,1,1,1
30,0.0001,687.0,1.01,1.01,1.01,100,1,1,1,0
31,0.0001,708.0,2.02,2.02,3.03,3.03,1,1,1,1
32,0.0001,635.0,4.04,100,100,100,1,0,0,0
33,0.0001,663.0,1.01,1.01,100,100,1,1,0,0
34,0.0001,692.0,1.01,2.02,2.02,100,1,1,1,0
