Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.99,1798.0,1.01,2.02,2.02,100,1,1,1,0
2,0.99,1844.0,1.01,1.01,1.01,2.02,1,1,1,1
3,0.99,1786.0,2.02,3.03,3.03,100,1,1,1,0
4,0.99,1800.0,2.02,2.02,2.02,100,1,1,1,0
5,0.99,1754.0,7.07,8.08,9.09,100,1,1,1,0
6,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
7,0.99,1744.0,2.02,6.06,80.80000000000001,100,1,1,1,0
8,0.99,1798.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
9,0.99,1786.0,2.02,3.03,3.03,100,1,1,1,0
10,0.99,1800.0,2.02,3.03,3.03,100,1,1,1,0
11,0.99,1850.0,2.02,2.02,2.02,3.03,1,1,1,1
12,0.99,1887.0,2.02,2.02,2.02,2.02,1,1,1,1
13,0.99,1744.0,2.02,2.02,3.03,100,1,1,1,0
14,0.99,1720.0,2.02,7.07,100,100,1,1,0,0
15,0.99,1765.0,2.02,2.02,15.149999999999999,100,1,1,1,0
16,0.99,1726.0,3.03,5.050000000000001,100,100,1,1,0,0
17,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
18,0.99,1786.0,2.02,2.02,2.02,100,1,1,1,0
19,0.99,1766.0,3.03,4.04,4.04,100,1,1,1,0
20,0.99,1887.0,2.02,2.02,3.03,4.04,1,1,1,1
21,0.99,1887.0,2.02,2.02,2.02,6.06,1,1,1,1
22,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
23,0.99,1887.0,2.02,2.02,3.03,3.03,1,1,1,1
24,0.99,1757.0,3.03,7.07,60.599999999999994,100,1,1,1,0
25,0.99,1887.0,2.02,2.02,2.02,6.06,1,1,1,1
26,0.99,1766.0,3.03,4.04,4.04,100,1,1,1,0
27,0.99,1850.0,2.02,2.02,2.02,3.03,1,1,1,1
28,0.99,1744.0,1.01,4.04,100,100,1,1,0,0
29,0.99,1738.0,2.02,3.03,41.410000000000004,100,1,1,1,0
30,0.99,1775.0,3.03,3.03,3.03,100,1,1,1,0
31,0.99,1805.0,1.01,2.02,2.02,100,1,1,1,0
32,0.99,1798.0,2.02,3.03,4.04,100,1,1,1,0
33,0.99,1744.0,2.02,3.03,100,100,1,1,0,0
34,0.99,1887.0,1.01,1.01,1.01,2.02,1,1,1,1
35,0.99,1738.0,2.02,2.02,17.17,100,1,1,1,0
36,0.99,1726.0,3.03,4.04,100,100,1,1,0,0
37,0.99,1744.0,2.02,3.03,100,100,1,1,0,0
38,0.99,1744.0,2.02,7.07,100,100,1,1,0,0
39,0.99,1744.0,2.02,33.33,64.64,100,1,1,1,0
40,0.99,1786.0,2.02,3.03,3.03,100,1,1,1,0
41,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
42,0.99,1781.0,2.02,2.02,3.03,100,1,1,1,0
43,0.99,1887.0,1.01,2.02,2.02,3.03,1,1,1,1
44,0.99,1887.0,2.02,2.02,2.02,2.02,1,1,1,1
45,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
46,0.99,1744.0,4.04,10.100000000000001,64.64,100,1,1,1,0
47,0.99,1887.0,2.02,2.02,2.02,2.02,1,1,1,1
48,0.99,1766.0,3.03,3.03,4.04,100,1,1,1,0
49,0.99,1744.0,2.02,3.03,100,100,1,1,0,0
50,0.99,1772.0,1.01,2.02,2.02,100,1,1,1,0
51,0.99,1726.0,12.12,13.13,100,100,1,1,0,0
52,0.99,1739.0,2.02,2.02,100,100,1,1,0,0
53,0.99,1726.0,2.02,29.29,100,100,1,1,0,0
54,0.99,1757.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
55,0.99,1726.0,2.02,7.07,100,100,1,1,0,0
56,0.99,1738.0,2.02,2.02,2.02,100,1,1,1,0
57,0.99,1887.0,1.01,1.01,1.01,2.02,1,1,1,1
58,0.99,1739.0,2.02,4.04,100,100,1,1,0,0
59,0.99,1800.0,2.02,2.02,2.02,100,1,1,1,0
60,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
61,0.99,1850.0,1.01,2.02,2.02,2.02,1,1,1,1
62,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
63,0.99,1887.0,2.02,8.08,9.09,10.100000000000001,1,1,1,1
64,0.99,1817.0,3.03,4.04,4.04,100,1,1,1,0
65,0.99,1786.0,2.02,2.02,5.050000000000001,100,1,1,1,0
66,0.99,1786.0,1.01,2.02,2.02,100,1,1,1,0
67,0.99,1720.0,2.02,6.06,100,100,1,1,0,0
68,0.99,1738.0,3.03,3.03,11.11,100,1,1,1,0
69,0.99,1766.0,2.02,2.02,3.03,100,1,1,1,0
70,0.99,1744.0,2.02,2.02,3.03,100,1,1,1,0
71,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
72,0.99,1777.0,3.03,3.03,3.03,100,1,1,1,0
73,0.99,1887.0,3.03,3.03,3.03,3.03,1,1,1,1
74,0.99,1786.0,3.03,3.03,3.03,100,1,1,1,0
75,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
76,0.99,1887.0,1.01,1.01,2.02,2.02,1,1,1,1
77,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
78,0.99,1800.0,1.01,2.02,2.02,100,1,1,1,0
79,0.99,1887.0,1.01,1.01,2.02,2.02,1,1,1,1
80,0.99,1744.0,2.02,2.02,100,100,1,1,0,0
81,0.99,1744.0,2.02,5.050000000000001,17.17,100,1,1,1,0
82,0.99,1887.0,2.02,2.02,2.02,2.02,1,1,1,1
83,0.99,1786.0,2.02,3.03,3.03,100,1,1,1,0
84,0.99,1757.0,2.02,3.03,9.09,100,1,1,1,0
85,0.99,1744.0,3.03,3.03,100,100,1,1,0,0
86,0.99,1887.0,2.02,2.02,2.02,3.03,1,1,1,1
87,0.99,1887.0,2.02,2.02,2.02,2.02,1,1,1,1
88,0.99,1887.0,1.01,1.01,1.01,2.02,1,1,1,1
89,0.99,1744.0,2.02,8.08,100,100,1,1,0,0
90,0.99,1744.0,2.02,2.02,15.149999999999999,100,1,1,1,0
91,0.99,1887.0,1.01,1.01,1.01,2.02,1,1,1,1
92,0.99,1744.0,2.02,3.03,100,100,1,1,0,0
93,0.99,1800.0,2.02,3.03,3.03,100,1,1,1,0
94,0.99,1744.0,2.02,5.050000000000001,100,100,1,1,0,0
95,0.99,1786.0,2.02,3.03,5.050000000000001,100,1,1,1,0
96,0.99,1786.0,1.01,3.03,4.04,100,1,1,1,0
97,0.99,1786.0,2.02,3.03,3.03,100,1,1,1,0
98,0.99,1757.0,1.01,2.02,2.02,100,1,1,1,0
99,0.99,1887.0,1.01,2.02,2.02,3.03,1,1,1,1
100,0.99,1850.0,1.01,1.01,1.01,2.02,1,1,1,1
