Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1638.0,1.01,1.01,1.01,100,1,1,1,0
2,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
3,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
4,1610.0,1.01,1.01,100,100,1,1,0,0
5,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
6,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
7,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
8,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
9,1723.0,1.01,1.01,2.02,2.02,1,1,1,1
10,1552.0,3.03,100,100,100,1,0,0,0
11,1594.0,1.01,1.01,100,100,1,1,0,0
12,1723.0,2.02,2.02,2.02,2.02,1,1,1,1
13,1658.0,1.01,1.01,1.01,100,1,1,1,0
14,1663.0,1.01,1.01,2.02,100,1,1,1,0
15,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
16,1652.0,1.01,2.02,2.02,100,1,1,1,0
17,1637.0,1.01,1.01,2.02,100,1,1,1,0
18,1691.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
19,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
20,1699.0,1.01,1.01,2.02,2.02,1,1,1,1
21,1696.0,1.01,1.01,1.01,1.01,1,1,1,1
22,1670.0,1.01,1.01,1.01,100,1,1,1,0
23,1670.0,1.01,1.01,4.04,100,1,1,1,0
24,1670.0,1.01,1.01,1.01,100,1,1,1,0
25,1576.0,1.01,100,100,100,1,0,0,0
26,1632.0,1.01,1.01,1.01,100,1,1,1,0
27,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
28,1584.0,1.01,1.01,100,100,1,1,0,0
29,1740.0,1.01,1.01,2.02,2.02,1,1,1,1
30,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
31,1691.0,1.01,1.01,1.01,3.03,1,1,1,1
32,1675.0,1.01,1.01,1.01,100,1,1,1,0
33,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
34,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
35,1698.0,1.01,1.01,2.02,2.02,1,1,1,1
36,1670.0,1.01,1.01,2.02,100,1,1,1,0
37,1583.0,1.01,1.01,100,100,1,1,0,0
38,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
39,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
40,1636.0,1.01,1.01,2.02,100,1,1,1,0
41,1693.0,1.01,1.01,1.01,1.01,1,1,1,1
42,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
43,1632.0,1.01,2.02,2.02,100,1,1,1,0
44,1694.0,1.01,1.01,1.01,8.08,1,1,1,1
45,1708.0,1.01,1.01,1.01,2.02,1,1,1,1
46,1715.0,1.01,1.01,1.01,2.02,1,1,1,1
47,1692.0,1.01,1.01,1.01,1.01,1,1,1,1
48,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
49,1744.0,1.01,1.01,1.01,1.01,1,1,1,1
50,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
51,1723.0,1.01,1.01,1.01,2.02,1,1,1,1
52,1698.0,1.01,1.01,2.02,4.04,1,1,1,1
53,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
54,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
55,1740.0,3.03,3.03,4.04,6.06,1,1,1,1
56,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
57,1646.0,1.01,1.01,2.02,100,1,1,1,0
58,1639.0,1.01,1.01,1.01,100,1,1,1,0
59,1698.0,1.01,1.01,1.01,3.03,1,1,1,1
60,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
61,1639.0,1.01,1.01,2.02,100,1,1,1,0
62,1693.0,2.02,2.02,5.050000000000001,7.07,1,1,1,1
63,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
64,1677.0,1.01,1.01,2.02,100,1,1,1,0
65,1576.0,1.01,100,100,100,1,0,0,0
66,1718.0,1.01,1.01,1.01,1.01,1,1,1,1
67,1718.0,1.01,1.01,1.01,2.02,1,1,1,1
68,1698.0,1.01,1.01,2.02,3.03,1,1,1,1
69,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
70,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
71,1681.0,1.01,1.01,1.01,100,1,1,1,0
72,1604.0,1.01,1.01,100,100,1,1,0,0
73,1693.0,1.01,1.01,5.050000000000001,7.07,1,1,1,1
74,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
75,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
76,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
77,1596.0,1.01,1.01,100,100,1,1,0,0
78,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
79,1718.0,1.01,1.01,1.01,4.04,1,1,1,1
80,1686.0,1.01,1.01,1.01,2.02,1,1,1,1
81,1657.0,1.01,2.02,2.02,100,1,1,1,0
82,1656.0,2.02,5.050000000000001,6.06,100,1,1,1,0
83,1693.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
84,1670.0,1.01,1.01,1.01,100,1,1,1,0
85,1718.0,1.01,1.01,1.01,4.04,1,1,1,1
86,1744.0,1.01,1.01,1.01,1.01,1,1,1,1
87,1724.0,1.01,1.01,1.01,1.01,1,1,1,1
88,1670.0,1.01,2.02,2.02,100,1,1,1,0
89,1681.0,1.01,1.01,1.01,100,1,1,1,0
90,1583.0,1.01,2.02,100,100,1,1,0,0
91,1691.0,1.01,1.01,1.01,2.02,1,1,1,1
92,1699.0,1.01,1.01,1.01,2.02,1,1,1,1
93,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
94,1677.0,1.01,1.01,1.01,100,1,1,1,0
95,1688.0,1.01,1.01,1.01,1.01,1,1,1,1
96,1691.0,1.01,1.01,1.01,2.02,1,1,1,1
97,1670.0,1.01,1.01,1.01,100,1,1,1,0
98,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
99,1671.0,1.01,1.01,1.01,100,1,1,1,0
100,1740.0,1.01,1.01,1.01,2.02,1,1,1,1
