Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1948.0,1.01,1.01,1.01,2.02,1,1,1,1
2,1865.0,1.01,2.02,2.02,100,1,1,1,0
3,1933.0,1.01,1.01,1.01,2.02,1,1,1,1
4,1799.0,1.01,1.01,100,100,1,1,0,0
5,1799.0,1.01,4.04,100,100,1,1,0,0
6,1888.0,2.02,2.02,5.050000000000001,100,1,1,1,0
7,1923.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
8,1895.0,1.01,1.01,2.02,100,1,1,1,0
9,1938.0,1.01,1.01,2.02,9.09,1,1,1,1
10,1882.0,1.01,1.01,2.02,100,1,1,1,0
11,1948.0,1.01,1.01,1.01,2.02,1,1,1,1
12,1813.0,1.01,1.01,100,100,1,1,0,0
13,1887.0,1.01,2.02,2.02,100,1,1,1,0
14,1875.0,1.01,1.01,3.03,100,1,1,1,0
15,1877.0,1.01,2.02,2.02,100,1,1,1,0
16,1847.0,1.01,1.01,1.01,100,1,1,1,0
17,1779.0,1.01,100,100,100,1,0,0,0
18,1718.0,100,100,100,100,0,0,0,0
19,1775.0,1.01,100,100,100,1,0,0,0
20,1886.0,1.01,2.02,4.04,100,1,1,1,0
21,1898.0,1.01,1.01,2.02,100,1,1,1,0
22,1864.0,1.01,2.02,2.02,100,1,1,1,0
23,1887.0,1.01,1.01,1.01,100,1,1,1,0
24,1792.0,1.01,1.01,100,100,1,1,0,0
25,1975.0,1.01,1.01,1.01,1.01,1,1,1,1
26,1891.0,1.01,1.01,1.01,100,1,1,1,0
27,1761.0,1.01,100,100,100,1,0,0,0
28,1975.0,1.01,1.01,1.01,1.01,1,1,1,1
29,1929.0,1.01,1.01,1.01,2.02,1,1,1,1
30,1935.0,1.01,1.01,1.01,1.01,1,1,1,1
31,1948.0,1.01,1.01,1.01,2.02,1,1,1,1
32,1911.0,1.01,1.01,3.03,6.06,1,1,1,1
33,1834.0,1.01,1.01,2.02,100,1,1,1,0
34,1884.0,1.01,1.01,1.01,100,1,1,1,0
35,1975.0,1.01,1.01,1.01,1.01,1,1,1,1
36,1897.0,1.01,1.01,1.01,100,1,1,1,0
37,1771.0,1.01,100,100,100,1,0,0,0
38,1896.0,1.01,1.01,1.01,100,1,1,1,0
39,1975.0,1.01,1.01,1.01,2.02,1,1,1,1
40,1944.0,1.01,1.01,2.02,2.02,1,1,1,1
41,1919.0,1.01,1.01,1.01,3.03,1,1,1,1
42,1969.0,1.01,1.01,1.01,1.01,1,1,1,1
43,1887.0,1.01,1.01,1.01,100,1,1,1,0
44,1926.0,1.01,3.03,4.04,4.04,1,1,1,1
45,1975.0,1.01,1.01,1.01,1.01,1,1,1,1
46,1860.0,1.01,1.01,2.02,100,1,1,1,0
47,1878.0,1.01,3.03,3.03,100,1,1,1,0
48,1912.0,1.01,1.01,1.01,2.02,1,1,1,1
49,1881.0,1.01,1.01,1.01,100,1,1,1,0
50,1893.0,2.02,2.02,2.02,100,1,1,1,0
51,1901.0,1.01,1.01,1.01,100,1,1,1,0
52,1794.0,1.01,3.03,100,100,1,1,0,0
53,1783.0,1.01,100,100,100,1,0,0,0
54,1832.0,1.01,1.01,8.08,100,1,1,1,0
55,1905.0,1.01,1.01,1.01,100,1,1,1,0
56,1958.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
57,1878.0,1.01,1.01,1.01,100,1,1,1,0
58,1858.0,1.01,2.02,2.02,100,1,1,1,0
59,1847.0,1.01,2.02,3.03,100,1,1,1,0
60,1855.0,1.01,1.01,1.01,100,1,1,1,0
61,1824.0,1.01,1.01,100,100,1,1,0,0
62,1750.0,1.01,100,100,100,1,0,0,0
63,1886.0,1.01,1.01,1.01,100,1,1,1,0
64,1932.0,1.01,2.02,3.03,4.04,1,1,1,1
65,1936.0,1.01,1.01,1.01,1.01,1,1,1,1
66,1936.0,1.01,1.01,1.01,3.03,1,1,1,1
67,1796.0,1.01,1.01,100,100,1,1,0,0
68,1903.0,1.01,1.01,1.01,100,1,1,1,0
69,1968.0,1.01,1.01,1.01,1.01,1,1,1,1
70,1833.0,1.01,3.03,4.04,100,1,1,1,0
71,1936.0,1.01,1.01,1.01,1.01,1,1,1,1
