Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3131.0,6.06,11.11,100,100,1,1,0,0
2,3248.0,3.03,4.04,5.050000000000001,100,1,1,1,0
3,3198.0,3.03,6.06,9.09,100,1,1,1,0
4,3181.0,4.04,8.08,14.14,100,1,1,1,0
5,3157.0,4.04,9.09,31.31,100,1,1,1,0
6,3167.0,4.04,6.06,17.17,100,1,1,1,0
7,3155.0,4.04,7.07,14.14,100,1,1,1,0
8,3162.0,4.04,6.06,15.149999999999999,100,1,1,1,0
9,3184.0,3.03,5.050000000000001,12.12,100,1,1,1,0
10,3219.0,3.03,5.050000000000001,8.08,100,1,1,1,0
11,3168.0,4.04,6.06,16.16,100,1,1,1,0
12,3198.0,4.04,8.08,11.11,100,1,1,1,0
13,3180.0,4.04,7.07,13.13,100,1,1,1,0
14,3145.0,4.04,7.07,36.36,100,1,1,1,0
15,3193.0,4.04,8.08,21.21,100,1,1,1,0
16,3138.0,4.04,6.06,100,100,1,1,0,0
17,3215.0,3.03,4.04,8.08,100,1,1,1,0
18,3169.0,4.04,9.09,18.18,100,1,1,1,0
19,3171.0,4.04,6.06,12.12,100,1,1,1,0
20,3171.0,4.04,8.08,22.22,100,1,1,1,0
21,3143.0,4.04,9.09,33.33,100,1,1,1,0
22,3131.0,4.04,8.08,100,100,1,1,0,0
23,3211.0,3.03,5.050000000000001,11.11,100,1,1,1,0
24,3117.0,5.050000000000001,9.09,100,100,1,1,0,0
25,3171.0,4.04,8.08,15.149999999999999,100,1,1,1,0
26,3183.0,4.04,7.07,14.14,100,1,1,1,0
27,3182.0,3.03,4.04,7.07,100,1,1,1,0
28,3192.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
29,3199.0,4.04,5.050000000000001,7.07,100,1,1,1,0
30,3191.0,4.04,5.050000000000001,8.08,100,1,1,1,0
31,3185.0,4.04,8.08,17.17,100,1,1,1,0
32,3190.0,4.04,6.06,13.13,100,1,1,1,0
33,3199.0,3.03,6.06,12.12,100,1,1,1,0
34,3197.0,3.03,4.04,7.07,100,1,1,1,0
