Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,125.0,2.02,2.02,2.02,3.03,1,1,1,1
2,123.0,4.04,4.04,4.04,4.04,1,1,1,1
3,125.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
4,127.0,2.02,2.02,2.02,3.03,1,1,1,1
5,124.0,2.02,2.02,2.02,2.02,1,1,1,1
6,124.0,7.07,9.09,12.12,14.14,1,1,1,1
7,127.0,2.02,2.02,2.02,4.04,1,1,1,1
8,127.0,2.02,2.02,3.03,4.04,1,1,1,1
9,126.0,2.02,2.02,3.03,4.04,1,1,1,1
10,125.0,2.02,2.02,3.03,3.03,1,1,1,1
11,120.0,1.01,1.01,2.02,100,1,1,1,0
12,124.0,2.02,2.02,2.02,3.03,1,1,1,1
13,127.0,2.02,3.03,3.03,3.03,1,1,1,1
14,111.0,15.149999999999999,100,100,100,1,0,0,0
15,126.0,2.02,2.02,2.02,3.03,1,1,1,1
16,127.0,2.02,3.03,3.03,4.04,1,1,1,1
17,126.0,5.050000000000001,27.270000000000003,29.29,31.31,1,1,1,1
18,116.0,9.09,12.12,100,100,1,1,0,0
19,121.0,2.02,3.03,4.04,100,1,1,1,0
20,125.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
21,124.0,2.02,2.02,2.02,3.03,1,1,1,1
22,125.0,2.02,2.02,2.02,3.03,1,1,1,1
23,118.0,7.07,8.08,9.09,100,1,1,1,0
24,121.0,4.04,5.050000000000001,6.06,100,1,1,1,0
25,125.0,5.050000000000001,6.06,9.09,10.100000000000001,1,1,1,1
26,120.0,3.03,3.03,3.03,100,1,1,1,0
27,127.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
28,124.0,1.01,3.03,3.03,4.04,1,1,1,1
29,115.0,6.06,8.08,100,100,1,1,0,0
30,124.0,2.02,2.02,3.03,3.03,1,1,1,1
31,106.0,100,100,100,100,0,0,0,0
32,125.0,4.04,5.050000000000001,5.050000000000001,7.07,1,1,1,1
33,116.0,4.04,7.07,100,100,1,1,0,0
34,127.0,3.03,3.03,3.03,7.07,1,1,1,1
35,126.0,1.01,2.02,2.02,3.03,1,1,1,1
36,127.0,3.03,4.04,4.04,8.08,1,1,1,1
37,127.0,3.03,3.03,3.03,4.04,1,1,1,1
38,125.0,3.03,3.03,3.03,4.04,1,1,1,1
39,127.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
40,127.0,3.03,3.03,3.03,7.07,1,1,1,1
41,124.0,2.02,2.02,2.02,3.03,1,1,1,1
42,125.0,3.03,5.050000000000001,6.06,7.07,1,1,1,1
43,126.0,2.02,3.03,3.03,3.03,1,1,1,1
44,112.0,3.03,100,100,100,1,0,0,0
45,116.0,3.03,3.03,100,100,1,1,0,0
46,124.0,3.03,4.04,7.07,8.08,1,1,1,1
47,119.0,2.02,3.03,3.03,100,1,1,1,0
48,115.0,5.050000000000001,6.06,100,100,1,1,0,0
49,125.0,4.04,5.050000000000001,5.050000000000001,5.050000000000001,1,1,1,1
50,127.0,3.03,3.03,3.03,4.04,1,1,1,1
51,127.0,2.02,2.02,3.03,3.03,1,1,1,1
52,127.0,2.02,3.03,3.03,3.03,1,1,1,1
53,113.0,4.04,100,100,100,1,0,0,0
54,120.0,3.03,3.03,3.03,100,1,1,1,0
55,124.0,5.050000000000001,6.06,8.08,9.09,1,1,1,1
56,126.0,3.03,3.03,3.03,4.04,1,1,1,1
57,125.0,3.03,3.03,4.04,4.04,1,1,1,1
58,113.0,5.050000000000001,100,100,100,1,0,0,0
59,116.0,4.04,7.07,100,100,1,1,0,0
60,127.0,3.03,4.04,4.04,12.12,1,1,1,1
61,113.0,9.09,100,100,100,1,0,0,0
62,124.0,11.11,18.18,20.200000000000003,23.23,1,1,1,1
63,117.0,4.04,8.08,9.09,100,1,1,1,0
64,127.0,2.02,3.03,3.03,3.03,1,1,1,1
65,127.0,3.03,3.03,3.03,3.03,1,1,1,1
66,123.0,8.08,8.08,9.09,12.12,1,1,1,1
67,114.0,6.06,100,100,100,1,0,0,0
68,116.0,5.050000000000001,5.050000000000001,100,100,1,1,0,0
69,113.0,4.04,100,100,100,1,0,0,0
70,120.0,3.03,3.03,3.03,100,1,1,1,0
71,127.0,2.02,2.02,2.02,4.04,1,1,1,1
72,127.0,2.02,2.02,2.02,2.02,1,1,1,1
73,127.0,2.02,3.03,3.03,3.03,1,1,1,1
74,124.0,2.02,3.03,3.03,4.04,1,1,1,1
75,125.0,2.02,2.02,3.03,3.03,1,1,1,1
76,127.0,2.02,2.02,2.02,3.03,1,1,1,1
77,126.0,4.04,7.07,8.08,9.09,1,1,1,1
78,124.0,3.03,3.03,3.03,4.04,1,1,1,1
79,125.0,3.03,3.03,3.03,3.03,1,1,1,1
80,115.0,4.04,37.37,100,100,1,1,0,0
81,107.0,100,100,100,100,0,0,0,0
82,114.0,6.06,100,100,100,1,0,0,0
83,127.0,2.02,2.02,3.03,3.03,1,1,1,1
84,127.0,4.04,4.04,4.04,7.07,1,1,1,1
85,127.0,2.02,2.02,2.02,3.03,1,1,1,1
86,125.0,2.02,2.02,2.02,4.04,1,1,1,1
87,125.0,2.02,2.02,2.02,3.03,1,1,1,1
88,125.0,3.03,3.03,3.03,3.03,1,1,1,1
89,124.0,5.050000000000001,11.11,13.13,14.14,1,1,1,1
90,114.0,11.11,100,100,100,1,0,0,0
91,125.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
92,124.0,3.03,3.03,3.03,4.04,1,1,1,1
93,127.0,2.02,2.02,2.02,2.02,1,1,1,1
94,113.0,4.04,100,100,100,1,0,0,0
95,126.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
96,125.0,2.02,2.02,3.03,3.03,1,1,1,1
97,124.0,2.02,3.03,3.03,9.09,1,1,1,1
98,126.0,2.02,2.02,2.02,2.02,1,1,1,1
99,127.0,2.02,2.02,2.02,3.03,1,1,1,1
100,124.0,3.03,4.04,4.04,6.06,1,1,1,1
