Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,121.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
2,111.0,100,100,100,100,0,0,0,0
3,125.0,4.04,5.050000000000001,5.050000000000001,9.09,1,1,1,1
4,116.0,8.08,14.14,100,100,1,1,0,0
5,119.0,5.050000000000001,10.100000000000001,14.14,100,1,1,1,0
6,120.0,2.02,4.04,4.04,100,1,1,1,0
7,121.0,4.04,12.12,12.12,100,1,1,1,0
8,113.0,6.06,100,100,100,1,0,0,0
9,120.0,3.03,6.06,7.07,100,1,1,1,0
10,118.0,6.06,13.13,28.28,100,1,1,1,0
11,110.0,100,100,100,100,0,0,0,0
12,115.0,4.04,100,100,100,1,0,0,0
13,118.0,6.06,7.07,14.14,100,1,1,1,0
14,119.0,4.04,5.050000000000001,14.14,100,1,1,1,0
15,122.0,4.04,4.04,7.07,100,1,1,1,0
16,118.0,7.07,10.100000000000001,14.14,100,1,1,1,0
17,118.0,4.04,4.04,13.13,100,1,1,1,0
18,107.0,100,100,100,100,0,0,0,0
19,120.0,3.03,3.03,4.04,100,1,1,1,0
20,123.0,14.14,15.149999999999999,18.18,25.25,1,1,1,1
21,117.0,6.06,11.11,100,100,1,1,0,0
22,120.0,5.050000000000001,6.06,9.09,100,1,1,1,0
23,122.0,2.02,3.03,3.03,100,1,1,1,0
24,123.0,3.03,5.050000000000001,5.050000000000001,10.100000000000001,1,1,1,1
25,118.0,5.050000000000001,7.07,7.07,100,1,1,1,0
26,118.0,5.050000000000001,8.08,9.09,100,1,1,1,0
27,110.0,100,100,100,100,0,0,0,0
28,121.0,6.06,7.07,7.07,100,1,1,1,0
29,120.0,4.04,5.050000000000001,8.08,100,1,1,1,0
30,112.0,13.13,100,100,100,1,0,0,0
31,120.0,4.04,6.06,6.06,100,1,1,1,0
32,117.0,11.11,17.17,100,100,1,1,0,0
33,122.0,4.04,4.04,6.06,100,1,1,1,0
34,119.0,4.04,4.04,17.17,100,1,1,1,0
35,111.0,100,100,100,100,0,0,0,0
36,118.0,5.050000000000001,9.09,9.09,100,1,1,1,0
37,121.0,4.04,7.07,8.08,100,1,1,1,0
38,123.0,3.03,3.03,4.04,6.06,1,1,1,1
39,114.0,6.06,100,100,100,1,0,0,0
40,113.0,6.06,100,100,100,1,0,0,0
41,117.0,4.04,4.04,100,100,1,1,0,0
42,118.0,8.08,12.12,15.149999999999999,100,1,1,1,0
43,117.0,4.04,5.050000000000001,100,100,1,1,0,0
44,119.0,4.04,10.100000000000001,10.100000000000001,100,1,1,1,0
45,120.0,15.149999999999999,21.21,32.32,100,1,1,1,0
46,123.0,6.06,6.06,8.08,24.24,1,1,1,1
47,118.0,6.06,10.100000000000001,19.19,100,1,1,1,0
48,124.0,4.04,6.06,7.07,14.14,1,1,1,1
49,121.0,4.04,4.04,5.050000000000001,100,1,1,1,0
50,113.0,13.13,100,100,100,1,0,0,0
51,116.0,4.04,7.07,100,100,1,1,0,0
52,117.0,8.08,22.22,100,100,1,1,0,0
53,125.0,3.03,4.04,4.04,9.09,1,1,1,1
54,111.0,100,100,100,100,0,0,0,0
55,123.0,4.04,5.050000000000001,9.09,14.14,1,1,1,1
56,119.0,5.050000000000001,6.06,8.08,100,1,1,1,0
57,122.0,3.03,4.04,4.04,100,1,1,1,0
58,122.0,4.04,4.04,4.04,100,1,1,1,0
59,120.0,4.04,4.04,5.050000000000001,100,1,1,1,0
60,108.0,100,100,100,100,0,0,0,0
61,110.0,100,100,100,100,0,0,0,0
62,121.0,2.02,3.03,3.03,100,1,1,1,0
63,122.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
64,121.0,4.04,4.04,5.050000000000001,100,1,1,1,0
65,116.0,6.06,13.13,100,100,1,1,0,0
66,120.0,4.04,6.06,7.07,100,1,1,1,0
67,123.0,2.02,2.02,3.03,11.11,1,1,1,1
68,121.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
69,122.0,3.03,3.03,4.04,100,1,1,1,0
70,124.0,4.04,4.04,4.04,10.100000000000001,1,1,1,1
71,119.0,5.050000000000001,6.06,6.06,100,1,1,1,0
72,125.0,4.04,4.04,4.04,13.13,1,1,1,1
73,116.0,5.050000000000001,25.25,100,100,1,1,0,0
74,122.0,3.03,3.03,3.03,100,1,1,1,0
75,118.0,4.04,8.08,8.08,100,1,1,1,0
76,120.0,6.06,7.07,9.09,100,1,1,1,0
77,124.0,14.14,15.149999999999999,17.17,19.19,1,1,1,1
78,118.0,4.04,5.050000000000001,7.07,100,1,1,1,0
79,125.0,6.06,8.08,8.08,16.16,1,1,1,1
80,122.0,3.03,4.04,5.050000000000001,100,1,1,1,0
81,120.0,4.04,7.07,8.08,100,1,1,1,0
82,123.0,4.04,4.04,4.04,15.149999999999999,1,1,1,1
83,122.0,4.04,4.04,6.06,100,1,1,1,0
84,119.0,5.050000000000001,10.100000000000001,15.149999999999999,100,1,1,1,0
85,118.0,4.04,6.06,15.149999999999999,100,1,1,1,0
86,121.0,4.04,5.050000000000001,7.07,100,1,1,1,0
87,120.0,3.03,3.03,4.04,100,1,1,1,0
88,115.0,4.04,100,100,100,1,0,0,0
89,120.0,6.06,9.09,9.09,100,1,1,1,0
90,118.0,5.050000000000001,7.07,7.07,100,1,1,1,0
91,112.0,14.14,100,100,100,1,0,0,0
92,116.0,4.04,6.06,100,100,1,1,0,0
93,116.0,4.04,13.13,100,100,1,1,0,0
94,120.0,5.050000000000001,8.08,9.09,100,1,1,1,0
95,121.0,4.04,5.050000000000001,6.06,100,1,1,1,0
96,117.0,16.16,39.39,100,100,1,1,0,0
97,124.0,4.04,4.04,5.050000000000001,7.07,1,1,1,1
98,118.0,5.050000000000001,6.06,7.07,100,1,1,1,0
99,118.0,4.04,7.07,11.11,100,1,1,1,0
100,114.0,8.08,100,100,100,1,0,0,0
