Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3248.0,3.03,4.04,10.100000000000001,100,1,1,1,0
2,3218.0,3.03,5.050000000000001,20.200000000000003,100,1,1,1,0
3,3240.0,3.03,5.050000000000001,13.13,100,1,1,1,0
4,3254.0,3.03,5.050000000000001,8.08,100,1,1,1,0
5,3242.0,3.03,5.050000000000001,9.09,100,1,1,1,0
6,3240.0,3.03,4.04,8.08,100,1,1,1,0
7,3226.0,3.03,6.06,18.18,100,1,1,1,0
8,3224.0,3.03,6.06,17.17,100,1,1,1,0
9,3246.0,3.03,4.04,10.100000000000001,100,1,1,1,0
10,3252.0,3.03,4.04,6.06,100,1,1,1,0
11,3240.0,3.03,4.04,8.08,100,1,1,1,0
12,3282.0,3.03,4.04,7.07,100,1,1,1,0
13,3254.0,3.03,5.050000000000001,11.11,100,1,1,1,0
14,3236.0,3.03,4.04,7.07,100,1,1,1,0
15,3250.0,3.03,5.050000000000001,9.09,100,1,1,1,0
16,3232.0,3.03,4.04,11.11,100,1,1,1,0
17,3240.0,3.03,4.04,8.08,100,1,1,1,0
18,3210.0,3.03,5.050000000000001,100,100,1,1,0,0
19,3230.0,3.03,6.06,15.149999999999999,100,1,1,1,0
20,3226.0,3.03,4.04,11.11,100,1,1,1,0
21,3230.0,3.03,5.050000000000001,11.11,100,1,1,1,0
22,3242.0,3.03,4.04,8.08,100,1,1,1,0
23,3234.0,3.03,5.050000000000001,9.09,100,1,1,1,0
24,3236.0,3.03,4.04,10.100000000000001,100,1,1,1,0
25,3238.0,3.03,5.050000000000001,14.14,100,1,1,1,0
26,3244.0,3.03,4.04,10.100000000000001,100,1,1,1,0
27,3250.0,3.03,4.04,7.07,100,1,1,1,0
28,3222.0,3.03,4.04,18.18,100,1,1,1,0
29,3236.0,3.03,5.050000000000001,11.11,100,1,1,1,0
30,3264.0,3.03,4.04,6.06,100,1,1,1,0
31,3244.0,3.03,4.04,12.12,100,1,1,1,0
32,3208.0,3.03,6.06,100,100,1,1,0,0
33,3206.0,4.04,7.07,100,100,1,1,0,0
34,3208.0,3.03,5.050000000000001,100,100,1,1,0,0
35,3252.0,3.03,4.04,7.07,100,1,1,1,0
36,3242.0,3.03,4.04,8.08,100,1,1,1,0
37,3222.0,3.03,5.050000000000001,11.11,100,1,1,1,0
38,3188.0,3.03,7.07,100,100,1,1,0,0
39,3244.0,3.03,6.06,14.14,100,1,1,1,0
40,3232.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
41,3246.0,3.03,5.050000000000001,9.09,100,1,1,1,0
42,3248.0,3.03,5.050000000000001,9.09,100,1,1,1,0
43,3244.0,3.03,5.050000000000001,11.11,100,1,1,1,0
44,3234.0,3.03,5.050000000000001,13.13,100,1,1,1,0
45,3230.0,3.03,5.050000000000001,13.13,100,1,1,1,0
46,3246.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
47,3240.0,3.03,4.04,11.11,100,1,1,1,0
48,3234.0,3.03,5.050000000000001,9.09,100,1,1,1,0
49,3262.0,3.03,4.04,9.09,100,1,1,1,0
50,3276.0,3.03,4.04,6.06,100,1,1,1,0
51,3238.0,3.03,4.04,9.09,100,1,1,1,0
52,3244.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
53,3242.0,3.03,5.050000000000001,9.09,100,1,1,1,0
54,3222.0,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
55,3244.0,3.03,4.04,8.08,100,1,1,1,0
56,3258.0,3.03,4.04,10.100000000000001,100,1,1,1,0
57,3242.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
58,3248.0,3.03,4.04,9.09,100,1,1,1,0
59,3236.0,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
60,3260.0,3.03,4.04,6.06,100,1,1,1,0
61,3190.0,4.04,7.07,100,100,1,1,0,0
62,3210.0,3.03,5.050000000000001,100,100,1,1,0,0
63,3268.0,3.03,4.04,7.07,100,1,1,1,0
64,3246.0,3.03,4.04,9.09,100,1,1,1,0
65,3218.0,3.03,4.04,20.200000000000003,100,1,1,1,0
66,3236.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
67,3224.0,4.04,5.050000000000001,22.22,100,1,1,1,0
68,3224.0,3.03,5.050000000000001,24.24,100,1,1,1,0
69,3266.0,3.03,4.04,9.09,100,1,1,1,0
70,3242.0,3.03,4.04,8.08,100,1,1,1,0
71,3242.0,3.03,4.04,11.11,100,1,1,1,0
72,3224.0,3.03,5.050000000000001,17.17,100,1,1,1,0
73,3228.0,3.03,5.050000000000001,13.13,100,1,1,1,0
74,3258.0,3.03,4.04,8.08,100,1,1,1,0
75,3240.0,3.03,4.04,10.100000000000001,100,1,1,1,0
76,3250.0,3.03,4.04,6.06,100,1,1,1,0
77,3246.0,3.03,4.04,9.09,100,1,1,1,0
78,3240.0,3.03,5.050000000000001,12.12,100,1,1,1,0
79,3228.0,3.03,5.050000000000001,11.11,100,1,1,1,0
80,3218.0,3.03,7.07,27.270000000000003,100,1,1,1,0
81,3250.0,3.03,4.04,9.09,100,1,1,1,0
82,3204.0,3.03,6.06,100,100,1,1,0,0
83,3250.0,3.03,5.050000000000001,11.11,100,1,1,1,0
84,3278.0,3.03,4.04,6.06,100,1,1,1,0
85,3254.0,3.03,5.050000000000001,11.11,100,1,1,1,0
86,3248.0,3.03,4.04,8.08,100,1,1,1,0
87,3238.0,3.03,5.050000000000001,11.11,100,1,1,1,0
88,3254.0,3.03,4.04,10.100000000000001,100,1,1,1,0
89,3238.0,3.03,5.050000000000001,11.11,100,1,1,1,0
90,3222.0,3.03,5.050000000000001,14.14,100,1,1,1,0
91,3196.0,4.04,6.06,100,100,1,1,0,0
92,3234.0,3.03,5.050000000000001,14.14,100,1,1,1,0
93,3258.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
94,3248.0,3.03,4.04,9.09,100,1,1,1,0
95,3246.0,3.03,4.04,8.08,100,1,1,1,0
96,3262.0,3.03,4.04,6.06,100,1,1,1,0
97,3270.0,3.03,4.04,6.06,100,1,1,1,0
98,3238.0,3.03,5.050000000000001,11.11,100,1,1,1,0
99,3264.0,3.03,4.04,6.06,100,1,1,1,0
100,3234.0,3.03,5.050000000000001,11.11,100,1,1,1,0
