Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,581.0,3.03,3.03,100,100,1,1,0,0
2,550.0,100,100,100,100,0,0,0,0
3,609.0,2.02,2.02,2.02,100,1,1,1,0
4,607.0,1.01,2.02,2.02,100,1,1,1,0
5,595.0,2.02,3.03,4.04,100,1,1,1,0
6,587.0,3.03,4.04,100,100,1,1,0,0
7,592.0,3.03,3.03,4.04,100,1,1,1,0
8,613.0,2.02,3.03,4.04,100,1,1,1,0
9,621.0,1.01,2.02,2.02,3.03,1,1,1,1
10,604.0,3.03,3.03,3.03,100,1,1,1,0
11,609.0,2.02,2.02,3.03,100,1,1,1,0
12,627.0,4.04,5.050000000000001,18.18,20.200000000000003,1,1,1,1
13,621.0,2.02,2.02,2.02,4.04,1,1,1,1
14,565.0,4.04,100,100,100,1,0,0,0
15,605.0,1.01,1.01,2.02,100,1,1,1,0
16,592.0,2.02,3.03,8.08,100,1,1,1,0
17,575.0,3.03,100,100,100,1,0,0,0
18,637.0,2.02,2.02,3.03,6.06,1,1,1,1
19,586.0,2.02,3.03,100,100,1,1,0,0
20,610.0,2.02,2.02,3.03,100,1,1,1,0
21,609.0,2.02,2.02,2.02,100,1,1,1,0
22,572.0,12.12,100,100,100,1,0,0,0
23,608.0,1.01,2.02,3.03,100,1,1,1,0
24,609.0,2.02,2.02,2.02,100,1,1,1,0
25,629.0,2.02,2.02,2.02,3.03,1,1,1,1
26,610.0,2.02,2.02,3.03,100,1,1,1,0
27,637.0,2.02,2.02,2.02,4.04,1,1,1,1
28,589.0,2.02,10.100000000000001,100,100,1,1,0,0
29,637.0,1.01,1.01,1.01,1.01,1,1,1,1
30,574.0,2.02,10.100000000000001,100,100,1,1,0,0
31,606.0,1.01,2.02,4.04,100,1,1,1,0
32,610.0,1.01,1.01,2.02,100,1,1,1,0
33,614.0,2.02,2.02,2.02,100,1,1,1,0
34,566.0,7.07,100,100,100,1,0,0,0
35,607.0,2.02,2.02,2.02,100,1,1,1,0
36,591.0,3.03,4.04,100,100,1,1,0,0
37,610.0,2.02,3.03,5.050000000000001,100,1,1,1,0
38,578.0,3.03,100,100,100,1,0,0,0
39,602.0,2.02,3.03,4.04,100,1,1,1,0
40,540.0,100,100,100,100,0,0,0,0
41,587.0,1.01,2.02,100,100,1,1,0,0
42,617.0,2.02,2.02,2.02,100,1,1,1,0
43,564.0,5.050000000000001,100,100,100,1,0,0,0
44,577.0,2.02,100,100,100,1,0,0,0
45,643.0,1.01,2.02,2.02,4.04,1,1,1,1
46,598.0,10.100000000000001,11.11,11.11,100,1,1,1,0
47,606.0,2.02,2.02,2.02,100,1,1,1,0
48,607.0,2.02,3.03,4.04,100,1,1,1,0
49,592.0,2.02,2.02,3.03,100,1,1,1,0
50,624.0,5.050000000000001,7.07,7.07,8.08,1,1,1,1
51,622.0,2.02,3.03,3.03,6.06,1,1,1,1
52,610.0,2.02,2.02,2.02,100,1,1,1,0
53,643.0,2.02,2.02,2.02,2.02,1,1,1,1
54,583.0,3.03,4.04,100,100,1,1,0,0
55,575.0,3.03,100,100,100,1,0,0,0
56,600.0,2.02,2.02,4.04,100,1,1,1,0
57,625.0,1.01,2.02,2.02,2.02,1,1,1,1
58,590.0,2.02,3.03,100,100,1,1,0,0
59,609.0,2.02,2.02,3.03,100,1,1,1,0
60,615.0,1.01,2.02,2.02,100,1,1,1,0
61,589.0,2.02,2.02,100,100,1,1,0,0
62,565.0,22.22,100,100,100,1,0,0,0
63,600.0,13.13,13.13,14.14,100,1,1,1,0
64,605.0,2.02,3.03,5.050000000000001,100,1,1,1,0
65,599.0,2.02,2.02,4.04,100,1,1,1,0
66,637.0,2.02,4.04,5.050000000000001,7.07,1,1,1,1
67,611.0,2.02,2.02,2.02,100,1,1,1,0
68,597.0,7.07,9.09,10.100000000000001,100,1,1,1,0
69,580.0,2.02,2.02,100,100,1,1,0,0
70,621.0,2.02,2.02,3.03,4.04,1,1,1,1
71,575.0,2.02,100,100,100,1,0,0,0
72,616.0,2.02,2.02,2.02,100,1,1,1,0
73,608.0,2.02,2.02,2.02,100,1,1,1,0
74,583.0,2.02,4.04,100,100,1,1,0,0
75,620.0,2.02,2.02,2.02,4.04,1,1,1,1
76,598.0,2.02,3.03,7.07,100,1,1,1,0
77,570.0,3.03,100,100,100,1,0,0,0
78,604.0,2.02,2.02,2.02,100,1,1,1,0
79,587.0,2.02,2.02,100,100,1,1,0,0
80,604.0,2.02,2.02,3.03,100,1,1,1,0
81,570.0,3.03,100,100,100,1,0,0,0
82,595.0,1.01,1.01,3.03,100,1,1,1,0
83,592.0,2.02,2.02,3.03,100,1,1,1,0
84,608.0,1.01,1.01,2.02,100,1,1,1,0
85,589.0,2.02,5.050000000000001,100,100,1,1,0,0
86,600.0,3.03,4.04,6.06,100,1,1,1,0
87,603.0,2.02,2.02,3.03,100,1,1,1,0
88,609.0,2.02,2.02,3.03,100,1,1,1,0
89,568.0,3.03,100,100,100,1,0,0,0
90,590.0,2.02,3.03,100,100,1,1,0,0
91,620.0,2.02,2.02,4.04,26.26,1,1,1,1
92,610.0,2.02,3.03,3.03,100,1,1,1,0
93,616.0,2.02,2.02,3.03,100,1,1,1,0
94,608.0,2.02,2.02,4.04,100,1,1,1,0
95,599.0,2.02,3.03,3.03,100,1,1,1,0
96,626.0,2.02,2.02,2.02,2.02,1,1,1,1
97,552.0,100,100,100,100,0,0,0,0
98,615.0,2.02,3.03,4.04,100,1,1,1,0
99,625.0,2.02,2.02,3.03,4.04,1,1,1,1
100,585.0,3.03,4.04,100,100,1,1,0,0
