Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.05,1901.0,66.66,76.76,90.9,100,1,1,1,0
2,0.05,1848.0,68.68,100,100,100,1,0,0,0
3,0.05,1872.0,53.53,69.69000000000001,100,100,1,1,0,0
4,0.05,1869.0,56.56,90.9,100,100,1,1,0,0
5,0.05,1849.0,75.75,100,100,100,1,0,0,0
6,0.05,1859.0,74.74,89.89,100,100,1,1,0,0
7,0.05,1882.0,57.57000000000001,79.79,100,100,1,1,0,0
8,0.05,1873.0,73.73,100,100,100,1,0,0,0
9,0.05,1877.0,67.67,77.77,100,100,1,1,0,0
10,0.05,1894.0,56.56,72.72,100,100,1,1,0,0
11,0.05,1833.0,71.71,100,100,100,1,0,0,0
12,0.05,1931.0,51.51,66.66,79.79,100,1,1,1,0
13,0.05,1908.0,58.58,74.74,89.89,100,1,1,1,0
14,0.05,1916.0,57.57000000000001,69.69000000000001,84.84,100,1,1,1,0
15,0.05,1851.0,49.49,73.73,100,100,1,1,0,0
16,0.05,1875.0,59.589999999999996,73.73,100,100,1,1,0,0
17,0.05,1828.0,72.72,100,100,100,1,0,0,0
18,0.05,1816.0,79.79,100,100,100,1,0,0,0
19,0.05,1879.0,60.599999999999994,76.76,100,100,1,1,0,0
20,0.05,1876.0,52.52,70.7,100,100,1,1,0,0
21,0.05,1876.0,48.48,73.73,100,100,1,1,0,0
22,0.05,1856.0,65.65,83.83000000000001,100,100,1,1,0,0
23,0.05,1925.0,59.589999999999996,69.69000000000001,76.76,100,1,1,1,0
24,0.05,1875.0,62.62,88.88,100,100,1,1,0,0
25,0.05,1871.0,51.51,82.82000000000001,100,100,1,1,0,0
26,0.05,1907.0,49.49,57.57000000000001,70.7,100,1,1,1,0
27,0.05,1875.0,66.66,88.88,100,100,1,1,0,0
28,0.05,1891.0,51.51,73.73,100,100,1,1,0,0
