Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.1,1729.0,1.01,1.01,100,100,1,1,0,0
2,0.1,1770.0,1.01,1.01,2.02,100,1,1,1,0
3,0.1,1847.0,1.01,2.02,2.02,3.03,1,1,1,1
4,0.1,1837.0,1.01,2.02,2.02,3.03,1,1,1,1
5,0.1,1756.0,2.02,4.04,4.04,100,1,1,1,0
6,0.1,1788.0,1.01,2.02,4.04,100,1,1,1,0
7,0.1,1770.0,1.01,1.01,2.02,100,1,1,1,0
8,0.1,1902.0,1.01,1.01,1.01,2.02,1,1,1,1
9,0.1,1773.0,1.01,1.01,2.02,100,1,1,1,0
10,0.1,1900.0,1.01,1.01,1.01,2.02,1,1,1,1
11,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
12,0.1,1811.0,1.01,2.02,2.02,100,1,1,1,0
13,0.1,1900.0,1.01,2.02,2.02,2.02,1,1,1,1
14,0.1,1847.0,1.01,1.01,3.03,3.03,1,1,1,1
15,0.1,1769.0,1.01,2.02,2.02,100,1,1,1,0
16,0.1,1900.0,1.01,1.01,1.01,2.02,1,1,1,1
17,0.1,1745.0,1.01,2.02,100,100,1,1,0,0
18,0.1,1830.0,1.01,1.01,1.01,2.02,1,1,1,1
19,0.1,1781.0,1.01,2.02,5.050000000000001,100,1,1,1,0
20,0.1,1809.0,1.01,2.02,2.02,100,1,1,1,0
21,0.1,1807.0,1.01,1.01,6.06,100,1,1,1,0
22,0.1,1830.0,2.02,2.02,2.02,3.03,1,1,1,1
23,0.1,1900.0,1.01,2.02,2.02,3.03,1,1,1,1
24,0.1,1784.0,1.01,2.02,2.02,100,1,1,1,0
25,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
26,0.1,1759.0,2.02,2.02,4.04,100,1,1,1,0
27,0.1,1808.0,1.01,1.01,2.02,100,1,1,1,0
28,0.1,1787.0,1.01,1.01,2.02,100,1,1,1,0
29,0.1,1900.0,1.01,1.01,1.01,2.02,1,1,1,1
30,0.1,1822.0,1.01,1.01,1.01,100,1,1,1,0
31,0.1,1774.0,1.01,2.02,2.02,100,1,1,1,0
32,0.1,1829.0,1.01,2.02,2.02,8.08,1,1,1,1
33,0.1,1772.0,1.01,2.02,6.06,100,1,1,1,0
34,0.1,1788.0,1.01,2.02,2.02,100,1,1,1,0
35,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
36,0.1,1811.0,1.01,1.01,2.02,100,1,1,1,0
37,0.1,1748.0,1.01,2.02,100,100,1,1,0,0
38,0.1,1830.0,1.01,1.01,3.03,11.11,1,1,1,1
39,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
40,0.1,1779.0,1.01,2.02,3.03,100,1,1,1,0
41,0.1,1812.0,1.01,1.01,1.01,100,1,1,1,0
42,0.1,1800.0,1.01,1.01,2.02,100,1,1,1,0
43,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
44,0.1,1815.0,1.01,1.01,1.01,100,1,1,1,0
45,0.1,1900.0,1.01,2.02,2.02,2.02,1,1,1,1
46,0.1,1805.0,2.02,2.02,2.02,100,1,1,1,0
47,0.1,1830.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
48,0.1,1802.0,2.02,3.03,3.03,100,1,1,1,0
49,0.1,1900.0,1.01,1.01,1.01,1.01,1,1,1,1
50,0.1,1900.0,1.01,1.01,1.01,2.02,1,1,1,1
51,0.1,1815.0,1.01,1.01,2.02,100,1,1,1,0
52,0.1,1729.0,1.01,1.01,100,100,1,1,0,0
53,0.1,1898.0,1.01,1.01,1.01,1.01,1,1,1,1
54,0.1,1806.0,1.01,1.01,1.01,100,1,1,1,0
55,0.1,1811.0,2.02,2.02,2.02,100,1,1,1,0
56,0.1,1773.0,2.02,3.03,4.04,100,1,1,1,0
57,0.1,1751.0,1.01,1.01,3.03,100,1,1,1,0
58,0.1,1812.0,1.01,1.01,2.02,100,1,1,1,0
59,0.1,1732.0,1.01,2.02,100,100,1,1,0,0
60,0.1,1838.0,2.02,2.02,2.02,3.03,1,1,1,1
61,0.1,1815.0,1.01,3.03,3.03,100,1,1,1,0
62,0.1,1769.0,5.050000000000001,8.08,9.09,100,1,1,1,0
63,0.1,1874.0,1.01,1.01,2.02,2.02,1,1,1,1
64,0.1,1830.0,1.01,1.01,2.02,2.02,1,1,1,1
65,0.1,1807.0,1.01,2.02,3.03,100,1,1,1,0
66,0.1,1759.0,3.03,7.07,8.08,100,1,1,1,0
67,0.1,1748.0,1.01,2.02,100,100,1,1,0,0
68,0.1,1900.0,1.01,1.01,1.01,4.04,1,1,1,1
69,0.1,1776.0,1.01,3.03,3.03,100,1,1,1,0
70,0.1,1816.0,1.01,1.01,2.02,100,1,1,1,0
71,0.1,1769.0,1.01,1.01,2.02,100,1,1,1,0
72,0.1,1767.0,1.01,1.01,2.02,100,1,1,1,0
73,0.1,1806.0,2.02,3.03,8.08,100,1,1,1,0
74,0.1,1766.0,1.01,1.01,2.02,100,1,1,1,0
75,0.1,1724.0,1.01,3.03,100,100,1,1,0,0
76,0.1,1835.0,1.01,1.01,1.01,1.01,1,1,1,1
77,0.1,1770.0,1.01,1.01,2.02,100,1,1,1,0
78,0.1,1800.0,2.02,2.02,3.03,100,1,1,1,0
79,0.1,1776.0,1.01,2.02,2.02,100,1,1,1,0
80,0.1,1831.0,1.01,2.02,2.02,2.02,1,1,1,1
81,0.1,1766.0,1.01,1.01,1.01,100,1,1,1,0
82,0.1,1898.0,1.01,1.01,1.01,2.02,1,1,1,1
83,0.1,1815.0,1.01,1.01,1.01,100,1,1,1,0
84,0.1,1851.0,1.01,1.01,1.01,2.02,1,1,1,1
85,0.1,1837.0,1.01,1.01,1.01,2.02,1,1,1,1
86,0.1,1847.0,1.01,1.01,2.02,3.03,1,1,1,1
87,0.1,1760.0,2.02,5.050000000000001,6.06,100,1,1,1,0
88,0.1,1769.0,1.01,1.01,2.02,100,1,1,1,0
89,0.1,1807.0,2.02,4.04,5.050000000000001,100,1,1,1,0
90,0.1,1836.0,1.01,1.01,1.01,2.02,1,1,1,1
91,0.1,1900.0,1.01,2.02,2.02,2.02,1,1,1,1
92,0.1,1811.0,1.01,1.01,2.02,100,1,1,1,0
93,0.1,1900.0,1.01,2.02,2.02,2.02,1,1,1,1
94,0.1,1769.0,1.01,1.01,2.02,100,1,1,1,0
95,0.1,1753.0,1.01,1.01,3.03,100,1,1,1,0
96,0.1,1766.0,1.01,1.01,2.02,100,1,1,1,0
97,0.1,1772.0,1.01,2.02,6.06,100,1,1,1,0
98,0.1,1766.0,1.01,1.01,1.01,100,1,1,1,0
99,0.1,1745.0,1.01,2.02,100,100,1,1,0,0
100,0.1,1745.0,1.01,1.01,100,100,1,1,0,0
