Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0,82.0,2.02,3.03,3.03,3.03,1,1,1,1
2,0.0,81.0,3.03,4.04,5.050000000000001,37.37,1,1,1,1
3,0.0,81.0,3.03,4.04,15.149999999999999,16.16,1,1,1,1
4,0.0,78.0,3.03,3.03,4.04,100,1,1,1,0
5,0.0,80.0,2.02,2.02,4.04,5.050000000000001,1,1,1,1
6,0.0,79.0,1.01,2.02,3.03,100,1,1,1,0
7,0.0,82.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
8,0.0,82.0,2.02,3.03,3.03,3.03,1,1,1,1
9,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
10,0.0,71.0,100,100,100,100,0,0,0,0
11,0.0,80.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
12,0.0,82.0,1.01,2.02,3.03,3.03,1,1,1,1
13,0.0,79.0,3.03,4.04,6.06,100,1,1,1,0
14,0.0,79.0,3.03,4.04,4.04,100,1,1,1,0
15,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
16,0.0,82.0,5.050000000000001,8.08,10.100000000000001,16.16,1,1,1,1
17,0.0,80.0,3.03,3.03,3.03,6.06,1,1,1,1
18,0.0,76.0,5.050000000000001,6.06,100,100,1,1,0,0
19,0.0,83.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
20,0.0,81.0,3.03,10.100000000000001,13.13,24.24,1,1,1,1
21,0.0,77.0,3.03,4.04,5.050000000000001,100,1,1,1,0
22,0.0,78.0,3.03,4.04,6.06,100,1,1,1,0
23,0.0,79.0,4.04,4.04,4.04,100,1,1,1,0
24,0.0,82.0,3.03,4.04,24.24,46.46,1,1,1,1
25,0.0,82.0,2.02,2.02,3.03,3.03,1,1,1,1
26,0.0,83.0,2.02,2.02,3.03,3.03,1,1,1,1
27,0.0,80.0,2.02,2.02,2.02,3.03,1,1,1,1
28,0.0,76.0,3.03,6.06,100,100,1,1,0,0
29,0.0,82.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
30,0.0,81.0,3.03,3.03,3.03,4.04,1,1,1,1
31,0.0,77.0,5.050000000000001,6.06,13.13,100,1,1,1,0
32,0.0,82.0,3.03,3.03,3.03,3.03,1,1,1,1
33,0.0,76.0,5.050000000000001,6.06,100,100,1,1,0,0
34,0.0,79.0,2.02,3.03,3.03,100,1,1,1,0
35,0.0,80.0,3.03,16.16,22.22,24.24,1,1,1,1
36,0.0,83.0,2.02,2.02,2.02,3.03,1,1,1,1
37,0.0,80.0,3.03,3.03,3.03,4.04,1,1,1,1
38,0.0,81.0,2.02,3.03,5.050000000000001,19.19,1,1,1,1
39,0.0,82.0,2.02,2.02,2.02,6.06,1,1,1,1
40,0.0,80.0,3.03,3.03,4.04,11.11,1,1,1,1
41,0.0,78.0,9.09,12.12,49.49,100,1,1,1,0
42,0.0,75.0,4.04,86.86,100,100,1,1,0,0
