Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,57.0,100,100,100,100,0,0,0,0
2,0.0003,60.0,100,100,100,100,0,0,0,0
3,0.0003,66.0,82.82000000000001,82.82000000000001,82.82000000000001,100,1,1,1,0
4,0.0003,65.0,100,100,100,100,0,0,0,0
5,0.0003,63.0,77.77,100,100,100,1,0,0,0
6,0.0003,63.0,86.86,100,100,100,1,0,0,0
7,0.0003,56.0,100,100,100,100,0,0,0,0
8,0.0003,61.0,70.7,100,100,100,1,0,0,0
9,0.0003,63.0,100,100,100,100,0,0,0,0
10,0.0003,61.0,100,100,100,100,0,0,0,0
11,0.0003,70.0,58.58,60.599999999999994,61.61,61.61,1,1,1,1
12,0.0003,59.0,100,100,100,100,0,0,0,0
13,0.0003,60.0,100,100,100,100,0,0,0,0
14,0.0003,68.0,88.88,88.88,100,100,1,1,0,0
15,0.0003,55.0,100,100,100,100,0,0,0,0
16,0.0003,65.0,85.85,87.87,100,100,1,1,0,0
17,0.0003,54.0,100,100,100,100,0,0,0,0
18,0.0003,52.0,100,100,100,100,0,0,0,0
19,0.0003,61.0,80.80000000000001,100,100,100,1,0,0,0
20,0.0003,66.0,54.540000000000006,100,100,100,1,0,0,0
21,0.0003,48.0,100,100,100,100,0,0,0,0
22,0.0003,66.0,86.86,100,100,100,1,0,0,0
23,0.0003,57.0,100,100,100,100,0,0,0,0
24,0.0003,56.0,100,100,100,100,0,0,0,0
25,0.0003,62.0,77.77,100,100,100,1,0,0,0
26,0.0003,65.0,58.58,63.63,71.71,100,1,1,1,0
27,0.0003,65.0,100,100,100,100,0,0,0,0
28,0.0003,63.0,59.589999999999996,90.9,100,100,1,1,0,0
29,0.0003,65.0,100,100,100,100,0,0,0,0
30,0.0003,61.0,81.81,100,100,100,1,0,0,0
31,0.0003,64.0,73.73,74.74,100,100,1,1,0,0
32,0.0003,59.0,100,100,100,100,0,0,0,0
33,0.0003,54.0,100,100,100,100,0,0,0,0
34,0.0003,58.0,100,100,100,100,0,0,0,0
35,0.0003,61.0,100,100,100,100,0,0,0,0
36,0.0003,62.0,43.43,100,100,100,1,0,0,0
37,0.0003,63.0,69.69000000000001,71.71,100,100,1,1,0,0
38,0.0003,65.0,39.39,40.400000000000006,100,100,1,1,0,0
39,0.0003,70.0,78.78,78.78,78.78,79.79,1,1,1,1
40,0.0003,65.0,72.72,79.79,100,100,1,1,0,0
41,0.0003,62.0,100,100,100,100,0,0,0,0
42,0.0003,61.0,100,100,100,100,0,0,0,0
43,0.0003,66.0,81.81,84.84,86.86,100,1,1,1,0
44,0.0003,63.0,73.73,83.83000000000001,100,100,1,1,0,0
45,0.0003,63.0,100,100,100,100,0,0,0,0
46,0.0003,60.0,100,100,100,100,0,0,0,0
47,0.0003,53.0,100,100,100,100,0,0,0,0
48,0.0003,67.0,72.72,86.86,100,100,1,1,0,0
49,0.0003,63.0,82.82000000000001,100,100,100,1,0,0,0
50,0.0003,54.0,100,100,100,100,0,0,0,0
51,0.0003,65.0,66.66,70.7,70.7,100,1,1,1,0
52,0.0003,56.0,100,100,100,100,0,0,0,0
53,0.0003,66.0,78.78,78.78,80.80000000000001,100,1,1,1,0
54,0.0003,51.0,100,100,100,100,0,0,0,0
55,0.0003,66.0,62.62,66.66,100,100,1,1,0,0
56,0.0003,62.0,78.78,100,100,100,1,0,0,0
57,0.0003,55.0,100,100,100,100,0,0,0,0
58,0.0003,62.0,100,100,100,100,0,0,0,0
59,0.0003,64.0,100,100,100,100,0,0,0,0
60,0.0003,61.0,83.83000000000001,100,100,100,1,0,0,0
61,0.0003,61.0,100,100,100,100,0,0,0,0
62,0.0003,64.0,55.550000000000004,56.56,100,100,1,1,0,0
63,0.0003,47.0,100,100,100,100,0,0,0,0
64,0.0003,61.0,100,100,100,100,0,0,0,0
65,0.0003,62.0,100,100,100,100,0,0,0,0
66,0.0003,65.0,56.56,56.56,71.71,100,1,1,1,0
67,0.0003,66.0,61.61,61.61,62.62,100,1,1,1,0
68,0.0003,63.0,69.69000000000001,72.72,100,100,1,1,0,0
69,0.0003,64.0,47.470000000000006,58.58,100,100,1,1,0,0
70,0.0003,64.0,100,100,100,100,0,0,0,0
71,0.0003,66.0,61.61,72.72,78.78,100,1,1,1,0
72,0.0003,61.0,100,100,100,100,0,0,0,0
73,0.0003,67.0,58.58,59.589999999999996,90.9,100,1,1,1,0
74,0.0003,57.0,100,100,100,100,0,0,0,0
75,0.0003,56.0,100,100,100,100,0,0,0,0
76,0.0003,64.0,77.77,100,100,100,1,0,0,0
77,0.0003,52.0,100,100,100,100,0,0,0,0
78,0.0003,64.0,49.49,63.63,100,100,1,1,0,0
79,0.0003,60.0,100,100,100,100,0,0,0,0
80,0.0003,60.0,100,100,100,100,0,0,0,0
81,0.0003,53.0,100,100,100,100,0,0,0,0
82,0.0003,54.0,100,100,100,100,0,0,0,0
83,0.0003,61.0,84.84,100,100,100,1,0,0,0
84,0.0003,55.0,100,100,100,100,0,0,0,0
85,0.0003,69.0,52.52,58.58,62.62,100,1,1,1,0
86,0.0003,66.0,64.64,65.65,67.67,100,1,1,1,0
87,0.0003,57.0,100,100,100,100,0,0,0,0
88,0.0003,63.0,46.46,66.66,100,100,1,1,0,0
89,0.0003,60.0,100,100,100,100,0,0,0,0
90,0.0003,57.0,100,100,100,100,0,0,0,0
91,0.0003,69.0,51.51,51.51,73.73,75.75,1,1,1,1
92,0.0003,64.0,65.65,65.65,100,100,1,1,0,0
93,0.0003,62.0,68.68,100,100,100,1,0,0,0
94,0.0003,58.0,100,100,100,100,0,0,0,0
95,0.0003,67.0,59.589999999999996,59.589999999999996,80.80000000000001,100,1,1,1,0
96,0.0003,62.0,100,100,100,100,0,0,0,0
97,0.0003,59.0,100,100,100,100,0,0,0,0
98,0.0003,60.0,100,100,100,100,0,0,0,0
99,0.0003,57.0,100,100,100,100,0,0,0,0
100,0.0003,67.0,57.57000000000001,73.73,76.76,100,1,1,1,0
