Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.01,2001.0,7.07,8.08,9.09,17.17,1,1,1,1
2,1.01,1958.0,8.08,9.09,15.149999999999999,100,1,1,1,0
3,1.01,1950.0,8.08,9.09,10.100000000000001,100,1,1,1,0
4,1.01,1979.0,8.08,8.08,9.09,76.76,1,1,1,1
5,1.01,1962.0,7.07,8.08,8.08,100,1,1,1,0
6,1.01,2020.0,7.07,7.07,8.08,14.14,1,1,1,1
7,1.01,1970.0,8.08,9.09,12.12,100,1,1,1,0
8,1.01,1977.0,8.08,8.08,10.100000000000001,78.78,1,1,1,1
9,1.01,1988.0,7.07,8.08,8.08,21.21,1,1,1,1
10,1.01,2003.0,7.07,8.08,9.09,15.149999999999999,1,1,1,1
11,1.01,1930.0,8.08,9.09,13.13,100,1,1,1,0
12,1.01,1965.0,8.08,8.08,10.100000000000001,100,1,1,1,0
13,1.01,1947.0,8.08,8.08,12.12,100,1,1,1,0
14,1.01,1987.0,7.07,8.08,8.08,16.16,1,1,1,1
15,1.01,1948.0,8.08,10.100000000000001,12.12,100,1,1,1,0
16,1.01,1949.0,8.08,9.09,11.11,100,1,1,1,0
17,1.01,1979.0,8.08,9.09,15.149999999999999,38.38,1,1,1,1
18,1.01,1974.0,8.08,9.09,17.17,32.32,1,1,1,1
19,1.01,1993.0,8.08,8.08,9.09,41.410000000000004,1,1,1,1
20,1.01,1986.0,7.07,9.09,11.11,32.32,1,1,1,1
21,1.01,2018.0,7.07,7.07,7.07,9.09,1,1,1,1
22,1.01,2005.0,7.07,8.08,8.08,20.200000000000003,1,1,1,1
23,1.01,1929.0,8.08,9.09,10.100000000000001,100,1,1,1,0
24,1.01,1975.0,7.07,8.08,8.08,33.33,1,1,1,1
25,1.01,2018.0,8.08,9.09,10.100000000000001,38.38,1,1,1,1
26,1.01,1986.0,7.07,8.08,9.09,55.550000000000004,1,1,1,1
27,1.01,1980.0,7.07,8.08,9.09,90.9,1,1,1,1
28,1.01,1958.0,8.08,8.08,10.100000000000001,100,1,1,1,0
29,1.01,1977.0,8.08,8.08,11.11,100,1,1,1,0
30,1.01,1980.0,7.07,8.08,9.09,89.89,1,1,1,1
31,1.01,1954.0,8.08,8.08,9.09,100,1,1,1,0
32,1.01,1985.0,7.07,8.08,9.09,33.33,1,1,1,1
33,1.01,1993.0,7.07,8.08,8.08,38.38,1,1,1,1
34,1.01,1997.0,8.08,11.11,14.14,37.37,1,1,1,1
35,1.01,1949.0,8.08,9.09,11.11,100,1,1,1,0
36,1.01,1990.0,7.07,7.07,8.08,69.69000000000001,1,1,1,1
37,1.01,1966.0,8.08,9.09,10.100000000000001,100,1,1,1,0
38,1.01,2000.0,7.07,8.08,12.12,41.410000000000004,1,1,1,1
39,1.01,1976.0,8.08,9.09,11.11,62.62,1,1,1,1
40,1.01,1960.0,8.08,8.08,9.09,100,1,1,1,0
41,1.01,1915.0,8.08,10.100000000000001,13.13,100,1,1,1,0
42,1.01,1980.0,8.08,8.08,9.09,27.270000000000003,1,1,1,1
43,1.01,2009.0,8.08,8.08,9.09,20.200000000000003,1,1,1,1
44,1.01,1982.0,8.08,8.08,12.12,36.36,1,1,1,1
45,1.01,1968.0,7.07,8.08,9.09,65.65,1,1,1,1
46,1.01,1956.0,8.08,9.09,10.100000000000001,100,1,1,1,0
47,1.01,1942.0,7.07,8.08,9.09,100,1,1,1,0
48,1.01,1937.0,7.07,9.09,13.13,100,1,1,1,0
49,1.01,1989.0,8.08,8.08,9.09,51.51,1,1,1,1
50,1.01,1966.0,7.07,8.08,10.100000000000001,100,1,1,1,0
51,1.01,1993.0,7.07,8.08,10.100000000000001,28.28,1,1,1,1
52,1.01,1926.0,8.08,10.100000000000001,21.21,100,1,1,1,0
53,1.01,2000.0,7.07,8.08,9.09,23.23,1,1,1,1
54,1.01,1988.0,7.07,8.08,10.100000000000001,75.75,1,1,1,1
55,1.01,1988.0,8.08,8.08,9.09,43.43,1,1,1,1
56,1.01,1948.0,8.08,9.09,18.18,100,1,1,1,0
57,1.01,1930.0,8.08,8.08,10.100000000000001,100,1,1,1,0
58,1.01,1965.0,7.07,8.08,10.100000000000001,100,1,1,1,0
