Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.0,1726.0,1.01,1.01,1.01,1.01,1,1,1,1
2,2.0,1724.0,1.01,1.01,1.01,1.01,1,1,1,1
3,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
4,2.0,1677.0,1.01,1.01,1.01,100,1,1,1,0
5,2.0,1709.0,1.01,1.01,1.01,1.01,1,1,1,1
6,2.0,1668.0,1.01,1.01,1.01,100,1,1,1,0
7,2.0,1711.0,1.01,1.01,1.01,1.01,1,1,1,1
8,2.0,1707.0,1.01,1.01,1.01,1.01,1,1,1,1
9,2.0,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
10,2.0,1668.0,1.01,1.01,1.01,100,1,1,1,0
11,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
12,2.0,1715.0,1.01,1.01,1.01,1.01,1,1,1,1
13,2.0,1707.0,1.01,1.01,1.01,1.01,1,1,1,1
14,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
15,2.0,1665.0,1.01,1.01,1.01,100,1,1,1,0
16,2.0,1675.0,1.01,1.01,1.01,100,1,1,1,0
17,2.0,1699.0,1.01,1.01,1.01,2.02,1,1,1,1
18,2.0,1536.0,1.01,100,100,100,1,0,0,0
19,2.0,1604.0,1.01,1.01,100,100,1,1,0,0
20,2.0,1664.0,1.01,1.01,1.01,100,1,1,1,0
21,2.0,1678.0,1.01,1.01,1.01,100,1,1,1,0
22,2.0,1699.0,1.01,1.01,1.01,1.01,1,1,1,1
23,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
24,2.0,1724.0,1.01,1.01,1.01,1.01,1,1,1,1
25,2.0,1679.0,1.01,1.01,1.01,100,1,1,1,0
26,2.0,1668.0,1.01,1.01,1.01,100,1,1,1,0
27,2.0,1747.0,1.01,1.01,1.01,1.01,1,1,1,1
28,2.0,1679.0,1.01,1.01,1.01,100,1,1,1,0
29,2.0,1742.0,1.01,1.01,1.01,1.01,1,1,1,1
30,2.0,1503.0,100,100,100,100,0,0,0,0
31,2.0,1664.0,1.01,1.01,2.02,100,1,1,1,0
32,2.0,1657.0,1.01,1.01,1.01,100,1,1,1,0
33,2.0,1623.0,1.01,1.01,1.01,100,1,1,1,0
34,2.0,1625.0,1.01,1.01,1.01,100,1,1,1,0
35,2.0,1507.0,100,100,100,100,0,0,0,0
36,2.0,1747.0,1.01,1.01,1.01,1.01,1,1,1,1
37,2.0,1681.0,1.01,1.01,1.01,100,1,1,1,0
38,2.0,1562.0,1.01,100,100,100,1,0,0,0
39,2.0,1591.0,1.01,1.01,100,100,1,1,0,0
40,2.0,1642.0,1.01,1.01,1.01,100,1,1,1,0
41,2.0,1732.0,1.01,1.01,2.02,2.02,1,1,1,1
42,2.0,1669.0,1.01,1.01,1.01,100,1,1,1,0
43,2.0,1661.0,1.01,1.01,1.01,100,1,1,1,0
44,2.0,1609.0,1.01,1.01,100,100,1,1,0,0
45,2.0,1603.0,1.01,1.01,100,100,1,1,0,0
46,2.0,1744.0,1.01,1.01,1.01,1.01,1,1,1,1
47,2.0,1677.0,1.01,1.01,1.01,100,1,1,1,0
48,2.0,1725.0,1.01,1.01,1.01,2.02,1,1,1,1
49,2.0,1687.0,1.01,1.01,1.01,1.01,1,1,1,1
50,2.0,1573.0,1.01,100,100,100,1,0,0,0
51,2.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
52,2.0,1752.0,1.01,1.01,1.01,1.01,1,1,1,1
53,2.0,1664.0,1.01,1.01,1.01,100,1,1,1,0
54,2.0,1691.0,1.01,1.01,1.01,1.01,1,1,1,1
55,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
56,2.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
57,2.0,1627.0,1.01,1.01,1.01,100,1,1,1,0
58,2.0,1711.0,1.01,1.01,1.01,1.01,1,1,1,1
59,2.0,1691.0,1.01,1.01,1.01,2.02,1,1,1,1
60,2.0,1651.0,1.01,1.01,1.01,100,1,1,1,0
61,2.0,1679.0,1.01,1.01,3.03,100,1,1,1,0
62,2.0,1691.0,1.01,1.01,1.01,4.04,1,1,1,1
63,2.0,1653.0,1.01,1.01,1.01,100,1,1,1,0
64,2.0,1669.0,1.01,1.01,1.01,100,1,1,1,0
65,2.0,1692.0,1.01,1.01,1.01,1.01,1,1,1,1
66,2.0,1711.0,1.01,1.01,1.01,1.01,1,1,1,1
67,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
68,2.0,1684.0,1.01,1.01,1.01,1.01,1,1,1,1
69,2.0,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
70,2.0,1688.0,1.01,1.01,1.01,3.03,1,1,1,1
71,2.0,1687.0,1.01,1.01,1.01,3.03,1,1,1,1
72,2.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
73,2.0,1709.0,1.01,1.01,1.01,1.01,1,1,1,1
74,2.0,1695.0,1.01,1.01,1.01,2.02,1,1,1,1
75,2.0,1684.0,2.02,2.02,2.02,2.02,1,1,1,1
76,2.0,1688.0,1.01,1.01,1.01,2.02,1,1,1,1
77,2.0,1726.0,1.01,1.01,1.01,1.01,1,1,1,1
78,2.0,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
79,2.0,1671.0,1.01,1.01,1.01,100,1,1,1,0
80,2.0,1702.0,1.01,1.01,1.01,1.01,1,1,1,1
81,2.0,1702.0,1.01,1.01,1.01,1.01,1,1,1,1
82,2.0,1606.0,1.01,1.01,100,100,1,1,0,0
83,2.0,1664.0,1.01,1.01,2.02,100,1,1,1,0
84,2.0,1729.0,1.01,1.01,1.01,1.01,1,1,1,1
85,2.0,1734.0,1.01,1.01,1.01,1.01,1,1,1,1
86,2.0,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
87,2.0,1711.0,1.01,1.01,1.01,2.02,1,1,1,1
88,2.0,1679.0,1.01,1.01,1.01,100,1,1,1,0
89,2.0,1722.0,1.01,1.01,1.01,1.01,1,1,1,1
90,2.0,1695.0,1.01,1.01,1.01,2.02,1,1,1,1
91,2.0,1672.0,1.01,1.01,1.01,100,1,1,1,0
92,2.0,1698.0,1.01,1.01,1.01,2.02,1,1,1,1
93,2.0,1675.0,1.01,1.01,2.02,100,1,1,1,0
94,2.0,1625.0,1.01,1.01,1.01,100,1,1,1,0
95,2.0,1577.0,1.01,1.01,100,100,1,1,0,0
96,2.0,1723.0,1.01,1.01,1.01,1.01,1,1,1,1
97,2.0,1644.0,1.01,1.01,1.01,100,1,1,1,0
98,2.0,1604.0,1.01,1.01,100,100,1,1,0,0
99,2.0,1680.0,1.01,1.01,1.01,100,1,1,1,0
100,2.0,1691.0,1.01,1.01,1.01,1.01,1,1,1,1
