Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3.0,1542.0,2.02,100,100,100,1,0,0,0
2,3.0,1594.0,1.01,1.01,100,100,1,1,0,0
3,3.0,1751.0,1.01,1.01,1.01,1.01,1,1,1,1
4,3.0,1729.0,1.01,1.01,1.01,1.01,1,1,1,1
5,3.0,1749.0,1.01,1.01,1.01,1.01,1,1,1,1
6,3.0,1684.0,1.01,1.01,1.01,1.01,1,1,1,1
7,3.0,1584.0,1.01,1.01,100,100,1,1,0,0
8,3.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
9,3.0,1717.0,1.01,1.01,1.01,1.01,1,1,1,1
10,3.0,1539.0,1.01,100,100,100,1,0,0,0
11,3.0,1691.0,1.01,1.01,1.01,1.01,1,1,1,1
12,3.0,1644.0,1.01,1.01,1.01,100,1,1,1,0
13,3.0,1586.0,1.01,1.01,100,100,1,1,0,0
14,3.0,1589.0,2.02,3.03,100,100,1,1,0,0
15,3.0,1584.0,1.01,2.02,100,100,1,1,0,0
16,3.0,1686.0,1.01,1.01,1.01,1.01,1,1,1,1
17,3.0,1520.0,100,100,100,100,0,0,0,0
18,3.0,1691.0,1.01,1.01,1.01,1.01,1,1,1,1
19,3.0,1719.0,1.01,1.01,1.01,1.01,1,1,1,1
20,3.0,1739.0,1.01,1.01,1.01,1.01,1,1,1,1
21,3.0,1707.0,1.01,1.01,1.01,2.02,1,1,1,1
22,3.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
23,3.0,1679.0,1.01,1.01,1.01,100,1,1,1,0
24,3.0,1671.0,1.01,1.01,1.01,100,1,1,1,0
25,3.0,1648.0,1.01,1.01,1.01,100,1,1,1,0
26,3.0,1692.0,1.01,1.01,1.01,1.01,1,1,1,1
27,3.0,1734.0,1.01,1.01,1.01,1.01,1,1,1,1
28,3.0,1722.0,1.01,1.01,1.01,1.01,1,1,1,1
29,3.0,1728.0,1.01,1.01,1.01,1.01,1,1,1,1
30,3.0,1595.0,1.01,1.01,100,100,1,1,0,0
31,3.0,1689.0,1.01,1.01,1.01,2.02,1,1,1,1
32,3.0,1707.0,1.01,1.01,1.01,1.01,1,1,1,1
33,3.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
34,3.0,1709.0,1.01,1.01,1.01,1.01,1,1,1,1
35,3.0,1662.0,1.01,1.01,1.01,100,1,1,1,0
36,3.0,1729.0,1.01,1.01,1.01,1.01,1,1,1,1
37,3.0,1617.0,1.01,1.01,1.01,100,1,1,1,0
38,3.0,1709.0,1.01,1.01,1.01,1.01,1,1,1,1
39,3.0,1740.0,1.01,1.01,1.01,1.01,1,1,1,1
40,3.0,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
41,3.0,1695.0,1.01,1.01,1.01,1.01,1,1,1,1
42,3.0,1663.0,1.01,1.01,1.01,100,1,1,1,0
43,3.0,1522.0,100,100,100,100,0,0,0,0
44,3.0,1729.0,1.01,1.01,1.01,1.01,1,1,1,1
45,3.0,1662.0,1.01,1.01,1.01,100,1,1,1,0
46,3.0,1642.0,1.01,1.01,1.01,100,1,1,1,0
47,3.0,1657.0,1.01,1.01,2.02,100,1,1,1,0
48,3.0,1696.0,1.01,1.01,1.01,1.01,1,1,1,1
49,3.0,1613.0,1.01,1.01,1.01,100,1,1,1,0
50,3.0,1646.0,1.01,1.01,1.01,100,1,1,1,0
51,3.0,1721.0,1.01,1.01,1.01,1.01,1,1,1,1
52,3.0,1677.0,1.01,1.01,1.01,100,1,1,1,0
53,3.0,1597.0,1.01,1.01,100,100,1,1,0,0
54,3.0,1688.0,1.01,1.01,1.01,2.02,1,1,1,1
55,3.0,1695.0,1.01,1.01,1.01,1.01,1,1,1,1
56,3.0,1698.0,1.01,1.01,1.01,1.01,1,1,1,1
57,3.0,1734.0,1.01,1.01,1.01,1.01,1,1,1,1
