Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,68.0,0.24812626838684082,4.04,4.04,4.04,17.17,1,1,1,1
2,70.0,0.2517704963684082,7.07,7.07,7.07,12.12,1,1,1,1
3,70.0,0.250154972076416,5.050000000000001,5.050000000000001,6.06,6.06,1,1,1,1
4,70.0,0.2602365016937256,5.050000000000001,5.050000000000001,5.050000000000001,6.06,1,1,1,1
5,67.0,0.2553834915161133,4.04,4.04,6.06,100,1,1,1,0
6,64.0,0.2631533145904541,6.06,19.19,100,100,1,1,0,0
7,64.0,0.2444162368774414,6.06,16.16,100,100,1,1,0,0
8,69.0,0.3265960216522217,9.09,16.16,18.18,20.200000000000003,1,1,1,1
9,67.0,0.3233616352081299,5.050000000000001,7.07,25.25,100,1,1,1,0
10,64.0,0.26122331619262695,6.06,7.07,100,100,1,1,0,0
11,65.0,0.271317720413208,7.07,8.08,10.100000000000001,100,1,1,1,0
12,70.0,0.25989842414855957,5.050000000000001,5.050000000000001,5.050000000000001,8.08,1,1,1,1
13,70.0,0.25023722648620605,2.02,3.03,3.03,5.050000000000001,1,1,1,1
14,64.0,0.2521059513092041,5.050000000000001,8.08,100,100,1,1,0,0
15,70.0,0.2499833106994629,4.04,4.04,4.04,5.050000000000001,1,1,1,1
16,58.0,0.26439738273620605,100,100,100,100,0,0,0,0
17,63.0,0.2610166072845459,6.06,7.07,100,100,1,1,0,0
18,64.0,0.24886655807495117,5.050000000000001,7.07,100,100,1,1,0,0
19,64.0,0.23976588249206543,8.08,18.18,100,100,1,1,0,0
20,68.0,0.25287652015686035,7.07,8.08,9.09,64.64,1,1,1,1
21,65.0,0.2718837261199951,38.38,41.410000000000004,41.410000000000004,100,1,1,1,0
22,69.0,0.2543797492980957,4.04,4.04,4.04,7.07,1,1,1,1
23,67.0,0.2680623531341553,5.050000000000001,19.19,26.26,100,1,1,1,0
24,67.0,0.2530651092529297,5.050000000000001,7.07,9.09,100,1,1,1,0
25,70.0,0.26853299140930176,6.06,44.44,45.45,47.470000000000006,1,1,1,1
26,62.0,0.2539052963256836,7.07,100,100,100,1,0,0,0
