Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3400.0,2.6888082027435303,2.02,2.02,4.04,24.24,1,1,1,1
2,3380.0,2.6757500171661377,2.02,3.03,5.050000000000001,31.31,1,1,1,1
3,3386.0,2.675715446472168,2.02,3.03,7.07,35.35,1,1,1,1
4,3386.0,2.6760034561157227,2.02,3.03,7.07,36.36,1,1,1,1
5,3386.0,2.676006555557251,2.02,4.04,7.07,41.410000000000004,1,1,1,1
6,3382.0,2.6760051250457764,2.02,2.02,5.050000000000001,27.270000000000003,1,1,1,1
7,3378.0,2.67600154876709,2.02,2.02,4.04,43.43,1,1,1,1
8,3384.0,2.6759300231933594,2.02,3.03,6.06,37.37,1,1,1,1
9,3392.0,2.676154613494873,2.02,3.03,5.050000000000001,41.410000000000004,1,1,1,1
10,3392.0,2.675877571105957,2.02,2.02,5.050000000000001,35.35,1,1,1,1
11,3398.0,2.6757864952087402,2.02,3.03,7.07,35.35,1,1,1,1
12,3378.0,2.675948143005371,2.02,3.03,6.06,54.540000000000006,1,1,1,1
13,3386.0,2.675942897796631,2.02,3.03,5.050000000000001,28.28,1,1,1,1
14,3382.0,2.6759443283081055,2.02,2.02,4.04,32.32,1,1,1,1
15,3366.0,2.675977945327759,2.02,5.050000000000001,8.08,42.42,1,1,1,1
16,3390.0,2.6757373809814453,2.02,3.03,6.06,26.26,1,1,1,1
17,3394.0,2.67598295211792,2.02,4.04,6.06,31.31,1,1,1,1
18,3368.0,2.6756296157836914,2.02,3.03,6.06,57.57000000000001,1,1,1,1
19,3378.0,2.675685167312622,2.02,4.04,6.06,38.38,1,1,1,1
20,3388.0,2.675870895385742,2.02,3.03,6.06,28.28,1,1,1,1
21,3388.0,2.6760261058807373,2.02,3.03,7.07,31.31,1,1,1,1
22,3390.0,2.675800085067749,2.02,2.02,5.050000000000001,26.26,1,1,1,1
23,3366.0,2.675847291946411,2.02,3.03,6.06,52.52,1,1,1,1
24,3384.0,2.67573618888855,2.02,3.03,6.06,41.410000000000004,1,1,1,1
25,3396.0,2.6758508682250977,2.02,3.03,5.050000000000001,23.23,1,1,1,1
26,3386.0,2.6757280826568604,2.02,2.02,5.050000000000001,37.37,1,1,1,1
27,3396.0,2.6759397983551025,2.02,2.02,6.06,27.270000000000003,1,1,1,1
28,3388.0,2.676016330718994,2.02,3.03,6.06,28.28,1,1,1,1
29,3384.0,2.6759612560272217,2.02,2.02,4.04,27.270000000000003,1,1,1,1
30,3400.0,2.675708293914795,2.02,3.03,6.06,23.23,1,1,1,1
31,3384.0,2.675816774368286,2.02,3.03,8.08,42.42,1,1,1,1
32,3382.0,2.676934242248535,2.02,4.04,8.08,32.32,1,1,1,1
33,3380.0,2.6758062839508057,2.02,4.04,8.08,48.48,1,1,1,1
34,3374.0,2.675816059112549,2.02,2.02,5.050000000000001,47.470000000000006,1,1,1,1
35,3382.0,2.675755500793457,2.02,2.02,5.050000000000001,30.299999999999997,1,1,1,1
36,3370.0,2.675997257232666,2.02,3.03,6.06,33.33,1,1,1,1
