Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3163.0,1.0513181686401367,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
2,3194.0,1.0489661693572998,2.02,4.04,9.09,100,1,1,1,0
3,3191.0,1.049464464187622,2.02,3.03,6.06,100,1,1,1,0
4,3245.0,1.0514955520629883,2.02,3.03,7.07,39.39,1,1,1,1
5,3161.0,1.0501704216003418,2.02,4.04,8.08,100,1,1,1,0
6,3236.0,1.0552258491516113,2.02,3.03,3.03,33.33,1,1,1,1
7,3192.0,1.0538029670715332,2.02,4.04,8.08,100,1,1,1,0
8,3176.0,1.0576825141906738,2.02,3.03,4.04,100,1,1,1,0
9,3150.0,1.054589033126831,2.02,4.04,7.07,100,1,1,1,0
10,3237.0,1.0544953346252441,2.02,3.03,4.04,20.200000000000003,1,1,1,1
11,3201.0,1.051708459854126,2.02,3.03,5.050000000000001,100,1,1,1,0
12,3193.0,1.0529253482818604,2.02,4.04,5.050000000000001,100,1,1,1,0
13,3240.0,1.052100419998169,2.02,3.03,5.050000000000001,31.31,1,1,1,1
14,3222.0,1.051088809967041,2.02,2.02,4.04,34.34,1,1,1,1
15,3147.0,1.0521397590637207,2.02,4.04,7.07,100,1,1,1,0
16,3172.0,1.0527150630950928,2.02,3.03,6.06,100,1,1,1,0
17,3201.0,1.0532855987548828,2.02,3.03,4.04,100,1,1,1,0
18,3227.0,1.0472533702850342,2.02,3.03,4.04,48.48,1,1,1,1
19,3207.0,1.0459833145141602,2.02,3.03,5.050000000000001,100,1,1,1,0
20,3189.0,1.0474045276641846,2.02,4.04,7.07,100,1,1,1,0
21,3185.0,1.045456886291504,2.02,3.03,5.050000000000001,100,1,1,1,0
22,3193.0,1.048107385635376,2.02,3.03,5.050000000000001,100,1,1,1,0
23,3244.0,1.047835350036621,2.02,3.03,7.07,61.61,1,1,1,1
24,3187.0,1.04691481590271,3.03,6.06,9.09,100,1,1,1,0
25,3211.0,1.0472662448883057,2.02,4.04,6.06,71.71,1,1,1,1
26,3159.0,1.0512683391571045,2.02,4.04,8.08,100,1,1,1,0
27,3147.0,1.0504741668701172,2.02,4.04,7.07,100,1,1,1,0
28,3183.0,1.053368091583252,2.02,3.03,5.050000000000001,100,1,1,1,0
29,3199.0,1.0517923831939697,3.03,4.04,7.07,100,1,1,1,0
30,3145.0,1.0520224571228027,2.02,4.04,8.08,100,1,1,1,0
31,3162.0,1.0493206977844238,2.02,4.04,5.050000000000001,100,1,1,1,0
32,3163.0,1.049771785736084,2.02,4.04,6.06,100,1,1,1,0
33,3183.0,1.0508959293365479,2.02,3.03,5.050000000000001,100,1,1,1,0
34,3219.0,1.053541660308838,2.02,3.03,4.04,29.29,1,1,1,1
35,3184.0,1.0498158931732178,2.02,3.03,4.04,100,1,1,1,0
36,3182.0,1.0512781143188477,3.03,4.04,5.050000000000001,100,1,1,1,0
37,3212.0,1.049309253692627,2.02,3.03,6.06,70.7,1,1,1,1
38,3179.0,1.0507144927978516,2.02,3.03,6.06,100,1,1,1,0
39,3227.0,1.0503942966461182,2.02,3.03,5.050000000000001,29.29,1,1,1,1
40,3175.0,1.050887107849121,2.02,3.03,4.04,100,1,1,1,0
41,3194.0,1.05015230178833,2.02,3.03,5.050000000000001,100,1,1,1,0
42,3209.0,1.0504150390625,2.02,4.04,5.050000000000001,79.79,1,1,1,1
43,3212.0,1.0514886379241943,2.02,3.03,5.050000000000001,29.29,1,1,1,1
44,3173.0,1.0508148670196533,3.03,4.04,7.07,100,1,1,1,0
45,3202.0,1.05135178565979,2.02,3.03,5.050000000000001,100,1,1,1,0
46,3167.0,1.0501127243041992,2.02,3.03,6.06,100,1,1,1,0
47,3198.0,1.0488247871398926,2.02,3.03,6.06,100,1,1,1,0
48,3221.0,1.0521728992462158,2.02,3.03,4.04,43.43,1,1,1,1
49,3169.0,1.0495409965515137,2.02,3.03,6.06,100,1,1,1,0
50,3224.0,1.0482079982757568,3.03,4.04,5.050000000000001,41.410000000000004,1,1,1,1
51,3184.0,1.0513949394226074,2.02,4.04,5.050000000000001,100,1,1,1,0
52,3146.0,1.0508954524993896,2.02,4.04,8.08,100,1,1,1,0
53,3215.0,1.048983097076416,2.02,3.03,5.050000000000001,75.75,1,1,1,1
54,3186.0,1.0477697849273682,2.02,3.03,5.050000000000001,100,1,1,1,0
55,3208.0,1.0523512363433838,2.02,3.03,6.06,100,1,1,1,0
56,3214.0,1.0511207580566406,2.02,2.02,4.04,32.32,1,1,1,1
57,3183.0,1.0497167110443115,2.02,3.03,6.06,100,1,1,1,0
58,3161.0,1.050581455230713,3.03,5.050000000000001,8.08,100,1,1,1,0
59,3210.0,1.0513279438018799,2.02,3.03,4.04,69.69000000000001,1,1,1,1
60,3225.0,1.0497467517852783,2.02,3.03,4.04,47.470000000000006,1,1,1,1
61,3218.0,1.0519180297851562,2.02,3.03,7.07,44.44,1,1,1,1
62,3179.0,1.0505578517913818,2.02,3.03,5.050000000000001,100,1,1,1,0
63,3226.0,1.0550124645233154,2.02,3.03,5.050000000000001,25.25,1,1,1,1
64,3206.0,1.0571374893188477,3.03,4.04,6.06,59.589999999999996,1,1,1,1
65,3197.0,1.056565761566162,2.02,3.03,4.04,100,1,1,1,0
66,3212.0,1.0547239780426025,2.02,4.04,7.07,64.64,1,1,1,1
67,3158.0,1.0587966442108154,2.02,3.03,5.050000000000001,100,1,1,1,0
68,3237.0,1.0518176555633545,2.02,3.03,7.07,51.51,1,1,1,1
69,3180.0,1.0518722534179688,2.02,3.03,5.050000000000001,100,1,1,1,0
70,3226.0,1.0503501892089844,2.02,3.03,4.04,33.33,1,1,1,1
71,3241.0,1.0510382652282715,2.02,4.04,6.06,32.32,1,1,1,1
72,3199.0,1.0523312091827393,2.02,4.04,6.06,100,1,1,1,0
73,3183.0,1.052511215209961,2.02,3.03,4.04,100,1,1,1,0
74,3163.0,1.0524218082427979,2.02,3.03,5.050000000000001,100,1,1,1,0
75,3153.0,1.0526459217071533,3.03,4.04,6.06,100,1,1,1,0
76,3204.0,1.051926851272583,2.02,2.02,3.03,100,1,1,1,0
77,3180.0,1.0546467304229736,2.02,3.03,4.04,15.149999999999999,1,1,1,1
78,3191.0,1.0547161102294922,2.02,3.03,5.050000000000001,100,1,1,1,0
