Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,81.0,0.25185203552246094,2.02,2.02,2.02,14.14,1,1,1,1
2,79.0,0.2493271827697754,3.03,3.03,3.03,100,1,1,1,0
3,80.0,0.26128482818603516,3.03,3.03,4.04,4.04,1,1,1,1
4,83.0,0.25434017181396484,5.050000000000001,7.07,8.08,28.28,1,1,1,1
5,80.0,0.258591890335083,2.02,3.03,4.04,9.09,1,1,1,1
6,81.0,0.25053858757019043,4.04,5.050000000000001,5.050000000000001,10.100000000000001,1,1,1,1
7,80.0,0.2607753276824951,3.03,3.03,3.03,12.12,1,1,1,1
8,80.0,0.2520577907562256,2.02,2.02,4.04,21.21,1,1,1,1
9,83.0,0.2583894729614258,2.02,2.02,5.050000000000001,24.24,1,1,1,1
10,83.0,0.25687479972839355,2.02,2.02,2.02,3.03,1,1,1,1
11,77.0,0.26072049140930176,3.03,3.03,3.03,100,1,1,1,0
12,76.0,0.25136375427246094,4.04,89.89,100,100,1,1,0,0
13,80.0,0.25606775283813477,3.03,3.03,4.04,5.050000000000001,1,1,1,1
14,76.0,0.2501537799835205,3.03,3.03,100,100,1,1,0,0
15,82.0,0.2507908344268799,2.02,2.02,4.04,6.06,1,1,1,1
16,76.0,0.2510700225830078,3.03,4.04,100,100,1,1,0,0
17,82.0,0.2644665241241455,3.03,4.04,4.04,12.12,1,1,1,1
18,79.0,0.26717329025268555,3.03,4.04,4.04,100,1,1,1,0
19,82.0,0.25293850898742676,2.02,2.02,2.02,5.050000000000001,1,1,1,1
20,82.0,0.2624683380126953,3.03,4.04,4.04,5.050000000000001,1,1,1,1
21,79.0,0.24641132354736328,3.03,4.04,36.36,100,1,1,1,0
22,80.0,0.25731730461120605,2.02,3.03,3.03,20.200000000000003,1,1,1,1
23,83.0,0.25840306282043457,3.03,3.03,5.050000000000001,9.09,1,1,1,1
24,78.0,0.24788951873779297,28.28,42.42,42.42,100,1,1,1,0
25,81.0,0.2521631717681885,3.03,3.03,4.04,4.04,1,1,1,1
26,80.0,0.2546701431274414,3.03,4.04,4.04,5.050000000000001,1,1,1,1
27,82.0,0.2512967586517334,2.02,2.02,3.03,3.03,1,1,1,1
28,82.0,0.2584187984466553,3.03,4.04,19.19,29.29,1,1,1,1
29,81.0,0.2535431385040283,2.02,3.03,3.03,3.03,1,1,1,1
30,79.0,0.2700772285461426,4.04,9.09,13.13,100,1,1,1,0
31,82.0,0.24945282936096191,2.02,2.02,2.02,2.02,1,1,1,1
32,80.0,0.2709922790527344,3.03,3.03,3.03,9.09,1,1,1,1
33,82.0,0.24976181983947754,2.02,2.02,2.02,4.04,1,1,1,1
34,80.0,0.2510342597961426,1.01,1.01,1.01,4.04,1,1,1,1
35,80.0,0.2550632953643799,2.02,3.03,5.050000000000001,18.18,1,1,1,1
36,76.0,0.25365352630615234,5.050000000000001,6.06,100,100,1,1,0,0
37,79.0,0.2552223205566406,2.02,2.02,3.03,100,1,1,1,0
38,74.0,0.2631993293762207,7.07,100,100,100,1,0,0,0
39,82.0,0.26144981384277344,2.02,3.03,5.050000000000001,7.07,1,1,1,1
40,76.0,0.2489175796508789,6.06,6.06,100,100,1,1,0,0
41,79.0,0.2580275535583496,3.03,4.04,54.540000000000006,100,1,1,1,0
42,80.0,0.2603476047515869,5.050000000000001,5.050000000000001,6.06,7.07,1,1,1,1
43,77.0,0.25389838218688965,3.03,3.03,4.04,100,1,1,1,0
44,80.0,0.2673039436340332,2.02,2.02,3.03,3.03,1,1,1,1
45,81.0,0.26247167587280273,3.03,3.03,3.03,7.07,1,1,1,1
46,81.0,0.2535111904144287,2.02,2.02,2.02,7.07,1,1,1,1
47,82.0,0.2615320682525635,3.03,4.04,7.07,32.32,1,1,1,1
48,81.0,0.2486104965209961,4.04,4.04,4.04,5.050000000000001,1,1,1,1
49,80.0,0.2555360794067383,5.050000000000001,34.34,90.9,100,1,1,1,0
