Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,708.0,0.27083826065063477,1.01,1.01,1.01,2.02,1,1,1,1
2,643.0,0.28693342208862305,1.01,100,100,100,1,0,0,0
3,678.0,0.27385735511779785,1.01,1.01,1.01,100,1,1,1,0
4,642.0,0.2808852195739746,1.01,100,100,100,1,0,0,0
5,694.0,0.29155898094177246,1.01,2.02,3.03,4.04,1,1,1,1
6,708.0,0.2873117923736572,1.01,1.01,1.01,1.01,1,1,1,1
7,692.0,0.28160667419433594,1.01,1.01,1.01,100,1,1,1,0
8,620.0,0.28778791427612305,100,100,100,100,0,0,0,0
9,665.0,0.2856719493865967,2.02,2.02,3.03,100,1,1,1,0
10,613.0,0.2849760055541992,100,100,100,100,0,0,0,0
11,693.0,0.27053070068359375,1.01,1.01,1.01,3.03,1,1,1,1
12,615.0,0.27182435989379883,100,100,100,100,0,0,0,0
13,628.0,0.27285218238830566,1.01,100,100,100,1,0,0,0
14,585.0,0.2769193649291992,100,100,100,100,0,0,0,0
15,592.0,0.2903285026550293,100,100,100,100,0,0,0,0
16,690.0,0.2641749382019043,1.01,1.01,1.01,100,1,1,1,0
17,654.0,0.27874255180358887,1.01,1.01,100,100,1,1,0,0
18,621.0,0.28055381774902344,100,100,100,100,0,0,0,0
19,621.0,0.29701685905456543,100,100,100,100,0,0,0,0
20,701.0,0.28626322746276855,1.01,2.02,2.02,4.04,1,1,1,1
21,708.0,0.2693173885345459,1.01,1.01,1.01,4.04,1,1,1,1
22,668.0,0.27240800857543945,1.01,1.01,2.02,100,1,1,1,0
23,704.0,0.2820925712585449,1.01,1.01,1.01,3.03,1,1,1,1
24,644.0,0.27169179916381836,4.04,100,100,100,1,0,0,0
25,699.0,0.2721128463745117,1.01,1.01,1.01,9.09,1,1,1,1
26,682.0,0.27089381217956543,1.01,1.01,1.01,100,1,1,1,0
27,644.0,0.28166747093200684,1.01,100,100,100,1,0,0,0
28,634.0,0.2796814441680908,3.03,100,100,100,1,0,0,0
29,636.0,0.27631235122680664,1.01,100,100,100,1,0,0,0
30,682.0,0.29380130767822266,1.01,1.01,1.01,100,1,1,1,0
31,702.0,0.2825658321380615,1.01,1.01,1.01,1.01,1,1,1,1
32,684.0,0.28394412994384766,1.01,2.02,2.02,100,1,1,1,0
33,627.0,0.2812223434448242,100,100,100,100,0,0,0,0
34,718.0,0.2864799499511719,1.01,1.01,1.01,1.01,1,1,1,1
35,621.0,0.2756319046020508,100,100,100,100,0,0,0,0
36,657.0,0.2789316177368164,1.01,1.01,100,100,1,1,0,0
37,639.0,0.27498388290405273,4.04,100,100,100,1,0,0,0
38,701.0,0.2703099250793457,1.01,1.01,1.01,2.02,1,1,1,1
39,696.0,0.27455568313598633,1.01,1.01,1.01,3.03,1,1,1,1
40,688.0,0.27295517921447754,1.01,1.01,1.01,100,1,1,1,0
41,622.0,0.28872132301330566,100,100,100,100,0,0,0,0
42,637.0,0.28586435317993164,3.03,100,100,100,1,0,0,0
43,624.0,0.2735724449157715,100,100,100,100,0,0,0,0
44,641.0,0.2715883255004883,1.01,100,100,100,1,0,0,0
45,621.0,0.28451037406921387,100,100,100,100,0,0,0,0
46,692.0,0.2893483638763428,1.01,1.01,1.01,100,1,1,1,0
47,689.0,0.27154040336608887,1.01,1.01,1.01,100,1,1,1,0
48,664.0,0.27184391021728516,1.01,2.02,3.03,100,1,1,1,0
49,682.0,0.2889280319213867,1.01,1.01,2.02,100,1,1,1,0
50,695.0,0.2819817066192627,1.01,3.03,5.050000000000001,7.07,1,1,1,1
51,688.0,0.2720499038696289,1.01,1.01,1.01,100,1,1,1,0
52,693.0,0.27023959159851074,1.01,3.03,5.050000000000001,6.06,1,1,1,1
53,693.0,0.27001953125,1.01,1.01,9.09,20.200000000000003,1,1,1,1
54,632.0,0.28414463996887207,1.01,100,100,100,1,0,0,0
55,645.0,0.27506041526794434,1.01,100,100,100,1,0,0,0
56,645.0,0.2799193859100342,2.02,100,100,100,1,0,0,0
57,682.0,0.2666611671447754,1.01,1.01,1.01,100,1,1,1,0
58,654.0,0.2821836471557617,1.01,1.01,100,100,1,1,0,0
59,649.0,0.27832579612731934,4.04,5.050000000000001,100,100,1,1,0,0
60,614.0,0.27933740615844727,100,100,100,100,0,0,0,0
61,704.0,0.2732856273651123,1.01,1.01,1.01,2.02,1,1,1,1
