Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2059.0,1.0457572937011719,2.02,4.04,7.07,100,1,1,1,0
2,1992.0,1.176680326461792,4.04,32.32,100,100,1,1,0,0
3,2008.0,1.1753878593444824,2.02,5.050000000000001,17.17,100,1,1,1,0
4,1964.0,1.175818681716919,4.04,15.149999999999999,100,100,1,1,0,0
5,1966.0,1.1736879348754883,4.04,12.12,100,100,1,1,0,0
6,2039.0,1.1729376316070557,2.02,7.07,11.11,100,1,1,1,0
7,2033.0,1.1751582622528076,2.02,3.03,9.09,100,1,1,1,0
8,2001.0,1.175887107849121,2.02,3.03,100,100,1,1,0,0
9,2065.0,1.1736314296722412,2.02,3.03,7.07,100,1,1,1,0
10,2075.0,1.1809008121490479,2.02,3.03,8.08,100,1,1,1,0
11,2041.0,1.1794590950012207,2.02,5.050000000000001,18.18,100,1,1,1,0
12,1995.0,1.1766793727874756,2.02,4.04,100,100,1,1,0,0
13,1966.0,1.1794257164001465,3.03,24.24,100,100,1,1,0,0
14,2002.0,1.1802434921264648,2.02,4.04,100,100,1,1,0,0
15,1961.0,1.176673412322998,4.04,48.48,100,100,1,1,0,0
16,1978.0,1.1781032085418701,2.02,9.09,100,100,1,1,0,0
17,1976.0,1.1779186725616455,3.03,12.12,100,100,1,1,0,0
18,2018.0,1.1719470024108887,2.02,4.04,11.11,100,1,1,1,0
19,2027.0,1.1726250648498535,2.02,4.04,12.12,100,1,1,1,0
20,2044.0,1.1722142696380615,3.03,4.04,17.17,100,1,1,1,0
21,2008.0,1.1723277568817139,2.02,4.04,27.270000000000003,100,1,1,1,0
22,2017.0,1.1734566688537598,3.03,6.06,18.18,100,1,1,1,0
23,1990.0,1.1722304821014404,2.02,4.04,100,100,1,1,0,0
24,1956.0,1.172168493270874,3.03,100,100,100,1,0,0,0
25,2052.0,1.1720561981201172,2.02,5.050000000000001,12.12,100,1,1,1,0
26,2022.0,1.1757574081420898,2.02,3.03,9.09,100,1,1,1,0
27,2019.0,1.1747663021087646,2.02,2.02,8.08,100,1,1,1,0
28,2002.0,1.1766393184661865,2.02,6.06,100,100,1,1,0,0
29,2002.0,1.1732690334320068,2.02,5.050000000000001,100,100,1,1,0,0
30,2021.0,1.176074743270874,2.02,5.050000000000001,11.11,100,1,1,1,0
31,2066.0,1.1754539012908936,1.01,2.02,2.02,100,1,1,1,0
32,1996.0,1.1770238876342773,3.03,18.18,100,100,1,1,0,0
33,2028.0,1.1756329536437988,2.02,3.03,8.08,100,1,1,1,0
34,2000.0,1.1752805709838867,3.03,10.100000000000001,100,100,1,1,0,0
35,2021.0,1.1746821403503418,4.04,12.12,36.36,100,1,1,1,0
36,2014.0,1.177011251449585,2.02,4.04,12.12,100,1,1,1,0
37,2000.0,1.1757333278656006,2.02,11.11,100,100,1,1,0,0
38,2028.0,1.179131269454956,2.02,4.04,6.06,100,1,1,1,0
39,2025.0,1.1770987510681152,2.02,5.050000000000001,24.24,100,1,1,1,0
40,2051.0,1.1792359352111816,2.02,3.03,6.06,100,1,1,1,0
41,2023.0,1.176286220550537,5.050000000000001,22.22,47.470000000000006,100,1,1,1,0
42,1982.0,1.1740474700927734,3.03,8.08,100,100,1,1,0,0
43,1975.0,1.174790382385254,4.04,15.149999999999999,100,100,1,1,0,0
44,2056.0,1.17850923538208,1.01,2.02,4.04,100,1,1,1,0
45,2020.0,1.1753103733062744,4.04,8.08,25.25,100,1,1,1,0
46,1988.0,1.1761863231658936,3.03,7.07,100,100,1,1,0,0
47,1997.0,1.1763451099395752,2.02,5.050000000000001,100,100,1,1,0,0
48,2009.0,1.1763875484466553,2.02,5.050000000000001,41.410000000000004,100,1,1,1,0
49,1975.0,1.1733438968658447,3.03,7.07,100,100,1,1,0,0
50,2035.0,1.1776390075683594,3.03,12.12,36.36,100,1,1,1,0
51,2003.0,1.1764705181121826,3.03,42.42,100,100,1,1,0,0
