Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.1,127.0,2.02,2.02,2.02,3.03,1,1,1,1
2,1.1,125.0,5.050000000000001,16.16,18.18,21.21,1,1,1,1
3,1.1,122.0,6.06,8.08,8.08,28.28,1,1,1,1
4,1.1,126.0,3.03,3.03,3.03,4.04,1,1,1,1
5,1.1,127.0,1.01,2.02,2.02,3.03,1,1,1,1
6,1.1,116.0,3.03,6.06,100,100,1,1,0,0
7,1.1,125.0,4.04,60.599999999999994,66.66,69.69000000000001,1,1,1,1
8,1.1,127.0,2.02,2.02,2.02,3.03,1,1,1,1
9,1.1,127.0,3.03,3.03,3.03,3.03,1,1,1,1
10,1.1,127.0,2.02,3.03,3.03,3.03,1,1,1,1
11,1.1,126.0,5.050000000000001,6.06,6.06,8.08,1,1,1,1
12,1.1,125.0,2.02,2.02,3.03,3.03,1,1,1,1
13,1.1,125.0,3.03,4.04,6.06,11.11,1,1,1,1
14,1.1,125.0,2.02,2.02,3.03,6.06,1,1,1,1
15,1.1,109.0,100,100,100,100,0,0,0,0
16,1.1,125.0,3.03,7.07,9.09,10.100000000000001,1,1,1,1
17,1.1,125.0,3.03,3.03,4.04,9.09,1,1,1,1
18,1.1,126.0,4.04,5.050000000000001,6.06,8.08,1,1,1,1
19,1.1,123.0,3.03,3.03,3.03,3.03,1,1,1,1
20,1.1,124.0,4.04,6.06,7.07,8.08,1,1,1,1
21,1.1,125.0,2.02,3.03,3.03,3.03,1,1,1,1
22,1.1,125.0,3.03,4.04,4.04,4.04,1,1,1,1
23,1.1,114.0,3.03,100,100,100,1,0,0,0
24,1.1,126.0,4.04,5.050000000000001,6.06,9.09,1,1,1,1
25,1.1,120.0,3.03,3.03,4.04,100,1,1,1,0
26,1.1,127.0,2.02,2.02,2.02,3.03,1,1,1,1
