Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,1979.0,8.08,9.09,10.100000000000001,85.85,1,1,1,1
2,0.0003,1962.0,7.07,8.08,10.100000000000001,100,1,1,1,0
3,0.0003,1961.0,8.08,8.08,11.11,100,1,1,1,0
4,0.0003,1931.0,8.08,10.100000000000001,14.14,100,1,1,1,0
5,0.0003,1989.0,8.08,9.09,11.11,54.540000000000006,1,1,1,1
6,0.0003,1957.0,7.07,8.08,12.12,100,1,1,1,0
7,0.0003,1976.0,8.08,10.100000000000001,11.11,84.84,1,1,1,1
8,0.0003,1932.0,8.08,11.11,18.18,100,1,1,1,0
9,0.0003,1963.0,8.08,11.11,13.13,100,1,1,1,0
10,0.0003,2008.0,7.07,8.08,9.09,12.12,1,1,1,1
11,0.0003,1972.0,7.07,8.08,9.09,50.5,1,1,1,1
12,0.0003,2015.0,8.08,8.08,10.100000000000001,27.270000000000003,1,1,1,1
13,0.0003,1959.0,8.08,9.09,10.100000000000001,100,1,1,1,0
14,0.0003,1961.0,8.08,9.09,11.11,100,1,1,1,0
15,0.0003,1987.0,8.08,9.09,11.11,85.85,1,1,1,1
16,0.0003,1954.0,8.08,8.08,10.100000000000001,100,1,1,1,0
17,0.0003,1904.0,8.08,11.11,28.28,100,1,1,1,0
18,0.0003,1942.0,8.08,10.100000000000001,12.12,100,1,1,1,0
19,0.0003,1940.0,8.08,9.09,10.100000000000001,100,1,1,1,0
20,0.0003,1945.0,7.07,8.08,10.100000000000001,100,1,1,1,0
21,0.0003,1969.0,8.08,9.09,11.11,100,1,1,1,0
22,0.0003,1963.0,8.08,9.09,13.13,100,1,1,1,0
23,0.0003,1977.0,8.08,8.08,11.11,62.62,1,1,1,1
24,0.0003,1956.0,8.08,11.11,14.14,100,1,1,1,0
25,0.0003,2001.0,8.08,9.09,10.100000000000001,49.49,1,1,1,1
26,0.0003,1987.0,8.08,9.09,11.11,88.88,1,1,1,1
27,0.0003,1953.0,7.07,8.08,10.100000000000001,100,1,1,1,0
28,0.0003,2000.0,7.07,8.08,10.100000000000001,38.38,1,1,1,1
29,0.0003,1946.0,7.07,8.08,15.149999999999999,100,1,1,1,0
30,0.0003,1987.0,8.08,8.08,11.11,47.470000000000006,1,1,1,1
31,0.0003,1960.0,8.08,9.09,11.11,100,1,1,1,0
32,0.0003,1962.0,8.08,8.08,9.09,100,1,1,1,0
33,0.0003,1954.0,10.100000000000001,12.12,19.19,100,1,1,1,0
34,0.0003,1953.0,8.08,10.100000000000001,12.12,100,1,1,1,0
35,0.0003,1945.0,8.08,10.100000000000001,27.270000000000003,100,1,1,1,0
36,0.0003,1975.0,8.08,8.08,9.09,37.37,1,1,1,1
37,0.0003,2027.0,8.08,8.08,10.100000000000001,23.23,1,1,1,1
38,0.0003,1972.0,8.08,8.08,10.100000000000001,72.72,1,1,1,1
39,0.0003,1970.0,8.08,9.09,12.12,57.57000000000001,1,1,1,1
40,0.0003,1959.0,8.08,9.09,11.11,100,1,1,1,0
41,0.0003,1974.0,8.08,10.100000000000001,17.17,71.71,1,1,1,1
42,0.0003,1990.0,8.08,9.09,11.11,34.34,1,1,1,1
43,0.0003,1951.0,7.07,8.08,9.09,100,1,1,1,0
44,0.0003,1968.0,8.08,8.08,10.100000000000001,100,1,1,1,0
45,0.0003,1962.0,8.08,9.09,11.11,100,1,1,1,0
46,0.0003,1978.0,8.08,8.08,10.100000000000001,55.550000000000004,1,1,1,1
47,0.0003,1941.0,8.08,9.09,11.11,100,1,1,1,0
48,0.0003,1972.0,8.08,9.09,12.12,84.84,1,1,1,1
49,0.0003,2021.0,8.08,8.08,9.09,29.29,1,1,1,1
50,0.0003,1984.0,8.08,8.08,10.100000000000001,42.42,1,1,1,1
51,0.0003,1977.0,7.07,8.08,9.09,53.53,1,1,1,1
52,0.0003,1980.0,8.08,9.09,12.12,81.81,1,1,1,1
53,0.0003,1979.0,8.08,8.08,13.13,68.68,1,1,1,1
54,0.0003,1940.0,8.08,9.09,11.11,100,1,1,1,0
55,0.0003,1970.0,8.08,10.100000000000001,12.12,53.53,1,1,1,1
56,0.0003,1976.0,8.08,9.09,13.13,41.410000000000004,1,1,1,1
57,0.0003,1964.0,8.08,9.09,16.16,100,1,1,1,0
58,0.0003,1982.0,8.08,10.100000000000001,13.13,25.25,1,1,1,1
59,0.0003,1972.0,8.08,8.08,13.13,65.65,1,1,1,1
60,0.0003,1947.0,8.08,10.100000000000001,25.25,100,1,1,1,0
61,0.0003,1957.0,8.08,9.09,10.100000000000001,100,1,1,1,0
62,0.0003,1929.0,8.08,9.09,12.12,100,1,1,1,0
63,0.0003,1947.0,8.08,8.08,9.09,100,1,1,1,0
64,0.0003,1982.0,8.08,8.08,10.100000000000001,21.21,1,1,1,1
65,0.0003,1975.0,8.08,8.08,10.100000000000001,81.81,1,1,1,1
66,0.0003,1996.0,7.07,8.08,9.09,74.74,1,1,1,1
67,0.0003,1949.0,8.08,8.08,10.100000000000001,100,1,1,1,0
68,0.0003,1984.0,7.07,8.08,9.09,21.21,1,1,1,1
69,0.0003,1940.0,8.08,9.09,12.12,100,1,1,1,0
70,0.0003,1944.0,8.08,9.09,15.149999999999999,100,1,1,1,0
71,0.0003,1974.0,8.08,8.08,9.09,100,1,1,1,0
72,0.0003,1946.0,8.08,11.11,19.19,100,1,1,1,0
73,0.0003,1980.0,8.08,8.08,9.09,48.48,1,1,1,1
74,0.0003,1950.0,8.08,8.08,12.12,100,1,1,1,0
75,0.0003,1938.0,8.08,9.09,12.12,100,1,1,1,0
76,0.0003,1982.0,8.08,10.100000000000001,13.13,100,1,1,1,0
77,0.0003,1977.0,7.07,8.08,11.11,28.28,1,1,1,1
78,0.0003,1978.0,8.08,9.09,12.12,19.19,1,1,1,1
79,0.0003,1961.0,8.08,8.08,10.100000000000001,100,1,1,1,0
80,0.0003,1942.0,8.08,9.09,15.149999999999999,100,1,1,1,0
81,0.0003,2007.0,8.08,11.11,12.12,22.22,1,1,1,1
82,0.0003,1943.0,8.08,8.08,11.11,100,1,1,1,0
83,0.0003,1969.0,8.08,9.09,12.12,100,1,1,1,0
84,0.0003,1984.0,7.07,8.08,9.09,19.19,1,1,1,1
85,0.0003,1992.0,8.08,9.09,10.100000000000001,27.270000000000003,1,1,1,1
86,0.0003,1961.0,8.08,9.09,11.11,100,1,1,1,0
87,0.0003,1955.0,8.08,9.09,13.13,100,1,1,1,0
88,0.0003,1991.0,8.08,12.12,21.21,72.72,1,1,1,1
89,0.0003,1951.0,8.08,9.09,12.12,100,1,1,1,0
90,0.0003,1943.0,8.08,10.100000000000001,13.13,100,1,1,1,0
