Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.001,1980.0,8.08,10.100000000000001,12.12,71.71,1,1,1,1
2,0.001,1948.0,8.08,10.100000000000001,21.21,100,1,1,1,0
3,0.001,1935.0,8.08,10.100000000000001,14.14,100,1,1,1,0
4,0.001,1957.0,8.08,9.09,11.11,100,1,1,1,0
5,0.001,1969.0,8.08,9.09,13.13,100,1,1,1,0
6,0.001,1973.0,8.08,9.09,12.12,73.73,1,1,1,1
7,0.001,1983.0,8.08,9.09,12.12,58.58,1,1,1,1
8,0.001,1974.0,8.08,10.100000000000001,11.11,48.48,1,1,1,1
9,0.001,1955.0,8.08,9.09,10.100000000000001,100,1,1,1,0
10,0.001,1940.0,8.08,9.09,12.12,100,1,1,1,0
11,0.001,1948.0,7.07,8.08,13.13,100,1,1,1,0
12,0.001,1988.0,8.08,9.09,12.12,70.7,1,1,1,1
13,0.001,1964.0,8.08,11.11,14.14,100,1,1,1,0
14,0.001,1980.0,8.08,9.09,10.100000000000001,100,1,1,1,0
15,0.001,1938.0,8.08,10.100000000000001,14.14,100,1,1,1,0
16,0.001,1924.0,8.08,10.100000000000001,11.11,100,1,1,1,0
17,0.001,1945.0,8.08,10.100000000000001,12.12,100,1,1,1,0
18,0.001,1956.0,8.08,10.100000000000001,13.13,100,1,1,1,0
19,0.001,1943.0,8.08,11.11,16.16,100,1,1,1,0
20,0.001,1957.0,8.08,10.100000000000001,12.12,100,1,1,1,0
21,0.001,1973.0,8.08,10.100000000000001,11.11,100,1,1,1,0
22,0.001,1933.0,8.08,10.100000000000001,12.12,100,1,1,1,0
23,0.001,1993.0,8.08,9.09,11.11,60.599999999999994,1,1,1,1
24,0.001,1971.0,8.08,9.09,12.12,100,1,1,1,0
25,0.001,1926.0,8.08,15.149999999999999,31.31,100,1,1,1,0
26,0.001,1936.0,8.08,11.11,15.149999999999999,100,1,1,1,0
27,0.001,1981.0,8.08,10.100000000000001,12.12,31.31,1,1,1,1
28,0.001,1987.0,8.08,10.100000000000001,16.16,46.46,1,1,1,1
29,0.001,1979.0,8.08,11.11,18.18,56.56,1,1,1,1
30,0.001,1934.0,8.08,10.100000000000001,18.18,100,1,1,1,0
31,0.001,1965.0,8.08,10.100000000000001,12.12,100,1,1,1,0
32,0.001,1964.0,8.08,9.09,12.12,100,1,1,1,0
33,0.001,1973.0,8.08,9.09,9.09,100,1,1,1,0
34,0.001,1949.0,8.08,10.100000000000001,14.14,100,1,1,1,0
35,0.001,2013.0,8.08,10.100000000000001,11.11,20.200000000000003,1,1,1,1
36,0.001,1955.0,8.08,14.14,18.18,100,1,1,1,0
37,0.001,1928.0,9.09,12.12,17.17,100,1,1,1,0
38,0.001,1963.0,8.08,12.12,25.25,100,1,1,1,0
39,0.001,1972.0,8.08,13.13,22.22,47.470000000000006,1,1,1,1
40,0.001,1977.0,8.08,10.100000000000001,13.13,45.45,1,1,1,1
41,0.001,2004.0,8.08,8.08,9.09,43.43,1,1,1,1
42,0.001,1951.0,8.08,10.100000000000001,14.14,100,1,1,1,0
43,0.001,1946.0,8.08,9.09,12.12,100,1,1,1,0
44,0.001,1956.0,8.08,12.12,25.25,100,1,1,1,0
45,0.001,1955.0,8.08,11.11,13.13,100,1,1,1,0
46,0.001,1941.0,8.08,12.12,16.16,100,1,1,1,0
47,0.001,1962.0,8.08,9.09,15.149999999999999,100,1,1,1,0
48,0.001,1988.0,7.07,9.09,11.11,24.24,1,1,1,1
49,0.001,1966.0,8.08,9.09,12.12,100,1,1,1,0
50,0.001,1949.0,8.08,9.09,11.11,100,1,1,1,0
51,0.001,1983.0,8.08,10.100000000000001,13.13,26.26,1,1,1,1
52,0.001,1952.0,8.08,9.09,11.11,100,1,1,1,0
53,0.001,1988.0,8.08,12.12,23.23,88.88,1,1,1,1
54,0.001,1973.0,8.08,12.12,22.22,72.72,1,1,1,1
55,0.001,1971.0,8.08,9.09,17.17,100,1,1,1,0
56,0.001,1987.0,8.08,10.100000000000001,11.11,28.28,1,1,1,1
57,0.001,1910.0,8.08,12.12,16.16,100,1,1,1,0
58,0.001,2009.0,8.08,10.100000000000001,11.11,51.51,1,1,1,1
59,0.001,1959.0,8.08,10.100000000000001,14.14,100,1,1,1,0
60,0.001,1951.0,8.08,10.100000000000001,13.13,100,1,1,1,0
61,0.001,1993.0,8.08,10.100000000000001,13.13,56.56,1,1,1,1
62,0.001,2009.0,8.08,10.100000000000001,13.13,21.21,1,1,1,1
63,0.001,1989.0,8.08,11.11,15.149999999999999,41.410000000000004,1,1,1,1
64,0.001,1979.0,8.08,9.09,10.100000000000001,68.68,1,1,1,1
65,0.001,1947.0,8.08,11.11,13.13,100,1,1,1,0
66,0.001,1982.0,8.08,10.100000000000001,16.16,50.5,1,1,1,1
67,0.001,1978.0,8.08,9.09,11.11,66.66,1,1,1,1
68,0.001,1960.0,8.08,9.09,13.13,100,1,1,1,0
69,0.001,1974.0,8.08,10.100000000000001,21.21,89.89,1,1,1,1
70,0.001,1956.0,8.08,10.100000000000001,12.12,100,1,1,1,0
71,0.001,1959.0,8.08,10.100000000000001,12.12,100,1,1,1,0
72,0.001,1965.0,8.08,10.100000000000001,17.17,100,1,1,1,0
73,0.001,1950.0,8.08,12.12,16.16,100,1,1,1,0
74,0.001,1982.0,8.08,9.09,11.11,86.86,1,1,1,1
75,0.001,1979.0,8.08,10.100000000000001,13.13,33.33,1,1,1,1
76,0.001,1949.0,8.08,9.09,12.12,100,1,1,1,0
77,0.001,1955.0,8.08,9.09,10.100000000000001,100,1,1,1,0
78,0.001,1951.0,8.08,10.100000000000001,12.12,100,1,1,1,0
79,0.001,1978.0,8.08,10.100000000000001,14.14,100,1,1,1,0
80,0.001,1978.0,8.08,10.100000000000001,14.14,70.7,1,1,1,1
81,0.001,1977.0,8.08,10.100000000000001,13.13,54.540000000000006,1,1,1,1
82,0.001,1948.0,8.08,11.11,17.17,100,1,1,1,0
83,0.001,1964.0,8.08,10.100000000000001,12.12,100,1,1,1,0
84,0.001,1983.0,8.08,9.09,12.12,61.61,1,1,1,1
85,0.001,1977.0,8.08,10.100000000000001,13.13,85.85,1,1,1,1
