Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0005,3192.0,3.03,6.06,13.13,100,1,1,1,0
2,0.0005,3203.0,3.03,5.050000000000001,11.11,100,1,1,1,0
3,0.0005,3204.0,3.03,5.050000000000001,9.09,100,1,1,1,0
4,0.0005,3198.0,3.03,7.07,14.14,100,1,1,1,0
5,0.0005,3239.0,4.04,5.050000000000001,8.08,100,1,1,1,0
6,0.0005,3175.0,5.050000000000001,12.12,33.33,100,1,1,1,0
7,0.0005,3195.0,4.04,6.06,10.100000000000001,100,1,1,1,0
8,0.0005,3209.0,4.04,6.06,13.13,100,1,1,1,0
9,0.0005,3260.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
10,0.0005,3286.0,4.04,6.06,8.08,22.22,1,1,1,1
11,0.0005,3205.0,3.03,5.050000000000001,7.07,100,1,1,1,0
12,0.0005,3174.0,5.050000000000001,12.12,23.23,100,1,1,1,0
13,0.0005,3216.0,4.04,7.07,11.11,100,1,1,1,0
14,0.0005,3232.0,3.03,5.050000000000001,8.08,100,1,1,1,0
15,0.0005,3208.0,4.04,6.06,9.09,100,1,1,1,0
16,0.0005,3250.0,4.04,5.050000000000001,8.08,100,1,1,1,0
17,0.0005,3152.0,4.04,13.13,100,100,1,1,0,0
18,0.0005,3215.0,4.04,6.06,9.09,100,1,1,1,0
19,0.0005,3167.0,3.03,5.050000000000001,12.12,100,1,1,1,0
20,0.0005,3170.0,4.04,7.07,14.14,100,1,1,1,0
21,0.0005,3227.0,3.03,6.06,16.16,100,1,1,1,0
22,0.0005,3225.0,4.04,7.07,16.16,100,1,1,1,0
23,0.0005,3241.0,3.03,4.04,6.06,100,1,1,1,0
24,0.0005,3206.0,4.04,9.09,21.21,100,1,1,1,0
25,0.0005,3133.0,4.04,11.11,100,100,1,1,0,0
26,0.0005,3134.0,4.04,10.100000000000001,100,100,1,1,0,0
27,0.0005,3186.0,5.050000000000001,11.11,35.35,100,1,1,1,0
28,0.0005,3264.0,3.03,4.04,6.06,100,1,1,1,0
29,0.0005,3197.0,4.04,7.07,31.31,100,1,1,1,0
30,0.0005,3223.0,4.04,6.06,10.100000000000001,100,1,1,1,0
31,0.0005,3188.0,3.03,5.050000000000001,13.13,100,1,1,1,0
32,0.0005,3184.0,5.050000000000001,9.09,17.17,100,1,1,1,0
33,0.0005,3182.0,3.03,6.06,12.12,100,1,1,1,0
34,0.0005,3111.0,4.04,7.07,100,100,1,1,0,0
35,0.0005,3233.0,4.04,6.06,8.08,100,1,1,1,0
36,0.0005,3230.0,3.03,6.06,10.100000000000001,100,1,1,1,0
37,0.0005,3202.0,4.04,6.06,9.09,100,1,1,1,0
38,0.0005,3205.0,4.04,6.06,12.12,100,1,1,1,0
39,0.0005,3273.0,3.03,4.04,7.07,100,1,1,1,0
40,0.0005,3174.0,4.04,6.06,14.14,100,1,1,1,0
41,0.0005,3185.0,4.04,5.050000000000001,11.11,100,1,1,1,0
42,0.0005,3197.0,4.04,6.06,19.19,100,1,1,1,0
43,0.0005,3209.0,4.04,6.06,12.12,100,1,1,1,0
44,0.0005,3202.0,4.04,7.07,19.19,100,1,1,1,0
45,0.0005,3184.0,5.050000000000001,10.100000000000001,31.31,100,1,1,1,0
46,0.0005,3203.0,4.04,7.07,17.17,100,1,1,1,0
47,0.0005,3184.0,4.04,6.06,10.100000000000001,100,1,1,1,0
48,0.0005,3188.0,4.04,8.08,15.149999999999999,100,1,1,1,0
49,0.0005,3217.0,5.050000000000001,10.100000000000001,16.16,100,1,1,1,0
50,0.0005,3199.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
51,0.0005,3233.0,5.050000000000001,10.100000000000001,19.19,100,1,1,1,0
52,0.0005,3216.0,4.04,5.050000000000001,7.07,100,1,1,1,0
53,0.0005,3237.0,4.04,6.06,13.13,100,1,1,1,0
54,0.0005,3178.0,4.04,7.07,16.16,100,1,1,1,0
55,0.0005,3253.0,4.04,9.09,19.19,100,1,1,1,0
56,0.0005,3191.0,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
57,0.0005,3181.0,4.04,9.09,15.149999999999999,100,1,1,1,0
58,0.0005,3195.0,4.04,8.08,11.11,100,1,1,1,0
59,0.0005,3170.0,4.04,9.09,20.200000000000003,100,1,1,1,0
60,0.0005,3221.0,4.04,5.050000000000001,11.11,100,1,1,1,0
61,0.0005,3258.0,3.03,4.04,7.07,100,1,1,1,0
62,0.0005,3251.0,3.03,6.06,13.13,100,1,1,1,0
63,0.0005,3192.0,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
64,0.0005,3146.0,4.04,9.09,30.299999999999997,100,1,1,1,0
65,0.0005,3228.0,4.04,7.07,18.18,100,1,1,1,0
66,0.0005,3192.0,4.04,5.050000000000001,11.11,100,1,1,1,0
67,0.0005,3172.0,4.04,7.07,19.19,100,1,1,1,0
68,0.0005,3204.0,3.03,5.050000000000001,11.11,100,1,1,1,0
69,0.0005,3163.0,3.03,6.06,18.18,100,1,1,1,0
70,0.0005,3166.0,3.03,6.06,17.17,100,1,1,1,0
71,0.0005,3203.0,3.03,6.06,16.16,100,1,1,1,0
72,0.0005,3131.0,4.04,8.08,100,100,1,1,0,0
73,0.0005,3163.0,4.04,8.08,49.49,100,1,1,1,0
74,0.0005,3235.0,4.04,7.07,11.11,100,1,1,1,0
75,0.0005,3165.0,4.04,7.07,16.16,100,1,1,1,0
76,0.0005,3213.0,3.03,5.050000000000001,9.09,100,1,1,1,0
77,0.0005,3231.0,4.04,8.08,13.13,100,1,1,1,0
78,0.0005,3203.0,4.04,9.09,14.14,100,1,1,1,0
79,0.0005,3148.0,4.04,9.09,39.39,100,1,1,1,0
80,0.0005,3188.0,3.03,5.050000000000001,16.16,100,1,1,1,0
81,0.0005,3168.0,5.050000000000001,8.08,37.37,100,1,1,1,0
82,0.0005,3219.0,4.04,7.07,11.11,100,1,1,1,0
83,0.0005,3187.0,3.03,5.050000000000001,11.11,100,1,1,1,0
84,0.0005,3188.0,4.04,7.07,16.16,100,1,1,1,0
85,0.0005,3240.0,3.03,6.06,12.12,100,1,1,1,0
86,0.0005,3154.0,4.04,7.07,58.58,100,1,1,1,0
87,0.0005,3177.0,4.04,8.08,17.17,100,1,1,1,0
88,0.0005,3219.0,4.04,7.07,13.13,100,1,1,1,0
89,0.0005,3214.0,4.04,6.06,9.09,100,1,1,1,0
90,0.0005,3151.0,4.04,14.14,63.63,100,1,1,1,0
91,0.0005,3191.0,3.03,4.04,8.08,100,1,1,1,0
92,0.0005,3197.0,4.04,8.08,15.149999999999999,100,1,1,1,0
93,0.0005,3204.0,3.03,5.050000000000001,11.11,100,1,1,1,0
94,0.0005,3182.0,4.04,6.06,8.08,100,1,1,1,0
95,0.0005,3179.0,4.04,5.050000000000001,10.100000000000001,100,1,1,1,0
96,0.0005,3158.0,5.050000000000001,16.16,68.68,100,1,1,1,0
97,0.0005,3223.0,4.04,8.08,13.13,100,1,1,1,0
98,0.0005,3154.0,4.04,8.08,26.26,100,1,1,1,0
99,0.0005,3172.0,4.04,8.08,24.24,100,1,1,1,0
100,0.0005,3147.0,3.03,5.050000000000001,36.36,100,1,1,1,0
