Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.1,81.0,6.06,8.08,8.08,9.09,1,1,1,1
2,1.1,82.0,4.04,4.04,4.04,6.06,1,1,1,1
3,1.1,82.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
4,1.1,76.0,4.04,4.04,100,100,1,1,0,0
5,1.1,80.0,4.04,4.04,5.050000000000001,5.050000000000001,1,1,1,1
6,1.1,82.0,3.03,3.03,3.03,4.04,1,1,1,1
7,1.1,81.0,3.03,4.04,4.04,16.16,1,1,1,1
8,1.1,79.0,4.04,5.050000000000001,10.100000000000001,100,1,1,1,0
9,1.1,82.0,3.03,3.03,3.03,4.04,1,1,1,1
10,1.1,81.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
11,1.1,79.0,3.03,4.04,9.09,100,1,1,1,0
12,1.1,78.0,4.04,6.06,11.11,100,1,1,1,0
13,1.1,75.0,5.050000000000001,11.11,100,100,1,1,0,0
14,1.1,80.0,3.03,3.03,3.03,13.13,1,1,1,1
15,1.1,82.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
16,1.1,82.0,3.03,3.03,3.03,4.04,1,1,1,1
17,1.1,82.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
18,1.1,83.0,2.02,3.03,3.03,3.03,1,1,1,1
19,1.1,81.0,4.04,4.04,6.06,8.08,1,1,1,1
20,1.1,77.0,3.03,12.12,15.149999999999999,100,1,1,1,0
21,1.1,82.0,4.04,4.04,5.050000000000001,8.08,1,1,1,1
22,1.1,80.0,3.03,14.14,26.26,32.32,1,1,1,1
23,1.1,82.0,3.03,3.03,4.04,4.04,1,1,1,1
24,1.1,81.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
25,1.1,81.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
26,1.1,82.0,4.04,4.04,5.050000000000001,9.09,1,1,1,1
27,1.1,80.0,4.04,4.04,5.050000000000001,8.08,1,1,1,1
28,1.1,76.0,4.04,9.09,100,100,1,1,0,0
29,1.1,81.0,3.03,4.04,4.04,10.100000000000001,1,1,1,1
30,1.1,75.0,9.09,9.09,100,100,1,1,0,0
31,1.1,82.0,3.03,3.03,4.04,6.06,1,1,1,1
32,1.1,83.0,2.02,4.04,4.04,5.050000000000001,1,1,1,1
33,1.1,82.0,3.03,3.03,5.050000000000001,7.07,1,1,1,1
34,1.1,81.0,3.03,3.03,4.04,4.04,1,1,1,1
35,1.1,77.0,4.04,4.04,5.050000000000001,100,1,1,1,0
36,1.1,79.0,3.03,4.04,4.04,100,1,1,1,0
37,1.1,76.0,4.04,5.050000000000001,100,100,1,1,0,0
38,1.1,81.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
39,1.1,81.0,3.03,4.04,4.04,4.04,1,1,1,1
40,1.1,82.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
41,1.1,78.0,4.04,4.04,4.04,100,1,1,1,0
42,1.1,82.0,4.04,5.050000000000001,25.25,31.31,1,1,1,1
43,1.1,79.0,4.04,4.04,4.04,100,1,1,1,0
44,1.1,80.0,4.04,4.04,5.050000000000001,7.07,1,1,1,1
45,1.1,78.0,4.04,4.04,6.06,100,1,1,1,0
46,1.1,79.0,4.04,31.31,32.32,100,1,1,1,0
47,1.1,79.0,5.050000000000001,6.06,8.08,100,1,1,1,0
48,1.1,80.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
49,1.1,82.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
50,1.1,82.0,3.03,4.04,4.04,4.04,1,1,1,1
51,1.1,81.0,4.04,4.04,5.050000000000001,6.06,1,1,1,1
52,1.1,80.0,4.04,5.050000000000001,6.06,7.07,1,1,1,1
53,1.1,80.0,5.050000000000001,6.06,8.08,8.08,1,1,1,1
