Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.1,72.0,100,100,100,100,0,0,0,0
2,1.1,83.0,4.04,4.04,4.04,9.09,1,1,1,1
3,1.1,80.0,3.03,4.04,4.04,6.06,1,1,1,1
4,1.1,79.0,2.02,3.03,4.04,100,1,1,1,0
5,1.1,81.0,4.04,4.04,6.06,8.08,1,1,1,1
6,1.1,82.0,2.02,2.02,2.02,3.03,1,1,1,1
7,1.1,82.0,4.04,6.06,7.07,9.09,1,1,1,1
8,1.1,82.0,2.02,2.02,2.02,28.28,1,1,1,1
9,1.1,82.0,1.01,1.01,2.02,3.03,1,1,1,1
10,1.1,80.0,3.03,4.04,9.09,10.100000000000001,1,1,1,1
11,1.1,77.0,6.06,7.07,79.79,100,1,1,1,0
12,1.1,74.0,5.050000000000001,100,100,100,1,0,0,0
13,1.1,81.0,3.03,3.03,3.03,4.04,1,1,1,1
14,1.1,82.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
15,1.1,83.0,2.02,2.02,2.02,3.03,1,1,1,1
16,1.1,82.0,2.02,3.03,3.03,23.23,1,1,1,1
17,1.1,82.0,3.03,3.03,3.03,3.03,1,1,1,1
18,1.1,72.0,100,100,100,100,0,0,0,0
19,1.1,80.0,2.02,3.03,3.03,27.270000000000003,1,1,1,1
20,1.1,82.0,3.03,5.050000000000001,10.100000000000001,14.14,1,1,1,1
21,1.1,77.0,20.200000000000003,53.53,100,100,1,1,0,0
22,1.1,81.0,1.01,1.01,4.04,5.050000000000001,1,1,1,1
23,1.1,82.0,6.06,8.08,12.12,13.13,1,1,1,1
24,1.1,81.0,6.06,6.06,7.07,8.08,1,1,1,1
25,1.1,76.0,4.04,4.04,100,100,1,1,0,0
26,1.1,78.0,3.03,3.03,4.04,100,1,1,1,0
27,1.1,81.0,3.03,4.04,5.050000000000001,7.07,1,1,1,1
28,1.1,79.0,2.02,3.03,3.03,100,1,1,1,0
29,1.1,83.0,2.02,2.02,2.02,13.13,1,1,1,1
30,1.1,81.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
31,1.1,77.0,4.04,10.100000000000001,16.16,100,1,1,1,0
32,1.1,80.0,3.03,4.04,5.050000000000001,32.32,1,1,1,1
33,1.1,83.0,3.03,3.03,3.03,3.03,1,1,1,1
34,1.1,79.0,3.03,3.03,12.12,100,1,1,1,0
35,1.1,80.0,2.02,3.03,3.03,10.100000000000001,1,1,1,1
36,1.1,81.0,2.02,3.03,3.03,4.04,1,1,1,1
37,1.1,83.0,3.03,4.04,4.04,4.04,1,1,1,1
38,1.1,81.0,1.01,2.02,3.03,5.050000000000001,1,1,1,1
39,1.1,79.0,3.03,4.04,5.050000000000001,100,1,1,1,0
40,1.1,76.0,3.03,4.04,100,100,1,1,0,0
41,1.1,82.0,3.03,3.03,3.03,4.04,1,1,1,1
42,1.1,82.0,4.04,5.050000000000001,51.51,100,1,1,1,0
43,1.1,82.0,3.03,3.03,4.04,8.08,1,1,1,1
44,1.1,81.0,5.050000000000001,6.06,8.08,11.11,1,1,1,1
45,1.1,80.0,2.02,2.02,3.03,22.22,1,1,1,1
46,1.1,82.0,3.03,3.03,3.03,26.26,1,1,1,1
47,1.1,79.0,17.17,18.18,25.25,100,1,1,1,0
48,1.1,80.0,2.02,3.03,5.050000000000001,16.16,1,1,1,1
49,1.1,82.0,3.03,3.03,4.04,4.04,1,1,1,1
50,1.1,80.0,2.02,3.03,4.04,4.04,1,1,1,1
51,1.1,82.0,1.01,2.02,2.02,3.03,1,1,1,1
52,1.1,82.0,3.03,3.03,15.149999999999999,20.200000000000003,1,1,1,1
53,1.1,79.0,6.06,15.149999999999999,18.18,100,1,1,1,0
54,1.1,82.0,2.02,3.03,3.03,4.04,1,1,1,1
55,1.1,78.0,3.03,3.03,5.050000000000001,100,1,1,1,0
56,1.1,79.0,3.03,3.03,3.03,100,1,1,1,0
57,1.1,83.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
58,1.1,77.0,4.04,4.04,16.16,100,1,1,1,0
59,1.1,83.0,9.09,27.270000000000003,29.29,42.42,1,1,1,1
60,1.1,79.0,56.56,61.61,75.75,100,1,1,1,0
61,1.1,80.0,7.07,10.100000000000001,13.13,68.68,1,1,1,1
62,1.1,82.0,3.03,3.03,3.03,7.07,1,1,1,1
63,1.1,81.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
64,1.1,80.0,4.04,5.050000000000001,13.13,14.14,1,1,1,1
65,1.1,81.0,2.02,3.03,3.03,4.04,1,1,1,1
66,1.1,81.0,3.03,3.03,3.03,4.04,1,1,1,1
67,1.1,80.0,9.09,16.16,18.18,29.29,1,1,1,1
68,1.1,81.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
69,1.1,82.0,4.04,5.050000000000001,9.09,11.11,1,1,1,1
