Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.5,1751.0,100,100,100,100,0,0,0,0
2,2.5,1715.0,100,100,100,100,0,0,0,0
3,2.5,1705.0,100,100,100,100,0,0,0,0
4,2.5,1793.0,100,100,100,100,0,0,0,0
5,2.5,1747.0,100,100,100,100,0,0,0,0
6,2.5,1749.0,100,100,100,100,0,0,0,0
7,2.5,1724.0,100,100,100,100,0,0,0,0
8,2.5,1699.0,100,100,100,100,0,0,0,0
9,2.5,1751.0,100,100,100,100,0,0,0,0
10,2.5,1660.0,100,100,100,100,0,0,0,0
11,2.5,1716.0,100,100,100,100,0,0,0,0
12,2.5,1742.0,100,100,100,100,0,0,0,0
13,2.5,1706.0,100,100,100,100,0,0,0,0
14,2.5,1734.0,100,100,100,100,0,0,0,0
15,2.5,1710.0,100,100,100,100,0,0,0,0
16,2.5,1652.0,100,100,100,100,0,0,0,0
17,2.5,1747.0,100,100,100,100,0,0,0,0
18,2.5,1686.0,100,100,100,100,0,0,0,0
19,2.5,1640.0,100,100,100,100,0,0,0,0
20,2.5,1735.0,100,100,100,100,0,0,0,0
21,2.5,1725.0,100,100,100,100,0,0,0,0
22,2.5,1755.0,100,100,100,100,0,0,0,0
23,2.5,1731.0,100,100,100,100,0,0,0,0
24,2.5,1731.0,100,100,100,100,0,0,0,0
25,2.5,1784.0,100,100,100,100,0,0,0,0
26,2.5,1720.0,100,100,100,100,0,0,0,0
27,2.5,1749.0,100,100,100,100,0,0,0,0
28,2.5,1644.0,100,100,100,100,0,0,0,0
29,2.5,1620.0,100,100,100,100,0,0,0,0
30,2.5,1757.0,100,100,100,100,0,0,0,0
31,2.5,1640.0,100,100,100,100,0,0,0,0
32,2.5,1727.0,100,100,100,100,0,0,0,0
33,2.5,1730.0,100,100,100,100,0,0,0,0
34,2.5,1753.0,100,100,100,100,0,0,0,0
35,2.5,1700.0,100,100,100,100,0,0,0,0
36,2.5,1734.0,100,100,100,100,0,0,0,0
37,2.5,1624.0,100,100,100,100,0,0,0,0
38,2.5,1749.0,100,100,100,100,0,0,0,0
39,2.5,1799.0,100,100,100,100,0,0,0,0
40,2.5,1749.0,100,100,100,100,0,0,0,0
41,2.5,1631.0,100,100,100,100,0,0,0,0
42,2.5,1748.0,100,100,100,100,0,0,0,0
43,2.5,1754.0,100,100,100,100,0,0,0,0
44,2.5,1691.0,100,100,100,100,0,0,0,0
45,2.5,1609.0,100,100,100,100,0,0,0,0
46,2.5,1671.0,100,100,100,100,0,0,0,0
47,2.5,1749.0,100,100,100,100,0,0,0,0
48,2.5,1715.0,100,100,100,100,0,0,0,0
