Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.01,3148.0,2.02,3.03,4.04,100,1,1,1,0
2,1.01,3098.0,3.03,6.06,16.16,100,1,1,1,0
3,1.01,3067.0,2.02,5.050000000000001,100,100,1,1,0,0
4,1.01,3172.0,2.02,3.03,5.050000000000001,100,1,1,1,0
5,1.01,3114.0,2.02,4.04,8.08,100,1,1,1,0
6,1.01,3161.0,2.02,3.03,4.04,100,1,1,1,0
7,1.01,3163.0,3.03,4.04,10.100000000000001,100,1,1,1,0
8,1.01,3157.0,2.02,3.03,5.050000000000001,100,1,1,1,0
9,1.01,3147.0,2.02,3.03,5.050000000000001,100,1,1,1,0
10,1.01,3076.0,3.03,5.050000000000001,84.84,100,1,1,1,0
11,1.01,3144.0,2.02,3.03,5.050000000000001,100,1,1,1,0
12,1.01,3138.0,3.03,5.050000000000001,9.09,100,1,1,1,0
13,1.01,3140.0,3.03,5.050000000000001,9.09,100,1,1,1,0
14,1.01,3108.0,2.02,3.03,6.06,100,1,1,1,0
15,1.01,3199.0,3.03,5.050000000000001,7.07,100,1,1,1,0
16,1.01,3176.0,2.02,3.03,6.06,100,1,1,1,0
17,1.01,3138.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
18,1.01,3127.0,3.03,4.04,8.08,100,1,1,1,0
19,1.01,3126.0,2.02,3.03,5.050000000000001,100,1,1,1,0
20,1.01,3171.0,2.02,3.03,4.04,100,1,1,1,0
21,1.01,3088.0,3.03,7.07,20.200000000000003,100,1,1,1,0
22,1.01,3147.0,2.02,3.03,7.07,100,1,1,1,0
23,1.01,3166.0,2.02,3.03,5.050000000000001,100,1,1,1,0
24,1.01,3141.0,3.03,4.04,7.07,100,1,1,1,0
25,1.01,3162.0,2.02,3.03,5.050000000000001,100,1,1,1,0
26,1.01,3131.0,2.02,3.03,8.08,100,1,1,1,0
27,1.01,3126.0,3.03,4.04,10.100000000000001,100,1,1,1,0
28,1.01,3152.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
29,1.01,3137.0,2.02,4.04,10.100000000000001,100,1,1,1,0
30,1.01,3151.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
31,1.01,3160.0,3.03,4.04,9.09,100,1,1,1,0
32,1.01,3144.0,2.02,3.03,4.04,100,1,1,1,0
33,1.01,3126.0,3.03,4.04,8.08,100,1,1,1,0
34,1.01,3131.0,3.03,4.04,10.100000000000001,100,1,1,1,0
35,1.01,3134.0,2.02,3.03,6.06,100,1,1,1,0
36,1.01,3192.0,2.02,3.03,5.050000000000001,100,1,1,1,0
37,1.01,3116.0,2.02,4.04,9.09,100,1,1,1,0
38,1.01,3105.0,3.03,4.04,9.09,100,1,1,1,0
39,1.01,3136.0,2.02,3.03,7.07,100,1,1,1,0
40,1.01,3121.0,2.02,4.04,6.06,100,1,1,1,0
41,1.01,3071.0,2.02,4.04,100,100,1,1,0,0
42,1.01,3142.0,2.02,5.050000000000001,11.11,100,1,1,1,0
43,1.01,3137.0,2.02,4.04,6.06,100,1,1,1,0
44,1.01,3146.0,2.02,3.03,5.050000000000001,100,1,1,1,0
45,1.01,3145.0,2.02,4.04,7.07,100,1,1,1,0
46,1.01,3133.0,2.02,3.03,6.06,100,1,1,1,0
47,1.01,3130.0,2.02,3.03,7.07,100,1,1,1,0
48,1.01,3128.0,3.03,5.050000000000001,11.11,100,1,1,1,0
49,1.01,3152.0,2.02,5.050000000000001,14.14,100,1,1,1,0
50,1.01,3214.0,2.02,2.02,4.04,13.13,1,1,1,1
51,1.01,3099.0,3.03,7.07,20.200000000000003,100,1,1,1,0
52,1.01,3177.0,2.02,4.04,5.050000000000001,100,1,1,1,0
53,1.01,3136.0,2.02,3.03,5.050000000000001,100,1,1,1,0
54,1.01,3076.0,2.02,5.050000000000001,45.45,100,1,1,1,0
55,1.01,3125.0,2.02,4.04,14.14,100,1,1,1,0
56,1.01,3139.0,3.03,5.050000000000001,7.07,100,1,1,1,0
57,1.01,3114.0,2.02,5.050000000000001,14.14,100,1,1,1,0
58,1.01,3108.0,2.02,5.050000000000001,9.09,100,1,1,1,0
59,1.01,3141.0,2.02,4.04,6.06,100,1,1,1,0
60,1.01,3139.0,2.02,4.04,41.410000000000004,100,1,1,1,0
61,1.01,3078.0,3.03,6.06,31.31,100,1,1,1,0
62,1.01,3050.0,3.03,5.050000000000001,100,100,1,1,0,0
63,1.01,3120.0,3.03,6.06,10.100000000000001,100,1,1,1,0
64,1.01,3108.0,3.03,5.050000000000001,12.12,100,1,1,1,0
65,1.01,3114.0,2.02,4.04,7.07,100,1,1,1,0
66,1.01,3146.0,2.02,4.04,9.09,100,1,1,1,0
67,1.01,3124.0,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
68,1.01,3160.0,2.02,3.03,5.050000000000001,100,1,1,1,0
69,1.01,3148.0,2.02,3.03,5.050000000000001,100,1,1,1,0
70,1.01,3139.0,2.02,3.03,5.050000000000001,100,1,1,1,0
71,1.01,3095.0,3.03,6.06,19.19,100,1,1,1,0
72,1.01,3132.0,3.03,4.04,8.08,100,1,1,1,0
73,1.01,3108.0,3.03,4.04,9.09,100,1,1,1,0
74,1.01,3181.0,2.02,3.03,4.04,100,1,1,1,0
75,1.01,3162.0,2.02,4.04,6.06,100,1,1,1,0
76,1.01,3141.0,2.02,3.03,6.06,100,1,1,1,0
77,1.01,3115.0,3.03,5.050000000000001,13.13,100,1,1,1,0
78,1.01,3121.0,3.03,5.050000000000001,16.16,100,1,1,1,0
79,1.01,3144.0,2.02,4.04,6.06,100,1,1,1,0
