Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.001,1653.0,25.25,25.25,26.26,100,1,1,1,0
2,0.001,1691.0,16.16,18.18,25.25,100,1,1,1,0
3,0.001,1543.0,17.17,100,100,100,1,0,0,0
4,0.001,1694.0,13.13,14.14,15.149999999999999,50.5,1,1,1,1
5,0.001,1677.0,21.21,54.540000000000006,54.540000000000006,100,1,1,1,0
6,0.001,1646.0,26.26,30.299999999999997,32.32,100,1,1,1,0
7,0.001,1556.0,25.25,100,100,100,1,0,0,0
8,0.001,1723.0,15.149999999999999,19.19,100,100,1,1,0,0
9,0.001,1689.0,28.28,28.28,31.31,100,1,1,1,0
10,0.001,1698.0,13.13,13.13,13.13,68.68,1,1,1,1
11,0.001,1723.0,17.17,18.18,18.18,22.22,1,1,1,1
12,0.001,1682.0,20.200000000000003,21.21,21.21,24.24,1,1,1,1
13,0.001,1633.0,14.14,35.35,90.9,100,1,1,1,0
14,0.001,1723.0,49.49,49.49,49.49,53.53,1,1,1,1
15,0.001,1682.0,13.13,14.14,18.18,24.24,1,1,1,1
16,0.001,1681.0,35.35,35.35,35.35,100,1,1,1,0
17,0.001,1423.0,100,100,100,100,0,0,0,0
18,0.001,1681.0,15.149999999999999,25.25,25.25,100,1,1,1,0
19,0.001,1702.0,13.13,13.13,14.14,35.35,1,1,1,1
20,0.001,1723.0,16.16,16.16,17.17,24.24,1,1,1,1
21,0.001,1698.0,13.13,46.46,48.48,69.69000000000001,1,1,1,1
22,0.001,1698.0,25.25,27.270000000000003,69.69000000000001,70.7,1,1,1,1
23,0.001,1734.0,14.14,14.14,15.149999999999999,18.18,1,1,1,1
24,0.001,1688.0,13.13,13.13,13.13,24.24,1,1,1,1
25,0.001,1689.0,15.149999999999999,16.16,16.16,100,1,1,1,0
26,0.001,1630.0,23.23,90.9,90.9,100,1,1,1,0
27,0.001,1646.0,14.14,24.24,31.31,100,1,1,1,0
28,0.001,1611.0,26.26,26.26,27.270000000000003,100,1,1,1,0
29,0.001,1677.0,13.13,13.13,14.14,47.470000000000006,1,1,1,1
30,0.001,1602.0,13.13,13.13,13.13,27.270000000000003,1,1,1,1
31,0.001,1678.0,13.13,13.13,15.149999999999999,100,1,1,1,0
32,0.001,1694.0,27.270000000000003,29.29,29.29,30.299999999999997,1,1,1,1
