Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,110.0,0.2258603572845459,100,100,100,100,0,0,0,0
2,120.0,0.22898435592651367,73.73,74.74,76.76,100,1,1,1,0
3,123.0,0.22956466674804688,42.42,47.470000000000006,48.48,100,1,1,1,0
4,115.0,0.22714471817016602,44.44,63.63,100,100,1,1,0,0
5,127.0,0.22733497619628906,53.53,54.540000000000006,56.56,60.599999999999994,1,1,1,1
6,115.0,0.22547626495361328,46.46,100,100,100,1,0,0,0
7,127.0,0.22598767280578613,41.410000000000004,43.43,45.45,77.77,1,1,1,1
8,127.0,0.22776269912719727,37.37,38.38,42.42,53.53,1,1,1,1
9,112.0,0.2276172637939453,60.599999999999994,100,100,100,1,0,0,0
10,116.0,0.2255384922027588,42.42,83.83000000000001,100,100,1,1,0,0
11,124.0,0.22631239891052246,60.599999999999994,61.61,62.62,65.65,1,1,1,1
12,125.0,0.22643733024597168,83.83000000000001,88.88,89.89,100,1,1,1,0
13,126.0,0.22722148895263672,42.42,42.42,44.44,45.45,1,1,1,1
14,109.0,0.22718453407287598,100,100,100,100,0,0,0,0
15,111.0,0.22921085357666016,77.77,100,100,100,1,0,0,0
16,110.0,0.2273726463317871,100,100,100,100,0,0,0,0
17,125.0,0.2275247573852539,47.470000000000006,53.53,53.53,55.550000000000004,1,1,1,1
18,124.0,0.22707796096801758,53.53,60.599999999999994,62.62,67.67,1,1,1,1
19,125.0,0.2288050651550293,49.49,53.53,53.53,72.72,1,1,1,1
20,113.0,0.2290050983428955,77.77,100,100,100,1,0,0,0
21,111.0,0.22845149040222168,67.67,100,100,100,1,0,0,0
22,111.0,0.2324695587158203,64.64,100,100,100,1,0,0,0
23,118.0,0.22988462448120117,46.46,74.74,85.85,100,1,1,1,0
24,126.0,0.22706341743469238,60.599999999999994,72.72,75.75,77.77,1,1,1,1
25,124.0,0.22793793678283691,60.599999999999994,64.64,64.64,67.67,1,1,1,1
26,120.0,0.2603304386138916,100,100,100,100,0,0,0,0
27,126.0,0.22530460357666016,55.550000000000004,59.589999999999996,63.63,89.89,1,1,1,1
28,127.0,0.22576284408569336,61.61,62.62,65.65,82.82000000000001,1,1,1,1
29,113.0,0.2268815040588379,64.64,100,100,100,1,0,0,0
30,124.0,0.22612309455871582,74.74,77.77,79.79,83.83000000000001,1,1,1,1
31,126.0,0.2272963523864746,42.42,60.599999999999994,60.599999999999994,66.66,1,1,1,1
32,120.0,0.22627735137939453,51.51,52.52,54.540000000000006,100,1,1,1,0
33,120.0,0.22490310668945312,41.410000000000004,53.53,57.57000000000001,100,1,1,1,0
34,116.0,0.22751188278198242,44.44,48.48,100,100,1,1,0,0
35,111.0,0.22585201263427734,100,100,100,100,0,0,0,0
36,127.0,0.2246999740600586,33.33,34.34,34.34,40.400000000000006,1,1,1,1
37,110.0,0.2279672622680664,100,100,100,100,0,0,0,0
38,124.0,0.2279834747314453,58.58,60.599999999999994,63.63,83.83000000000001,1,1,1,1
39,126.0,0.22969555854797363,33.33,33.33,34.34,49.49,1,1,1,1
40,120.0,0.22585606575012207,49.49,65.65,66.66,100,1,1,1,0
41,120.0,0.22628998756408691,68.68,70.7,70.7,100,1,1,1,0
42,125.0,0.22808194160461426,65.65,71.71,75.75,79.79,1,1,1,1
43,109.0,0.22717857360839844,100,100,100,100,0,0,0,0
44,111.0,0.22656798362731934,100,100,100,100,0,0,0,0
