Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1964.0,0.6684744358062744,67.67,100,100,100,1,0,0,0
2,1992.0,0.7470040321350098,61.61,86.86,100,100,1,1,0,0
3,2053.0,0.7446761131286621,67.67,80.80000000000001,90.9,100,1,1,1,0
4,1981.0,0.7427048683166504,63.63,77.77,100,100,1,1,0,0
5,1967.0,0.7435524463653564,82.82000000000001,100,100,100,1,0,0,0
6,2007.0,0.7472081184387207,50.5,72.72,100,100,1,1,0,0
7,1960.0,0.7460634708404541,72.72,100,100,100,1,0,0,0
8,2009.0,0.7489473819732666,59.589999999999996,82.82000000000001,100,100,1,1,0,0
9,1982.0,0.7486646175384521,58.58,87.87,100,100,1,1,0,0
10,2015.0,0.7422618865966797,62.62,78.78,90.9,100,1,1,1,0
11,1963.0,0.7471725940704346,78.78,100,100,100,1,0,0,0
12,1974.0,0.7469034194946289,58.58,89.89,100,100,1,1,0,0
13,2002.0,0.7436482906341553,65.65,75.75,100,100,1,1,0,0
14,1952.0,0.748924970626831,61.61,100,100,100,1,0,0,0
15,2033.0,0.7458360195159912,61.61,75.75,89.89,100,1,1,1,0
16,1908.0,0.7452809810638428,100,100,100,100,0,0,0,0
17,1933.0,0.7465863227844238,80.80000000000001,100,100,100,1,0,0,0
18,1938.0,0.7476706504821777,65.65,100,100,100,1,0,0,0
19,2001.0,0.7459537982940674,67.67,83.83000000000001,100,100,1,1,0,0
20,1976.0,0.7494540214538574,66.66,100,100,100,1,0,0,0
21,1972.0,0.7489478588104248,65.65,88.88,100,100,1,1,0,0
22,1945.0,0.7471952438354492,76.76,100,100,100,1,0,0,0
23,1972.0,0.748607873916626,52.52,100,100,100,1,0,0,0
24,2013.0,0.7482895851135254,66.66,81.81,100,100,1,1,0,0
25,2036.0,0.7458281517028809,53.53,71.71,83.83000000000001,100,1,1,1,0
26,1948.0,0.7469863891601562,80.80000000000001,100,100,100,1,0,0,0
27,2014.0,0.747145414352417,74.74,89.89,100,100,1,1,0,0
28,2005.0,0.7439465522766113,56.56,70.7,100,100,1,1,0,0
29,1923.0,0.7464745044708252,81.81,100,100,100,1,0,0,0
30,2018.0,0.7484099864959717,63.63,88.88,100,100,1,1,0,0
31,1950.0,0.7449724674224854,72.72,100,100,100,1,0,0,0
32,2024.0,0.7476513385772705,56.56,72.72,84.84,100,1,1,1,0
33,1939.0,0.7472825050354004,77.77,100,100,100,1,0,0,0
34,1984.0,0.7456741333007812,68.68,80.80000000000001,100,100,1,1,0,0
35,1957.0,0.7465100288391113,87.87,100,100,100,1,0,0,0
36,1955.0,0.7469151020050049,66.66,100,100,100,1,0,0,0
37,1970.0,0.7451944351196289,73.73,100,100,100,1,0,0,0
38,1928.0,0.747105598449707,77.77,100,100,100,1,0,0,0
39,2001.0,0.748011589050293,60.599999999999994,88.88,100,100,1,1,0,0
40,1982.0,0.7464613914489746,67.67,80.80000000000001,100,100,1,1,0,0
41,2018.0,0.7478413581848145,56.56,72.72,90.9,100,1,1,1,0
42,2008.0,0.747819185256958,64.64,86.86,100,100,1,1,0,0
43,1951.0,0.7455260753631592,75.75,100,100,100,1,0,0,0
44,1971.0,0.7470312118530273,68.68,89.89,100,100,1,1,0,0
45,1981.0,0.747905969619751,71.71,89.89,100,100,1,1,0,0
46,1991.0,0.7454395294189453,59.589999999999996,80.80000000000001,100,100,1,1,0,0
47,1967.0,0.7492656707763672,72.72,88.88,100,100,1,1,0,0
48,2002.0,0.7477290630340576,73.73,90.9,100,100,1,1,0,0
49,2012.0,0.7461559772491455,62.62,72.72,90.9,100,1,1,1,0
50,1951.0,0.7481303215026855,82.82000000000001,100,100,100,1,0,0,0
51,1989.0,0.7465341091156006,73.73,100,100,100,1,0,0,0
52,1953.0,0.7461462020874023,63.63,100,100,100,1,0,0,0
53,1932.0,0.7449800968170166,74.74,100,100,100,1,0,0,0
54,1979.0,0.746985912322998,71.71,100,100,100,1,0,0,0
55,1993.0,0.745002269744873,59.589999999999996,79.79,100,100,1,1,0,0
