Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1828.0,0.2307889461517334,19.19,71.71,89.89,90.9,1,1,1,1
2,1862.0,0.23231959342956543,8.08,10.100000000000001,12.12,21.21,1,1,1,1
3,1845.0,0.2286238670349121,7.07,9.09,10.100000000000001,12.12,1,1,1,1
4,1801.0,0.2257983684539795,10.100000000000001,14.14,16.16,100,1,1,1,0
5,1794.0,0.22729992866516113,9.09,14.14,15.149999999999999,100,1,1,1,0
6,1862.0,0.2251594066619873,9.09,10.100000000000001,11.11,24.24,1,1,1,1
7,1850.0,0.23008942604064941,16.16,16.16,17.17,20.200000000000003,1,1,1,1
8,1898.0,0.22116994857788086,9.09,10.100000000000001,10.100000000000001,11.11,1,1,1,1
9,1788.0,0.2299058437347412,14.14,20.200000000000003,21.21,100,1,1,1,0
10,1837.0,0.2276749610900879,8.08,10.100000000000001,10.100000000000001,19.19,1,1,1,1
11,1784.0,0.22882509231567383,9.09,12.12,18.18,100,1,1,1,0
12,1866.0,0.22279882431030273,9.09,14.14,16.16,18.18,1,1,1,1
13,1801.0,0.22568845748901367,14.14,33.33,35.35,100,1,1,1,0
14,1800.0,0.23041272163391113,11.11,12.12,13.13,100,1,1,1,0
15,1767.0,0.22683095932006836,19.19,23.23,23.23,100,1,1,1,0
16,1826.0,0.23398280143737793,9.09,9.09,11.11,18.18,1,1,1,1
17,1846.0,0.23308801651000977,8.08,10.100000000000001,15.149999999999999,18.18,1,1,1,1
18,1757.0,0.22710061073303223,10.100000000000001,23.23,29.29,100,1,1,1,0
19,1845.0,0.23111295700073242,13.13,13.13,13.13,57.57000000000001,1,1,1,1
20,1898.0,0.23116087913513184,10.100000000000001,11.11,11.11,15.149999999999999,1,1,1,1
21,1848.0,0.2231760025024414,14.14,28.28,31.31,46.46,1,1,1,1
22,1835.0,0.23225998878479004,10.100000000000001,16.16,16.16,22.22,1,1,1,1
23,1850.0,0.22606253623962402,8.08,9.09,10.100000000000001,71.71,1,1,1,1
24,1794.0,0.2321019172668457,11.11,16.16,17.17,100,1,1,1,0
25,1801.0,0.2296910285949707,10.100000000000001,14.14,14.14,100,1,1,1,0
26,1902.0,0.21811890602111816,11.11,13.13,15.149999999999999,19.19,1,1,1,1
27,1846.0,0.22738862037658691,12.12,12.12,13.13,24.24,1,1,1,1
28,1797.0,0.22478151321411133,10.100000000000001,15.149999999999999,22.22,100,1,1,1,0
29,1835.0,0.23018980026245117,10.100000000000001,11.11,11.11,13.13,1,1,1,1
30,1828.0,0.22716331481933594,11.11,14.14,15.149999999999999,42.42,1,1,1,1
31,1794.0,0.22518301010131836,9.09,9.09,12.12,100,1,1,1,0
32,1900.0,0.23227834701538086,10.100000000000001,10.100000000000001,10.100000000000001,22.22,1,1,1,1
33,1809.0,0.22807908058166504,9.09,9.09,10.100000000000001,100,1,1,1,0
34,1833.0,0.22426056861877441,12.12,14.14,16.16,61.61,1,1,1,1
35,1828.0,0.22937941551208496,8.08,10.100000000000001,19.19,23.23,1,1,1,1
36,1902.0,0.23105549812316895,11.11,12.12,12.12,32.32,1,1,1,1
37,1759.0,0.22462058067321777,11.11,18.18,19.19,100,1,1,1,0
38,1862.0,0.2319941520690918,8.08,9.09,9.09,11.11,1,1,1,1
39,1846.0,0.2226569652557373,11.11,12.12,15.149999999999999,31.31,1,1,1,1
40,1898.0,0.2223973274230957,13.13,15.149999999999999,15.149999999999999,16.16,1,1,1,1
41,1898.0,0.23391127586364746,15.149999999999999,15.149999999999999,15.149999999999999,17.17,1,1,1,1
42,1862.0,0.22472047805786133,12.12,15.149999999999999,15.149999999999999,23.23,1,1,1,1
43,1794.0,0.2306201457977295,8.08,9.09,14.14,100,1,1,1,0
44,1741.0,0.22672486305236816,14.14,24.24,100,100,1,1,0,0
45,1817.0,0.23314404487609863,13.13,14.14,15.149999999999999,100,1,1,1,0
46,1898.0,0.23499560356140137,7.07,8.08,8.08,20.200000000000003,1,1,1,1
47,1801.0,0.22726702690124512,12.12,13.13,15.149999999999999,100,1,1,1,0
48,1657.0,0.22676968574523926,33.33,100,100,100,1,0,0,0
