Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,4721.0,2.6284120082855225,100,100,100,100,0,0,0,0
2,4698.0,2.620246171951294,100,100,100,100,0,0,0,0
3,4802.0,2.620302438735962,100,100,100,100,0,0,0,0
4,4929.0,2.6202762126922607,100,100,100,100,0,0,0,0
5,4673.0,2.6203436851501465,100,100,100,100,0,0,0,0
6,4745.0,2.6203081607818604,100,100,100,100,0,0,0,0
7,4680.0,2.6203668117523193,100,100,100,100,0,0,0,0
8,4729.0,2.620440721511841,100,100,100,100,0,0,0,0
9,4730.0,2.6200389862060547,100,100,100,100,0,0,0,0
10,4753.0,2.620281457901001,100,100,100,100,0,0,0,0
11,4713.0,2.6201882362365723,100,100,100,100,0,0,0,0
12,4726.0,2.6202800273895264,100,100,100,100,0,0,0,0
13,4741.0,2.6203768253326416,100,100,100,100,0,0,0,0
14,4803.0,2.6204397678375244,100,100,100,100,0,0,0,0
15,4805.0,2.620150566101074,100,100,100,100,0,0,0,0
16,4763.0,2.620356559753418,100,100,100,100,0,0,0,0
17,4746.0,2.6202471256256104,100,100,100,100,0,0,0,0
18,4795.0,2.6202242374420166,100,100,100,100,0,0,0,0
19,4725.0,2.620471715927124,100,100,100,100,0,0,0,0
20,4771.0,2.620363235473633,100,100,100,100,0,0,0,0
21,4763.0,2.6202402114868164,100,100,100,100,0,0,0,0
22,4779.0,2.620357036590576,100,100,100,100,0,0,0,0
23,4842.0,2.6202783584594727,100,100,100,100,0,0,0,0
24,4870.0,2.620338201522827,100,100,100,100,0,0,0,0
25,4703.0,2.620445489883423,100,100,100,100,0,0,0,0
26,4815.0,2.6205334663391113,100,100,100,100,0,0,0,0
27,4756.0,2.620229482650757,100,100,100,100,0,0,0,0
28,4701.0,2.6202950477600098,100,100,100,100,0,0,0,0
29,4826.0,2.6202986240386963,100,100,100,100,0,0,0,0
30,4707.0,2.620344400405884,100,100,100,100,0,0,0,0
31,4742.0,2.621225357055664,100,100,100,100,0,0,0,0
32,4824.0,2.6207313537597656,100,100,100,100,0,0,0,0
33,4625.0,2.6200411319732666,100,100,100,100,0,0,0,0
34,4687.0,2.620422124862671,100,100,100,100,0,0,0,0
35,4839.0,2.6202638149261475,100,100,100,100,0,0,0,0
36,4676.0,2.6204092502593994,100,100,100,100,0,0,0,0
37,4786.0,2.620353937149048,100,100,100,100,0,0,0,0
38,4794.0,2.620445966720581,100,100,100,100,0,0,0,0
39,4766.0,2.620236873626709,100,100,100,100,0,0,0,0
40,4693.0,2.620582342147827,100,100,100,100,0,0,0,0
41,4677.0,2.62032151222229,100,100,100,100,0,0,0,0
42,4691.0,2.621314287185669,100,100,100,100,0,0,0,0
43,4764.0,2.6202054023742676,100,100,100,100,0,0,0,0
44,4800.0,2.620299816131592,100,100,100,100,0,0,0,0
45,4674.0,2.6203243732452393,100,100,100,100,0,0,0,0
46,4685.0,2.6202564239501953,100,100,100,100,0,0,0,0
47,4667.0,2.6203863620758057,100,100,100,100,0,0,0,0
48,4746.0,2.620389461517334,100,100,100,100,0,0,0,0
49,4759.0,2.620220184326172,100,100,100,100,0,0,0,0
50,4808.0,2.620290517807007,100,100,100,100,0,0,0,0
