Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
2,0.0003,126.0,3.03,3.03,4.04,4.04,1,1,1,1
3,0.0003,126.0,3.03,4.04,5.050000000000001,5.050000000000001,1,1,1,1
4,0.0003,110.0,100,100,100,100,0,0,0,0
5,0.0003,120.0,3.03,4.04,6.06,100,1,1,1,0
6,0.0003,117.0,2.02,3.03,4.04,100,1,1,1,0
7,0.0003,121.0,2.02,3.03,3.03,100,1,1,1,0
8,0.0003,112.0,6.06,100,100,100,1,0,0,0
9,0.0003,115.0,5.050000000000001,18.18,100,100,1,1,0,0
10,0.0003,114.0,4.04,100,100,100,1,0,0,0
11,0.0003,121.0,2.02,2.02,2.02,100,1,1,1,0
12,0.0003,125.0,2.02,2.02,2.02,2.02,1,1,1,1
13,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
14,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
15,0.0003,119.0,3.03,4.04,5.050000000000001,100,1,1,1,0
16,0.0003,119.0,3.03,3.03,4.04,100,1,1,1,0
17,0.0003,113.0,3.03,100,100,100,1,0,0,0
18,0.0003,126.0,2.02,2.02,2.02,6.06,1,1,1,1
19,0.0003,127.0,1.01,2.02,2.02,2.02,1,1,1,1
20,0.0003,120.0,2.02,3.03,3.03,100,1,1,1,0
21,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
22,0.0003,111.0,40.400000000000006,100,100,100,1,0,0,0
23,0.0003,113.0,4.04,100,100,100,1,0,0,0
24,0.0003,115.0,3.03,46.46,100,100,1,1,0,0
25,0.0003,116.0,54.540000000000006,65.65,100,100,1,1,0,0
26,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
27,0.0003,118.0,2.02,4.04,86.86,100,1,1,1,0
28,0.0003,127.0,2.02,2.02,2.02,3.03,1,1,1,1
29,0.0003,120.0,2.02,2.02,2.02,100,1,1,1,0
30,0.0003,118.0,3.03,9.09,15.149999999999999,100,1,1,1,0
31,0.0003,127.0,1.01,1.01,1.01,2.02,1,1,1,1
32,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
33,0.0003,125.0,2.02,2.02,3.03,3.03,1,1,1,1
34,0.0003,126.0,2.02,2.02,3.03,3.03,1,1,1,1
35,0.0003,127.0,2.02,2.02,3.03,3.03,1,1,1,1
36,0.0003,125.0,3.03,3.03,3.03,11.11,1,1,1,1
37,0.0003,112.0,4.04,100,100,100,1,0,0,0
38,0.0003,121.0,3.03,3.03,4.04,100,1,1,1,0
39,0.0003,125.0,2.02,2.02,3.03,4.04,1,1,1,1
40,0.0003,126.0,3.03,3.03,3.03,4.04,1,1,1,1
41,0.0003,125.0,2.02,2.02,3.03,3.03,1,1,1,1
42,0.0003,117.0,3.03,3.03,4.04,100,1,1,1,0
43,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
44,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
45,0.0003,114.0,3.03,100,100,100,1,0,0,0
46,0.0003,110.0,100,100,100,100,0,0,0,0
47,0.0003,118.0,4.04,6.06,9.09,100,1,1,1,0
48,0.0003,127.0,1.01,1.01,2.02,2.02,1,1,1,1
49,0.0003,123.0,3.03,3.03,3.03,17.17,1,1,1,1
50,0.0003,116.0,4.04,10.100000000000001,100,100,1,1,0,0
51,0.0003,121.0,2.02,3.03,3.03,100,1,1,1,0
52,0.0003,125.0,1.01,1.01,2.02,3.03,1,1,1,1
53,0.0003,116.0,4.04,59.589999999999996,100,100,1,1,0,0
54,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
55,0.0003,124.0,2.02,3.03,3.03,7.07,1,1,1,1
56,0.0003,127.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
57,0.0003,124.0,2.02,2.02,2.02,2.02,1,1,1,1
58,0.0003,126.0,2.02,2.02,2.02,3.03,1,1,1,1
59,0.0003,126.0,2.02,2.02,2.02,2.02,1,1,1,1
60,0.0003,116.0,11.11,13.13,100,100,1,1,0,0
61,0.0003,120.0,3.03,3.03,30.299999999999997,100,1,1,1,0
62,0.0003,122.0,3.03,4.04,6.06,12.12,1,1,1,1
63,0.0003,121.0,2.02,3.03,3.03,100,1,1,1,0
64,0.0003,125.0,2.02,3.03,3.03,4.04,1,1,1,1
65,0.0003,117.0,9.09,39.39,100,100,1,1,0,0
66,0.0003,127.0,2.02,2.02,2.02,2.02,1,1,1,1
67,0.0003,115.0,3.03,3.03,100,100,1,1,0,0
68,0.0003,116.0,3.03,4.04,100,100,1,1,0,0
