Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.001,2023.0,1.01,1.01,1.01,100,1,1,1,0
2,0.001,1893.0,1.01,100,100,100,1,0,0,0
3,0.001,1943.0,3.03,4.04,100,100,1,1,0,0
4,0.001,1942.0,1.01,3.03,100,100,1,1,0,0
5,0.001,2013.0,1.01,2.02,2.02,100,1,1,1,0
6,0.001,1994.0,2.02,3.03,4.04,100,1,1,1,0
7,0.001,1924.0,7.07,8.08,100,100,1,1,0,0
8,0.001,1884.0,2.02,100,100,100,1,0,0,0
9,0.001,1913.0,3.03,8.08,100,100,1,1,0,0
10,0.001,2071.0,1.01,1.01,1.01,1.01,1,1,1,1
11,0.001,1970.0,2.02,2.02,2.02,100,1,1,1,0
12,0.001,2023.0,2.02,2.02,2.02,100,1,1,1,0
13,0.001,1929.0,3.03,3.03,100,100,1,1,0,0
14,0.001,2059.0,2.02,3.03,5.050000000000001,5.050000000000001,1,1,1,1
15,0.001,1940.0,1.01,2.02,100,100,1,1,0,0
16,0.001,2032.0,2.02,2.02,3.03,100,1,1,1,0
17,0.001,2002.0,1.01,1.01,2.02,100,1,1,1,0
18,0.001,1985.0,1.01,1.01,1.01,100,1,1,1,0
19,0.001,2118.0,2.02,2.02,3.03,4.04,1,1,1,1
20,0.001,2006.0,2.02,3.03,3.03,100,1,1,1,0
21,0.001,1914.0,2.02,2.02,100,100,1,1,0,0
22,0.001,2102.0,1.01,2.02,2.02,2.02,1,1,1,1
23,0.001,2118.0,1.01,2.02,2.02,2.02,1,1,1,1
24,0.001,2028.0,1.01,2.02,2.02,100,1,1,1,0
25,0.001,2071.0,1.01,1.01,1.01,2.02,1,1,1,1
26,0.001,1925.0,1.01,2.02,100,100,1,1,0,0
27,0.001,1997.0,2.02,3.03,5.050000000000001,100,1,1,1,0
28,0.001,1996.0,2.02,9.09,9.09,100,1,1,1,0
29,0.001,1796.0,100,100,100,100,0,0,0,0
30,0.001,2085.0,2.02,2.02,2.02,3.03,1,1,1,1
31,0.001,1961.0,2.02,2.02,3.03,100,1,1,1,0
32,0.001,2019.0,2.02,2.02,3.03,100,1,1,1,0
33,0.001,1996.0,1.01,2.02,3.03,100,1,1,1,0
34,0.001,1988.0,1.01,2.02,2.02,100,1,1,1,0
35,0.001,2010.0,1.01,1.01,2.02,100,1,1,1,0
36,0.001,2026.0,1.01,2.02,3.03,100,1,1,1,0
37,0.001,2118.0,1.01,1.01,1.01,2.02,1,1,1,1
38,0.001,2009.0,1.01,2.02,2.02,100,1,1,1,0
39,0.001,2104.0,1.01,2.02,2.02,3.03,1,1,1,1
40,0.001,1996.0,1.01,1.01,2.02,100,1,1,1,0
41,0.001,2017.0,1.01,2.02,3.03,100,1,1,1,0
42,0.001,2033.0,1.01,3.03,3.03,100,1,1,1,0
43,0.001,2014.0,1.01,2.02,3.03,100,1,1,1,0
44,0.001,2056.0,2.02,3.03,5.050000000000001,15.149999999999999,1,1,1,1
45,0.001,2105.0,1.01,1.01,1.01,1.01,1,1,1,1
46,0.001,1944.0,3.03,4.04,100,100,1,1,0,0
47,0.001,2000.0,1.01,2.02,2.02,100,1,1,1,0
48,0.001,2118.0,1.01,2.02,2.02,3.03,1,1,1,1
49,0.001,1822.0,100,100,100,100,0,0,0,0
50,0.001,2114.0,1.01,2.02,2.02,4.04,1,1,1,1
51,0.001,2056.0,2.02,2.02,2.02,3.03,1,1,1,1
52,0.001,1889.0,3.03,100,100,100,1,0,0,0
53,0.001,2104.0,1.01,1.01,1.01,2.02,1,1,1,1
54,0.001,1911.0,3.03,13.13,100,100,1,1,0,0
55,0.001,1909.0,1.01,2.02,100,100,1,1,0,0
56,0.001,2077.0,2.02,2.02,2.02,2.02,1,1,1,1
57,0.001,2051.0,2.02,3.03,4.04,5.050000000000001,1,1,1,1
58,0.001,1976.0,2.02,2.02,2.02,100,1,1,1,0
59,0.001,1946.0,4.04,4.04,100,100,1,1,0,0
60,0.001,1933.0,2.02,2.02,100,100,1,1,0,0
61,0.001,1970.0,2.02,6.06,7.07,100,1,1,1,0
62,0.001,2083.0,2.02,2.02,3.03,15.149999999999999,1,1,1,1
63,0.001,2109.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
64,0.001,1949.0,2.02,3.03,100,100,1,1,0,0
65,0.001,2032.0,2.02,3.03,5.050000000000001,100,1,1,1,0
66,0.001,2034.0,1.01,1.01,1.01,100,1,1,1,0
67,0.001,2066.0,2.02,9.09,9.09,10.100000000000001,1,1,1,1
68,0.001,1957.0,1.01,2.02,2.02,100,1,1,1,0
69,0.001,1976.0,1.01,2.02,3.03,100,1,1,1,0
70,0.001,2077.0,1.01,1.01,1.01,2.02,1,1,1,1
71,0.001,1940.0,2.02,2.02,100,100,1,1,0,0
72,0.001,2047.0,1.01,1.01,1.01,2.02,1,1,1,1
73,0.001,2044.0,2.02,2.02,2.02,4.04,1,1,1,1
74,0.001,2083.0,2.02,2.02,2.02,3.03,1,1,1,1
75,0.001,1876.0,2.02,100,100,100,1,0,0,0
76,0.001,2012.0,2.02,2.02,5.050000000000001,100,1,1,1,0
77,0.001,1955.0,1.01,3.03,3.03,100,1,1,1,0
78,0.001,1940.0,2.02,2.02,100,100,1,1,0,0
79,0.001,1998.0,2.02,2.02,2.02,100,1,1,1,0
80,0.001,2114.0,1.01,2.02,2.02,4.04,1,1,1,1
81,0.001,2121.0,2.02,2.02,4.04,5.050000000000001,1,1,1,1
82,0.001,2109.0,2.02,2.02,2.02,3.03,1,1,1,1
83,0.001,1925.0,2.02,3.03,100,100,1,1,0,0
84,0.001,1894.0,2.02,100,100,100,1,0,0,0
85,0.001,2069.0,2.02,2.02,2.02,4.04,1,1,1,1
86,0.001,2024.0,2.02,2.02,2.02,100,1,1,1,0
87,0.001,2094.0,2.02,2.02,5.050000000000001,10.100000000000001,1,1,1,1
88,0.001,2047.0,1.01,2.02,3.03,6.06,1,1,1,1
89,0.001,2087.0,2.02,3.03,3.03,4.04,1,1,1,1
90,0.001,1809.0,100,100,100,100,0,0,0,0
91,0.001,2109.0,1.01,1.01,3.03,32.32,1,1,1,1
92,0.001,1938.0,2.02,2.02,100,100,1,1,0,0
93,0.001,2047.0,1.01,3.03,3.03,10.100000000000001,1,1,1,1
94,0.001,2102.0,1.01,1.01,2.02,2.02,1,1,1,1
95,0.001,1974.0,1.01,2.02,3.03,100,1,1,1,0
96,0.001,2045.0,1.01,1.01,2.02,3.03,1,1,1,1
97,0.001,2008.0,2.02,6.06,6.06,100,1,1,1,0
98,0.001,1940.0,2.02,2.02,100,100,1,1,0,0
