Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.5,123.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
2,1.5,125.0,2.02,3.03,3.03,11.11,1,1,1,1
3,1.5,125.0,3.03,3.03,4.04,18.18,1,1,1,1
4,1.5,125.0,3.03,4.04,4.04,7.07,1,1,1,1
5,1.5,123.0,3.03,3.03,3.03,3.03,1,1,1,1
6,1.5,123.0,3.03,3.03,3.03,6.06,1,1,1,1
7,1.5,120.0,3.03,3.03,3.03,100,1,1,1,0
8,1.5,125.0,7.07,13.13,13.13,16.16,1,1,1,1
9,1.5,125.0,3.03,3.03,4.04,7.07,1,1,1,1
10,1.5,123.0,4.04,5.050000000000001,8.08,11.11,1,1,1,1
11,1.5,121.0,3.03,6.06,8.08,100,1,1,1,0
12,1.5,121.0,4.04,5.050000000000001,6.06,100,1,1,1,0
13,1.5,123.0,4.04,10.100000000000001,12.12,19.19,1,1,1,1
14,1.5,125.0,4.04,4.04,5.050000000000001,13.13,1,1,1,1
15,1.5,121.0,2.02,3.03,4.04,100,1,1,1,0
16,1.5,121.0,3.03,9.09,13.13,100,1,1,1,0
17,1.5,121.0,2.02,4.04,9.09,100,1,1,1,0
18,1.5,124.0,2.02,3.03,4.04,4.04,1,1,1,1
19,1.5,120.0,5.050000000000001,8.08,8.08,100,1,1,1,0
20,1.5,121.0,3.03,3.03,3.03,100,1,1,1,0
21,1.5,123.0,5.050000000000001,5.050000000000001,9.09,20.200000000000003,1,1,1,1
22,1.5,120.0,3.03,3.03,3.03,100,1,1,1,0
23,1.5,125.0,3.03,4.04,6.06,17.17,1,1,1,1
24,1.5,125.0,3.03,3.03,4.04,10.100000000000001,1,1,1,1
25,1.5,123.0,3.03,5.050000000000001,6.06,7.07,1,1,1,1
26,1.5,125.0,3.03,5.050000000000001,7.07,7.07,1,1,1,1
27,1.5,120.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
28,1.5,122.0,5.050000000000001,7.07,11.11,100,1,1,1,0
29,1.5,125.0,4.04,5.050000000000001,6.06,9.09,1,1,1,1
30,1.5,116.0,4.04,7.07,100,100,1,1,0,0
31,1.5,123.0,3.03,3.03,3.03,7.07,1,1,1,1
32,1.5,125.0,3.03,5.050000000000001,5.050000000000001,17.17,1,1,1,1
33,1.5,124.0,2.02,3.03,3.03,22.22,1,1,1,1
34,1.5,123.0,3.03,4.04,4.04,9.09,1,1,1,1
35,1.5,123.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
36,1.5,122.0,3.03,3.03,3.03,100,1,1,1,0
37,1.5,125.0,3.03,3.03,3.03,4.04,1,1,1,1
38,1.5,123.0,4.04,7.07,13.13,18.18,1,1,1,1
39,1.5,118.0,2.02,3.03,7.07,100,1,1,1,0
40,1.5,121.0,3.03,4.04,7.07,100,1,1,1,0
41,1.5,126.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
42,1.5,117.0,4.04,33.33,100,100,1,1,0,0
43,1.5,125.0,2.02,4.04,4.04,9.09,1,1,1,1
44,1.5,123.0,3.03,6.06,6.06,8.08,1,1,1,1
45,1.5,124.0,4.04,4.04,5.050000000000001,20.200000000000003,1,1,1,1
46,1.5,123.0,3.03,3.03,7.07,10.100000000000001,1,1,1,1
47,1.5,125.0,2.02,2.02,3.03,4.04,1,1,1,1
48,1.5,124.0,4.04,4.04,5.050000000000001,8.08,1,1,1,1
49,1.5,123.0,2.02,4.04,12.12,16.16,1,1,1,1
50,1.5,124.0,2.02,2.02,3.03,3.03,1,1,1,1
51,1.5,119.0,6.06,6.06,7.07,100,1,1,1,0
52,1.5,125.0,3.03,4.04,4.04,8.08,1,1,1,1
53,1.5,117.0,3.03,4.04,100,100,1,1,0,0
54,1.5,121.0,1.01,2.02,2.02,100,1,1,1,0
55,1.5,123.0,4.04,4.04,5.050000000000001,18.18,1,1,1,1
56,1.5,120.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
57,1.5,125.0,7.07,8.08,10.100000000000001,11.11,1,1,1,1
58,1.5,123.0,2.02,6.06,6.06,19.19,1,1,1,1
59,1.5,122.0,3.03,3.03,3.03,100,1,1,1,0
60,1.5,124.0,3.03,3.03,3.03,6.06,1,1,1,1
61,1.5,124.0,3.03,8.08,10.100000000000001,18.18,1,1,1,1
62,1.5,120.0,3.03,5.050000000000001,6.06,100,1,1,1,0
63,1.5,123.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
64,1.5,123.0,3.03,5.050000000000001,6.06,19.19,1,1,1,1
65,1.5,125.0,3.03,3.03,3.03,4.04,1,1,1,1
66,1.5,118.0,2.02,4.04,4.04,100,1,1,1,0
67,1.5,123.0,5.050000000000001,8.08,9.09,26.26,1,1,1,1
68,1.5,125.0,3.03,3.03,3.03,3.03,1,1,1,1
69,1.5,123.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
70,1.5,118.0,4.04,4.04,9.09,100,1,1,1,0
71,1.5,120.0,2.02,2.02,3.03,100,1,1,1,0
72,1.5,120.0,5.050000000000001,10.100000000000001,11.11,100,1,1,1,0
73,1.5,125.0,2.02,15.149999999999999,16.16,20.200000000000003,1,1,1,1
74,1.5,123.0,2.02,5.050000000000001,7.07,14.14,1,1,1,1
75,1.5,125.0,2.02,4.04,4.04,7.07,1,1,1,1
76,1.5,125.0,4.04,5.050000000000001,10.100000000000001,13.13,1,1,1,1
77,1.5,120.0,5.050000000000001,6.06,6.06,100,1,1,1,0
78,1.5,124.0,4.04,4.04,5.050000000000001,8.08,1,1,1,1
79,1.5,120.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
80,1.5,125.0,3.03,4.04,5.050000000000001,13.13,1,1,1,1
81,1.5,124.0,2.02,5.050000000000001,6.06,8.08,1,1,1,1
82,1.5,122.0,2.02,2.02,2.02,100,1,1,1,0
83,1.5,124.0,3.03,5.050000000000001,6.06,11.11,1,1,1,1
84,1.5,124.0,3.03,3.03,3.03,6.06,1,1,1,1
85,1.5,123.0,3.03,3.03,4.04,6.06,1,1,1,1
86,1.5,120.0,2.02,4.04,5.050000000000001,100,1,1,1,0
87,1.5,123.0,4.04,5.050000000000001,11.11,17.17,1,1,1,1
88,1.5,124.0,3.03,3.03,3.03,6.06,1,1,1,1
