Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.1,2846.0,100,100,100,100,0,0,0,0
2,1.1,2820.0,100,100,100,100,0,0,0,0
3,1.1,2842.0,100,100,100,100,0,0,0,0
4,1.1,2881.0,100,100,100,100,0,0,0,0
5,1.1,2811.0,100,100,100,100,0,0,0,0
6,1.1,2806.0,100,100,100,100,0,0,0,0
7,1.1,2817.0,100,100,100,100,0,0,0,0
8,1.1,2798.0,100,100,100,100,0,0,0,0
9,1.1,2815.0,100,100,100,100,0,0,0,0
10,1.1,2844.0,100,100,100,100,0,0,0,0
11,1.1,2809.0,100,100,100,100,0,0,0,0
12,1.1,2848.0,100,100,100,100,0,0,0,0
13,1.1,2890.0,100,100,100,100,0,0,0,0
14,1.1,2876.0,100,100,100,100,0,0,0,0
15,1.1,2802.0,100,100,100,100,0,0,0,0
16,1.1,2921.0,100,100,100,100,0,0,0,0
17,1.1,2781.0,100,100,100,100,0,0,0,0
18,1.1,2827.0,100,100,100,100,0,0,0,0
19,1.1,2852.0,100,100,100,100,0,0,0,0
20,1.1,2800.0,100,100,100,100,0,0,0,0
21,1.1,2844.0,100,100,100,100,0,0,0,0
22,1.1,2816.0,100,100,100,100,0,0,0,0
23,1.1,2799.0,100,100,100,100,0,0,0,0
24,1.1,2807.0,100,100,100,100,0,0,0,0
25,1.1,2895.0,100,100,100,100,0,0,0,0
26,1.1,2930.0,100,100,100,100,0,0,0,0
27,1.1,2868.0,100,100,100,100,0,0,0,0
28,1.1,2871.0,100,100,100,100,0,0,0,0
29,1.1,2807.0,100,100,100,100,0,0,0,0
30,1.1,2841.0,100,100,100,100,0,0,0,0
31,1.1,2807.0,100,100,100,100,0,0,0,0
32,1.1,2860.0,100,100,100,100,0,0,0,0
33,1.1,2883.0,100,100,100,100,0,0,0,0
34,1.1,2770.0,100,100,100,100,0,0,0,0
35,1.1,2795.0,100,100,100,100,0,0,0,0
36,1.1,2819.0,100,100,100,100,0,0,0,0
37,1.1,2871.0,100,100,100,100,0,0,0,0
38,1.1,2873.0,100,100,100,100,0,0,0,0
39,1.1,2866.0,100,100,100,100,0,0,0,0
40,1.1,2804.0,100,100,100,100,0,0,0,0
41,1.1,2830.0,100,100,100,100,0,0,0,0
42,1.1,2854.0,100,100,100,100,0,0,0,0
43,1.1,2903.0,100,100,100,100,0,0,0,0
44,1.1,2858.0,100,100,100,100,0,0,0,0
45,1.1,2849.0,100,100,100,100,0,0,0,0
46,1.1,2810.0,100,100,100,100,0,0,0,0
47,1.1,2871.0,100,100,100,100,0,0,0,0
48,1.1,2921.0,100,100,100,100,0,0,0,0
49,1.1,2808.0,100,100,100,100,0,0,0,0
50,1.1,2865.0,100,100,100,100,0,0,0,0
51,1.1,2833.0,100,100,100,100,0,0,0,0
52,1.1,2836.0,100,100,100,100,0,0,0,0
53,1.1,2829.0,100,100,100,100,0,0,0,0
54,1.1,2889.0,100,100,100,100,0,0,0,0
55,1.1,2879.0,100,100,100,100,0,0,0,0
56,1.1,2823.0,100,100,100,100,0,0,0,0
57,1.1,2848.0,100,100,100,100,0,0,0,0
58,1.1,2788.0,100,100,100,100,0,0,0,0
59,1.1,2781.0,100,100,100,100,0,0,0,0
60,1.1,2793.0,100,100,100,100,0,0,0,0
61,1.1,2848.0,100,100,100,100,0,0,0,0
62,1.1,2908.0,100,100,100,100,0,0,0,0
63,1.1,2803.0,100,100,100,100,0,0,0,0
64,1.1,2853.0,100,100,100,100,0,0,0,0
65,1.1,2838.0,100,100,100,100,0,0,0,0
66,1.1,2839.0,100,100,100,100,0,0,0,0
67,1.1,2847.0,100,100,100,100,0,0,0,0
68,1.1,2799.0,100,100,100,100,0,0,0,0
69,1.1,2845.0,100,100,100,100,0,0,0,0
70,1.1,2815.0,100,100,100,100,0,0,0,0
71,1.1,2869.0,100,100,100,100,0,0,0,0
72,1.1,2886.0,100,100,100,100,0,0,0,0
73,1.1,2849.0,100,100,100,100,0,0,0,0
74,1.1,2846.0,100,100,100,100,0,0,0,0
75,1.1,2782.0,100,100,100,100,0,0,0,0
76,1.1,2800.0,100,100,100,100,0,0,0,0
77,1.1,2832.0,100,100,100,100,0,0,0,0
78,1.1,2851.0,100,100,100,100,0,0,0,0
79,1.1,2846.0,100,100,100,100,0,0,0,0
80,1.1,2833.0,100,100,100,100,0,0,0,0
81,1.1,2892.0,100,100,100,100,0,0,0,0
82,1.1,2840.0,100,100,100,100,0,0,0,0
83,1.1,2862.0,100,100,100,100,0,0,0,0
84,1.1,2854.0,100,100,100,100,0,0,0,0
85,1.1,2867.0,100,100,100,100,0,0,0,0
86,1.1,2829.0,100,100,100,100,0,0,0,0
87,1.1,2929.0,100,100,100,100,0,0,0,0
88,1.1,2835.0,100,100,100,100,0,0,0,0
89,1.1,2850.0,100,100,100,100,0,0,0,0
90,1.1,2850.0,100,100,100,100,0,0,0,0
91,1.1,2808.0,100,100,100,100,0,0,0,0
92,1.1,2850.0,100,100,100,100,0,0,0,0
93,1.1,2790.0,100,100,100,100,0,0,0,0
94,1.1,2808.0,100,100,100,100,0,0,0,0
95,1.1,2907.0,100,100,100,100,0,0,0,0
96,1.1,2915.0,100,100,100,100,0,0,0,0
97,1.1,2867.0,100,100,100,100,0,0,0,0
98,1.1,2862.0,100,100,100,100,0,0,0,0
99,1.1,2846.0,100,100,100,100,0,0,0,0
100,1.1,2788.0,100,100,100,100,0,0,0,0
