Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2.0,3105.0,5.050000000000001,10.100000000000001,100,100,1,1,0,0
2,2.0,3113.0,4.04,9.09,100,100,1,1,0,0
3,2.0,3111.0,5.050000000000001,15.149999999999999,100,100,1,1,0,0
4,2.0,3093.0,4.04,12.12,100,100,1,1,0,0
5,2.0,3066.0,7.07,100,100,100,1,0,0,0
6,2.0,3131.0,4.04,9.09,100,100,1,1,0,0
7,2.0,3103.0,5.050000000000001,11.11,100,100,1,1,0,0
8,2.0,3125.0,3.03,5.050000000000001,100,100,1,1,0,0
9,2.0,3095.0,7.07,24.24,100,100,1,1,0,0
10,2.0,3109.0,4.04,17.17,100,100,1,1,0,0
11,2.0,3140.0,6.06,14.14,77.77,100,1,1,1,0
12,2.0,3109.0,4.04,11.11,100,100,1,1,0,0
13,2.0,3118.0,4.04,9.09,100,100,1,1,0,0
14,2.0,3148.0,4.04,8.08,85.85,100,1,1,1,0
15,2.0,3099.0,5.050000000000001,16.16,100,100,1,1,0,0
16,2.0,3086.0,7.07,42.42,100,100,1,1,0,0
17,2.0,3146.0,3.03,4.04,17.17,100,1,1,1,0
18,2.0,3098.0,6.06,18.18,100,100,1,1,0,0
19,2.0,3055.0,6.06,100,100,100,1,0,0,0
20,2.0,3066.0,6.06,100,100,100,1,0,0,0
21,2.0,3118.0,4.04,7.07,100,100,1,1,0,0
22,2.0,3131.0,4.04,6.06,100,100,1,1,0,0
23,2.0,3181.0,4.04,7.07,20.200000000000003,100,1,1,1,0
24,2.0,3125.0,4.04,14.14,100,100,1,1,0,0
25,2.0,3121.0,4.04,16.16,100,100,1,1,0,0
26,2.0,3079.0,7.07,56.56,100,100,1,1,0,0
27,2.0,3087.0,6.06,18.18,100,100,1,1,0,0
28,2.0,3158.0,4.04,7.07,21.21,100,1,1,1,0
29,2.0,3162.0,4.04,7.07,33.33,100,1,1,1,0
30,2.0,3106.0,4.04,12.12,100,100,1,1,0,0
31,2.0,3084.0,5.050000000000001,19.19,100,100,1,1,0,0
32,2.0,3101.0,4.04,9.09,100,100,1,1,0,0
33,2.0,3198.0,3.03,5.050000000000001,8.08,100,1,1,1,0
34,2.0,3166.0,4.04,7.07,19.19,100,1,1,1,0
35,2.0,3132.0,4.04,8.08,100,100,1,1,0,0
36,2.0,3160.0,6.06,12.12,35.35,100,1,1,1,0
37,2.0,3081.0,6.06,19.19,100,100,1,1,0,0
38,2.0,3151.0,4.04,10.100000000000001,62.62,100,1,1,1,0
39,2.0,3078.0,5.050000000000001,69.69000000000001,100,100,1,1,0,0
40,2.0,3100.0,5.050000000000001,13.13,100,100,1,1,0,0
41,2.0,3108.0,4.04,14.14,100,100,1,1,0,0
42,2.0,3135.0,4.04,8.08,100,100,1,1,0,0
43,2.0,3122.0,4.04,11.11,100,100,1,1,0,0
44,2.0,3141.0,4.04,10.100000000000001,100,100,1,1,0,0
