Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.001,79.0,7.07,7.07,11.11,22.22,1,1,1,1
2,1.001,79.0,5.050000000000001,5.050000000000001,5.050000000000001,36.36,1,1,1,1
3,1.001,81.0,6.06,6.06,6.06,21.21,1,1,1,1
4,1.001,81.0,7.07,8.08,8.08,13.13,1,1,1,1
5,1.001,81.0,8.08,8.08,8.08,10.100000000000001,1,1,1,1
6,1.001,81.0,6.06,6.06,8.08,9.09,1,1,1,1
7,1.001,79.0,6.06,6.06,6.06,11.11,1,1,1,1
8,1.001,81.0,6.06,6.06,7.07,7.07,1,1,1,1
9,1.001,81.0,5.050000000000001,6.06,7.07,9.09,1,1,1,1
10,1.001,79.0,8.08,8.08,9.09,12.12,1,1,1,1
11,1.001,81.0,8.08,8.08,8.08,11.11,1,1,1,1
12,1.001,82.0,2.02,6.06,6.06,9.09,1,1,1,1
13,1.001,79.0,5.050000000000001,6.06,6.06,9.09,1,1,1,1
14,1.001,79.0,7.07,12.12,12.12,12.12,1,1,1,1
15,1.001,79.0,8.08,10.100000000000001,10.100000000000001,19.19,1,1,1,1
16,1.001,81.0,7.07,8.08,9.09,9.09,1,1,1,1
17,1.001,81.0,2.02,2.02,5.050000000000001,9.09,1,1,1,1
18,1.001,79.0,6.06,11.11,12.12,17.17,1,1,1,1
19,1.001,81.0,2.02,2.02,3.03,8.08,1,1,1,1
20,1.001,79.0,4.04,4.04,4.04,100,1,1,1,0
21,1.001,81.0,5.050000000000001,5.050000000000001,5.050000000000001,7.07,1,1,1,1
22,1.001,81.0,6.06,6.06,6.06,7.07,1,1,1,1
23,1.001,81.0,3.03,7.07,11.11,11.11,1,1,1,1
24,1.001,81.0,3.03,3.03,3.03,7.07,1,1,1,1
25,1.001,79.0,6.06,6.06,7.07,14.14,1,1,1,1
26,1.001,81.0,7.07,8.08,8.08,25.25,1,1,1,1
27,1.001,79.0,5.050000000000001,6.06,6.06,10.100000000000001,1,1,1,1
28,1.001,79.0,8.08,9.09,10.100000000000001,17.17,1,1,1,1
29,1.001,81.0,5.050000000000001,6.06,6.06,7.07,1,1,1,1
30,1.001,79.0,8.08,8.08,13.13,100,1,1,1,0
31,1.001,81.0,11.11,11.11,11.11,13.13,1,1,1,1
32,1.001,79.0,6.06,7.07,8.08,10.100000000000001,1,1,1,1
33,1.001,79.0,4.04,4.04,6.06,11.11,1,1,1,1
34,1.001,79.0,6.06,6.06,7.07,45.45,1,1,1,1
35,1.001,79.0,6.06,7.07,7.07,9.09,1,1,1,1
36,1.001,79.0,7.07,8.08,8.08,9.09,1,1,1,1
37,1.001,79.0,7.07,8.08,9.09,17.17,1,1,1,1
38,1.001,79.0,4.04,5.050000000000001,15.149999999999999,17.17,1,1,1,1
39,1.001,79.0,8.08,8.08,10.100000000000001,17.17,1,1,1,1
40,1.001,81.0,5.050000000000001,6.06,6.06,7.07,1,1,1,1
41,1.001,79.0,7.07,7.07,7.07,44.44,1,1,1,1
42,1.001,79.0,7.07,7.07,14.14,100,1,1,1,0
43,1.001,79.0,5.050000000000001,7.07,7.07,9.09,1,1,1,1
44,1.001,81.0,5.050000000000001,6.06,7.07,7.07,1,1,1,1
45,1.001,79.0,8.08,11.11,11.11,30.299999999999997,1,1,1,1
46,1.001,81.0,6.06,6.06,8.08,8.08,1,1,1,1
47,1.001,79.0,5.050000000000001,6.06,6.06,20.200000000000003,1,1,1,1
