Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,2024.0,2.0,2.0,8.0,100,1,1,1,0
2,0.0003,2062.0,1.0,3.0,6.0,100,1,1,1,0
3,0.0003,2013.0,2.0,2.0,6.0,100,1,1,1,0
4,0.0003,2021.0,2.0,5.0,9.0,100,1,1,1,0
5,0.0003,2028.0,2.0,3.0,6.0,100,1,1,1,0
6,0.0003,1947.0,2.0,100,100,100,1,0,0,0
7,0.0003,2055.0,2.0,3.0,7.000000000000001,100,1,1,1,0
8,0.0003,2032.0,2.0,3.0,8.0,100,1,1,1,0
9,0.0003,2023.0,2.0,4.0,8.0,100,1,1,1,0
10,0.0003,2006.0,2.0,3.0,7.000000000000001,100,1,1,1,0
11,0.0003,2022.0,2.0,3.0,5.0,100,1,1,1,0
12,0.0003,2015.0,2.0,4.0,8.0,100,1,1,1,0
13,0.0003,2022.0,2.0,4.0,10.0,100,1,1,1,0
14,0.0003,2031.0,2.0,3.0,8.0,100,1,1,1,0
15,0.0003,2071.0,1.0,2.0,3.0,100,1,1,1,0
16,0.0003,1992.0,2.0,8.0,100,100,1,1,0,0
17,0.0003,2070.0,2.0,5.0,8.0,100,1,1,1,0
18,0.0003,1984.0,2.0,4.0,100,100,1,1,0,0
19,0.0003,2020.0,2.0,3.0,10.0,100,1,1,1,0
20,0.0003,2043.0,2.0,2.0,4.0,100,1,1,1,0
21,0.0003,2002.0,2.0,5.0,100,100,1,1,0,0
22,0.0003,2002.0,2.0,7.000000000000001,100,100,1,1,0,0
23,0.0003,2005.0,2.0,3.0,20.0,100,1,1,1,0
24,0.0003,2013.0,2.0,5.0,6.0,100,1,1,1,0
25,0.0003,2004.0,2.0,2.0,6.0,100,1,1,1,0
26,0.0003,2032.0,2.0,2.0,5.0,100,1,1,1,0
27,0.0003,2082.0,1.0,2.0,3.0,100,1,1,1,0
28,0.0003,1998.0,2.0,7.000000000000001,100,100,1,1,0,0
29,0.0003,2020.0,4.0,14.000000000000002,22.0,100,1,1,1,0
30,0.0003,1966.0,2.0,6.0,100,100,1,1,0,0
31,0.0003,1987.0,2.0,3.0,100,100,1,1,0,0
32,0.0003,1974.0,2.0,5.0,100,100,1,1,0,0
