Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1858.0,0.2815845012664795,1.01,1.01,1.01,1.01,1,1,1,1
2,1738.0,0.28237009048461914,1.01,1.01,100,100,1,1,0,0
3,1834.0,0.28211045265197754,1.01,1.01,1.01,2.02,1,1,1,1
4,1763.0,0.2848668098449707,1.01,1.01,2.02,100,1,1,1,0
5,1830.0,0.2780900001525879,1.01,1.01,1.01,7.07,1,1,1,1
6,1851.0,0.2869396209716797,1.01,1.01,1.01,1.01,1,1,1,1
7,1779.0,0.2838099002838135,1.01,1.01,1.01,100,1,1,1,0
8,1714.0,0.27939271926879883,1.01,10.100000000000001,100,100,1,1,0,0
9,1830.0,0.27804994583129883,1.01,1.01,1.01,3.03,1,1,1,1
10,1784.0,0.2752566337585449,1.01,1.01,1.01,100,1,1,1,0
11,1809.0,0.28531503677368164,1.01,1.01,3.03,100,1,1,1,0
12,1834.0,0.3038058280944824,1.01,1.01,1.01,16.16,1,1,1,1
13,1869.0,0.2789599895477295,1.01,1.01,1.01,1.01,1,1,1,1
14,1800.0,0.2868783473968506,1.01,1.01,1.01,100,1,1,1,0
15,1852.0,0.28197598457336426,1.01,1.01,1.01,1.01,1,1,1,1
16,1761.0,0.28664565086364746,1.01,1.01,1.01,100,1,1,1,0
17,1780.0,0.2870781421661377,1.01,1.01,23.23,100,1,1,1,0
18,1805.0,0.2783365249633789,1.01,1.01,1.01,100,1,1,1,0
19,1865.0,0.28142619132995605,1.01,1.01,1.01,1.01,1,1,1,1
20,1858.0,0.2848179340362549,1.01,1.01,1.01,1.01,1,1,1,1
21,1803.0,0.2862234115600586,1.01,1.01,2.02,100,1,1,1,0
22,1868.0,0.2866809368133545,1.01,1.01,1.01,3.03,1,1,1,1
23,1800.0,0.2910580635070801,1.01,1.01,1.01,100,1,1,1,0
24,1900.0,0.2916131019592285,1.01,1.01,1.01,1.01,1,1,1,1
25,1796.0,0.28531813621520996,1.01,1.01,1.01,100,1,1,1,0
26,1865.0,0.2855830192565918,1.01,1.01,2.02,25.25,1,1,1,1
27,1811.0,0.27808332443237305,1.01,1.01,1.01,100,1,1,1,0
28,1784.0,0.29105043411254883,1.01,1.01,1.01,100,1,1,1,0
29,1868.0,0.32644176483154297,1.01,1.01,1.01,1.01,1,1,1,1
30,1902.0,0.348402738571167,1.01,1.01,1.01,1.01,1,1,1,1
31,1858.0,0.28389692306518555,1.01,1.01,1.01,1.01,1,1,1,1
32,1773.0,0.2882223129272461,1.01,1.01,1.01,100,1,1,1,0
33,1847.0,0.29463911056518555,1.01,1.01,1.01,16.16,1,1,1,1
34,1829.0,0.2833061218261719,1.01,1.01,1.01,15.149999999999999,1,1,1,1
35,1868.0,0.2892584800720215,1.01,1.01,1.01,1.01,1,1,1,1
