Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,2008.0,0.28876495361328125,1.01,1.01,1.01,100,1,1,1,0
2,1973.0,0.28092169761657715,1.01,1.01,1.01,100,1,1,1,0
3,2086.0,0.28166961669921875,1.01,1.01,1.01,1.01,1,1,1,1
4,1996.0,0.287067174911499,1.01,1.01,1.01,100,1,1,1,0
5,2088.0,0.28712987899780273,1.01,1.01,1.01,1.01,1,1,1,1
6,2112.0,0.2822549343109131,1.01,1.01,1.01,1.01,1,1,1,1
7,2095.0,0.29435300827026367,1.01,1.01,1.01,1.01,1,1,1,1
8,2112.0,0.28600478172302246,1.01,1.01,1.01,1.01,1,1,1,1
9,2095.0,0.3035130500793457,1.01,1.01,1.01,1.01,1,1,1,1
10,2088.0,0.2866342067718506,1.01,1.01,1.01,2.02,1,1,1,1
11,2088.0,0.27669262886047363,1.01,1.01,1.01,2.02,1,1,1,1
12,2006.0,0.2796008586883545,1.01,1.01,1.01,100,1,1,1,0
13,2030.0,0.27724480628967285,1.01,1.01,3.03,100,1,1,1,0
14,2060.0,0.3023214340209961,1.01,1.01,1.01,7.07,1,1,1,1
15,2121.0,0.28501462936401367,1.01,1.01,1.01,1.01,1,1,1,1
16,2018.0,0.28758859634399414,1.01,1.01,1.01,100,1,1,1,0
17,1940.0,0.2869596481323242,1.01,1.01,100,100,1,1,0,0
18,2049.0,0.2917640209197998,1.01,1.01,1.01,1.01,1,1,1,1
19,2017.0,0.28129100799560547,1.01,1.01,1.01,100,1,1,1,0
20,2094.0,0.28215980529785156,1.01,1.01,1.01,1.01,1,1,1,1
21,1959.0,0.2824516296386719,1.01,1.01,1.01,100,1,1,1,0
22,2008.0,0.29000377655029297,1.01,1.01,1.01,100,1,1,1,0
23,2104.0,0.2799215316772461,1.01,1.01,1.01,1.01,1,1,1,1
24,1962.0,0.28745484352111816,1.01,2.02,4.04,100,1,1,1,0
25,1990.0,0.27883386611938477,1.01,1.01,4.04,100,1,1,1,0
26,2037.0,0.27381420135498047,1.01,1.01,1.01,2.02,1,1,1,1
27,2115.0,0.3118588924407959,1.01,1.01,1.01,1.01,1,1,1,1
28,2040.0,0.3107175827026367,1.01,1.01,1.01,10.100000000000001,1,1,1,1
29,2040.0,0.27642059326171875,1.01,1.01,1.01,1.01,1,1,1,1
30,2121.0,0.3026289939880371,1.01,1.01,1.01,1.01,1,1,1,1
31,1882.0,0.3127589225769043,1.01,100,100,100,1,0,0,0
32,2044.0,0.3126389980316162,1.01,1.01,1.01,1.01,1,1,1,1
33,2088.0,0.2841348648071289,1.01,1.01,1.01,1.01,1,1,1,1
34,2094.0,0.28436756134033203,1.01,1.01,1.01,1.01,1,1,1,1
35,2004.0,0.28746724128723145,1.01,1.01,1.01,100,1,1,1,0
36,1996.0,0.2770962715148926,1.01,1.01,1.01,100,1,1,1,0
37,2004.0,0.28729701042175293,1.01,1.01,1.01,100,1,1,1,0
38,2082.0,0.283219575881958,1.01,1.01,1.01,1.01,1,1,1,1
39,2121.0,0.28925132751464844,1.01,1.01,1.01,18.18,1,1,1,1
40,2008.0,0.2880744934082031,1.01,1.01,1.01,100,1,1,1,0
41,2088.0,0.2773921489715576,1.01,1.01,1.01,2.02,1,1,1,1
