Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1723.0,0.27082133293151855,1.01,1.01,1.01,1.01,1,1,1,1
2,1552.0,0.2684061527252197,2.02,100,100,100,1,0,0,0
3,1687.0,0.29552340507507324,1.01,1.01,1.01,1.01,1,1,1,1
4,1621.0,0.26813364028930664,1.01,1.01,1.01,100,1,1,1,0
5,1721.0,0.27123212814331055,1.01,1.01,1.01,1.01,1,1,1,1
6,1721.0,0.27439045906066895,1.01,1.01,1.01,1.01,1,1,1,1
7,1707.0,0.2780725955963135,1.01,1.01,1.01,1.01,1,1,1,1
8,1726.0,0.28252577781677246,1.01,1.01,1.01,1.01,1,1,1,1
9,1684.0,0.28465843200683594,1.01,1.01,1.01,2.02,1,1,1,1
10,1681.0,0.2815580368041992,1.01,1.01,1.01,100,1,1,1,0
11,1698.0,0.3120284080505371,1.01,1.01,1.01,1.01,1,1,1,1
12,1660.0,0.28174519538879395,1.01,1.01,1.01,100,1,1,1,0
13,1729.0,0.28354883193969727,1.01,1.01,1.01,1.01,1,1,1,1
14,1629.0,0.2811439037322998,1.01,1.01,1.01,100,1,1,1,0
15,1679.0,0.2804579734802246,1.01,1.01,1.01,100,1,1,1,0
16,1721.0,0.27523159980773926,1.01,1.01,1.01,1.01,1,1,1,1
17,1669.0,0.2835829257965088,1.01,1.01,1.01,100,1,1,1,0
18,1747.0,0.2687675952911377,1.01,1.01,1.01,1.01,1,1,1,1
19,1664.0,0.271090030670166,1.01,1.01,1.01,100,1,1,1,0
20,1723.0,0.27938199043273926,1.01,1.01,1.01,1.01,1,1,1,1
21,1635.0,0.2808525562286377,1.01,1.01,1.01,100,1,1,1,0
22,1617.0,0.27803659439086914,1.01,1.01,1.01,100,1,1,1,0
23,1640.0,0.30419325828552246,1.01,1.01,1.01,100,1,1,1,0
24,1556.0,0.2804851531982422,1.01,100,100,100,1,0,0,0
25,1698.0,0.2728266716003418,1.01,1.01,1.01,1.01,1,1,1,1
26,1625.0,0.27350544929504395,1.01,1.01,1.01,100,1,1,1,0
27,1751.0,0.2726438045501709,1.01,1.01,1.01,1.01,1,1,1,1
28,1714.0,0.28462862968444824,1.01,1.01,1.01,1.01,1,1,1,1
29,1734.0,0.30356836318969727,1.01,1.01,1.01,1.01,1,1,1,1
30,1747.0,0.2698826789855957,1.01,1.01,1.01,1.01,1,1,1,1
31,1698.0,0.2832474708557129,1.01,1.01,1.01,3.03,1,1,1,1
32,1744.0,0.28696751594543457,1.01,1.01,1.01,1.01,1,1,1,1
33,1677.0,0.27175068855285645,1.01,1.01,1.01,100,1,1,1,0
34,1552.0,0.2845010757446289,1.01,100,100,100,1,0,0,0
35,1647.0,0.2692089080810547,1.01,1.01,1.01,100,1,1,1,0
36,1749.0,0.2811543941497803,1.01,1.01,1.01,1.01,1,1,1,1
37,1630.0,0.2725381851196289,1.01,2.02,3.03,100,1,1,1,0
38,1698.0,0.2740297317504883,1.01,1.01,1.01,1.01,1,1,1,1
39,1567.0,0.2793402671813965,1.01,100,100,100,1,0,0,0
40,1649.0,0.2752382755279541,1.01,1.01,1.01,100,1,1,1,0
41,1607.0,0.280764102935791,1.01,1.01,100,100,1,1,0,0
42,1669.0,0.2813692092895508,1.01,1.01,1.01,100,1,1,1,0
43,1698.0,0.28005003929138184,1.01,1.01,1.01,2.02,1,1,1,1
44,1677.0,0.269927978515625,1.01,1.01,1.01,100,1,1,1,0
45,1686.0,0.2758171558380127,1.01,1.01,1.01,1.01,1,1,1,1
46,1740.0,0.27042102813720703,1.01,1.01,1.01,1.01,1,1,1,1
47,1650.0,0.28492283821105957,1.01,1.01,1.01,100,1,1,1,0
48,1623.0,0.2773020267486572,1.01,1.01,1.01,100,1,1,1,0
