Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,125.0,0.28536033630371094,2.02,3.03,3.03,30.299999999999997,1,1,1,1
2,123.0,0.2872447967529297,2.02,2.02,4.04,31.31,1,1,1,1
3,122.0,0.2763702869415283,2.02,2.02,6.06,100,1,1,1,0
4,118.0,0.27492618560791016,2.02,5.050000000000001,12.12,100,1,1,1,0
5,123.0,0.2889091968536377,2.02,2.02,2.02,50.5,1,1,1,1
6,121.0,0.27736973762512207,2.02,2.02,2.02,100,1,1,1,0
7,122.0,0.2899181842803955,2.02,3.03,3.03,100,1,1,1,0
8,122.0,0.2743091583251953,2.02,2.02,2.02,100,1,1,1,0
9,119.0,0.2738933563232422,2.02,3.03,6.06,100,1,1,1,0
10,121.0,0.2920379638671875,2.02,2.02,2.02,100,1,1,1,0
11,123.0,0.27150559425354004,2.02,2.02,3.03,5.050000000000001,1,1,1,1
12,123.0,0.29229092597961426,2.02,2.02,2.02,13.13,1,1,1,1
13,116.0,0.2834646701812744,4.04,44.44,100,100,1,1,0,0
14,120.0,0.3271498680114746,2.02,3.03,3.03,100,1,1,1,0
15,121.0,0.2871057987213135,2.02,3.03,3.03,100,1,1,1,0
16,117.0,0.2824056148529053,3.03,4.04,100,100,1,1,0,0
17,121.0,0.2844421863555908,2.02,2.02,2.02,100,1,1,1,0
18,124.0,0.28052735328674316,2.02,2.02,2.02,5.050000000000001,1,1,1,1
19,119.0,0.2829601764678955,2.02,4.04,6.06,100,1,1,1,0
20,123.0,0.28935694694519043,2.02,3.03,7.07,29.29,1,1,1,1
21,122.0,0.27712392807006836,3.03,15.149999999999999,17.17,100,1,1,1,0
22,124.0,0.2961997985839844,2.02,3.03,5.050000000000001,25.25,1,1,1,1
23,123.0,0.2795107364654541,2.02,2.02,2.02,16.16,1,1,1,1
24,123.0,0.2780954837799072,2.02,2.02,3.03,9.09,1,1,1,1
25,123.0,0.27550482749938965,2.02,2.02,2.02,24.24,1,1,1,1
26,119.0,0.27091050148010254,4.04,6.06,9.09,100,1,1,1,0
27,120.0,0.27249741554260254,2.02,18.18,23.23,100,1,1,1,0
28,121.0,0.2882850170135498,2.02,2.02,3.03,100,1,1,1,0
29,123.0,0.27549314498901367,2.02,2.02,3.03,39.39,1,1,1,1
30,121.0,0.2826197147369385,3.03,3.03,9.09,100,1,1,1,0
31,124.0,0.27369165420532227,2.02,2.02,2.02,3.03,1,1,1,1
32,117.0,0.2794535160064697,2.02,10.100000000000001,100,100,1,1,0,0
33,123.0,0.2823910713195801,14.14,28.28,33.33,55.550000000000004,1,1,1,1
34,125.0,0.28513550758361816,2.02,2.02,2.02,15.149999999999999,1,1,1,1
35,121.0,0.28753018379211426,2.02,2.02,2.02,100,1,1,1,0
36,121.0,0.2911818027496338,2.02,3.03,4.04,100,1,1,1,0
37,121.0,0.29732418060302734,2.02,2.02,2.02,100,1,1,1,0
38,120.0,0.28223371505737305,2.02,2.02,3.03,100,1,1,1,0
39,125.0,0.284867525100708,1.01,2.02,2.02,60.599999999999994,1,1,1,1
40,113.0,0.2789332866668701,4.04,100,100,100,1,0,0,0
41,122.0,0.27471494674682617,2.02,2.02,2.02,100,1,1,1,0
42,120.0,0.285625696182251,2.02,2.02,2.02,100,1,1,1,0
43,124.0,0.30009007453918457,2.02,2.02,2.02,14.14,1,1,1,1
44,116.0,0.28557682037353516,2.02,25.25,100,100,1,1,0,0
45,112.0,0.2849001884460449,23.23,100,100,100,1,0,0,0
46,120.0,0.29013562202453613,2.02,2.02,3.03,100,1,1,1,0
47,123.0,0.2872803211212158,2.02,2.02,2.02,47.470000000000006,1,1,1,1
48,122.0,0.29782986640930176,2.02,4.04,10.100000000000001,100,1,1,1,0
49,123.0,0.29412126541137695,2.02,2.02,2.02,71.71,1,1,1,1
50,118.0,0.2806060314178467,2.02,2.02,6.06,100,1,1,1,0
51,112.0,0.2806367874145508,8.08,100,100,100,1,0,0,0
52,120.0,0.28520750999450684,2.02,2.02,2.02,100,1,1,1,0
53,125.0,0.3000979423522949,2.02,2.02,2.02,52.52,1,1,1,1
54,123.0,0.277942419052124,2.02,2.02,2.02,5.050000000000001,1,1,1,1
55,121.0,0.29206323623657227,2.02,4.04,7.07,100,1,1,1,0
56,125.0,0.2748572826385498,2.02,2.02,3.03,41.410000000000004,1,1,1,1
57,121.0,0.2951221466064453,2.02,2.02,2.02,100,1,1,1,0
58,124.0,0.28841161727905273,2.02,2.02,2.02,7.07,1,1,1,1
59,122.0,0.2810342311859131,2.02,2.02,3.03,100,1,1,1,0
60,114.0,0.28394269943237305,3.03,100,100,100,1,0,0,0
61,120.0,0.27434611320495605,3.03,6.06,9.09,100,1,1,1,0
62,118.0,0.28557276725769043,2.02,2.02,6.06,100,1,1,1,0
63,117.0,0.27863621711730957,3.03,6.06,100,100,1,1,0,0
