Trial,Cut at T=100,Simulation Time (s),T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,3281.0,1.1720502376556396,2.02,2.02,3.03,51.51,1,1,1,1
2,3203.0,1.0371968746185303,2.02,3.03,5.050000000000001,100,1,1,1,0
3,3257.0,1.0374367237091064,2.02,4.04,6.06,100,1,1,1,0
4,3267.0,1.0363085269927979,2.02,3.03,4.04,100,1,1,1,0
5,3253.0,1.0358192920684814,2.02,3.03,6.06,100,1,1,1,0
6,3280.0,1.0370030403137207,2.02,3.03,4.04,82.82000000000001,1,1,1,1
7,3239.0,1.0381736755371094,2.02,3.03,6.06,100,1,1,1,0
8,3221.0,1.0384478569030762,2.02,3.03,6.06,100,1,1,1,0
9,3261.0,1.03859281539917,3.03,6.06,13.13,100,1,1,1,0
10,3248.0,1.0385537147521973,2.02,3.03,5.050000000000001,100,1,1,1,0
11,3217.0,1.035489797592163,2.02,4.04,8.08,100,1,1,1,0
12,3225.0,1.0349078178405762,2.02,4.04,6.06,100,1,1,1,0
13,3204.0,1.0377178192138672,3.03,4.04,8.08,100,1,1,1,0
14,3258.0,1.0380754470825195,2.02,4.04,8.08,100,1,1,1,0
15,3242.0,1.0373239517211914,2.02,3.03,4.04,100,1,1,1,0
16,3290.0,1.0352013111114502,2.02,3.03,4.04,44.44,1,1,1,1
17,3224.0,1.0350782871246338,2.02,4.04,6.06,100,1,1,1,0
18,3226.0,1.0383849143981934,3.03,5.050000000000001,11.11,100,1,1,1,0
19,3259.0,1.0378625392913818,3.03,4.04,5.050000000000001,100,1,1,1,0
20,3259.0,1.0370573997497559,2.02,3.03,6.06,100,1,1,1,0
21,3245.0,1.0393061637878418,2.02,3.03,5.050000000000001,100,1,1,1,0
22,3188.0,1.0368340015411377,3.03,6.06,26.26,100,1,1,1,0
23,3210.0,1.0381391048431396,2.02,3.03,6.06,100,1,1,1,0
24,3289.0,1.037827491760254,2.02,3.03,4.04,51.51,1,1,1,1
25,3205.0,1.0382628440856934,2.02,3.03,4.04,100,1,1,1,0
26,3277.0,1.037827491760254,2.02,3.03,6.06,100,1,1,1,0
27,3242.0,1.0384950637817383,3.03,4.04,6.06,100,1,1,1,0
28,3227.0,1.0374255180358887,2.02,3.03,5.050000000000001,100,1,1,1,0
29,3247.0,1.0390713214874268,3.03,4.04,7.07,100,1,1,1,0
30,3262.0,1.0387012958526611,2.02,3.03,7.07,100,1,1,1,0
31,3233.0,1.0411381721496582,2.02,4.04,6.06,100,1,1,1,0
32,3253.0,1.039142370223999,2.02,3.03,5.050000000000001,100,1,1,1,0
33,3266.0,1.0406360626220703,2.02,4.04,6.06,100,1,1,1,0
34,3246.0,1.0382084846496582,2.02,3.03,3.03,100,1,1,1,0
35,3200.0,1.0366783142089844,3.03,5.050000000000001,15.149999999999999,100,1,1,1,0
36,3214.0,1.037825584411621,3.03,4.04,14.14,100,1,1,1,0
37,3291.0,1.037571907043457,2.02,3.03,3.03,22.22,1,1,1,1
38,3282.0,1.0385282039642334,2.02,3.03,4.04,75.75,1,1,1,1
39,3220.0,1.036201000213623,2.02,4.04,7.07,100,1,1,1,0
40,3200.0,1.035926103591919,3.03,5.050000000000001,8.08,100,1,1,1,0
41,3292.0,1.0370783805847168,2.02,3.03,4.04,28.28,1,1,1,1
42,3205.0,1.0362932682037354,2.02,3.03,8.08,100,1,1,1,0
43,3286.0,1.0373766422271729,2.02,4.04,6.06,67.67,1,1,1,1
44,3234.0,1.0354323387145996,2.02,3.03,6.06,100,1,1,1,0
45,3230.0,1.0342833995819092,2.02,4.04,6.06,100,1,1,1,0
46,3270.0,1.0369672775268555,2.02,3.03,5.050000000000001,100,1,1,1,0
47,3276.0,1.0379586219787598,2.02,3.03,4.04,100,1,1,1,0
48,3225.0,1.0374863147735596,2.02,4.04,8.08,100,1,1,1,0
49,3264.0,1.0373096466064453,2.02,3.03,6.06,100,1,1,1,0
50,3216.0,1.0364763736724854,2.02,3.03,6.06,100,1,1,1,0
51,3276.0,1.0371053218841553,2.02,2.02,3.03,100,1,1,1,0
52,3240.0,1.0396647453308105,3.03,4.04,8.08,100,1,1,1,0
53,3220.0,1.0382370948791504,2.02,3.03,7.07,100,1,1,1,0
54,3237.0,1.0383505821228027,2.02,3.03,5.050000000000001,100,1,1,1,0
55,3250.0,1.038092851638794,3.03,4.04,6.06,100,1,1,1,0
56,3235.0,1.0366928577423096,2.02,3.03,5.050000000000001,100,1,1,1,0
57,3212.0,1.0381569862365723,3.03,5.050000000000001,14.14,100,1,1,1,0
58,3175.0,1.0392768383026123,3.03,5.050000000000001,12.12,100,1,1,1,0
59,3210.0,1.0384039878845215,2.02,4.04,7.07,100,1,1,1,0
60,3261.0,1.0379576683044434,2.02,2.02,3.03,100,1,1,1,0
61,3253.0,1.0404298305511475,2.02,3.03,7.07,100,1,1,1,0
62,3239.0,1.0375854969024658,2.02,3.03,5.050000000000001,100,1,1,1,0
63,3212.0,1.0359289646148682,2.02,4.04,7.07,100,1,1,1,0
64,3187.0,1.0363669395446777,3.03,6.06,16.16,100,1,1,1,0
65,3254.0,1.0381569862365723,2.02,4.04,6.06,100,1,1,1,0
66,3211.0,1.0382978916168213,2.02,4.04,7.07,100,1,1,1,0
67,3261.0,1.0372645854949951,3.03,4.04,6.06,100,1,1,1,0
68,3248.0,1.0356066226959229,2.02,3.03,5.050000000000001,100,1,1,1,0
69,3274.0,1.0374338626861572,2.02,3.03,5.050000000000001,100,1,1,1,0
70,3255.0,1.037416934967041,3.03,4.04,6.06,100,1,1,1,0
71,3301.0,1.038280725479126,2.02,3.03,4.04,53.53,1,1,1,1
72,3222.0,1.0372560024261475,2.02,3.03,6.06,100,1,1,1,0
73,3260.0,1.039768934249878,2.02,3.03,5.050000000000001,100,1,1,1,0
74,3273.0,1.0393118858337402,2.02,3.03,4.04,100,1,1,1,0
75,3242.0,1.0396125316619873,2.02,3.03,5.050000000000001,100,1,1,1,0
76,3251.0,1.039747953414917,2.02,3.03,7.07,100,1,1,1,0
77,3196.0,1.0392100811004639,3.03,4.04,8.08,100,1,1,1,0
78,3240.0,1.0368444919586182,2.02,3.03,5.050000000000001,100,1,1,1,0
79,3227.0,1.0401599407196045,2.02,3.03,5.050000000000001,100,1,1,1,0
80,3273.0,1.0381910800933838,2.02,3.03,4.04,100,1,1,1,0
81,3225.0,1.037776231765747,3.03,4.04,8.08,100,1,1,1,0
82,3281.0,1.0376574993133545,2.02,3.03,4.04,77.77,1,1,1,1
83,3262.0,1.0379736423492432,2.02,3.03,5.050000000000001,100,1,1,1,0
84,3277.0,1.0381522178649902,2.02,3.03,5.050000000000001,100,1,1,1,0
85,3248.0,1.0397961139678955,3.03,4.04,6.06,100,1,1,1,0
86,3276.0,1.041811227798462,2.02,3.03,6.06,100,1,1,1,0
87,3257.0,1.0391144752502441,2.02,3.03,5.050000000000001,100,1,1,1,0
88,3247.0,1.0422964096069336,2.02,3.03,6.06,100,1,1,1,0
89,3253.0,1.0417544841766357,2.02,3.03,4.04,100,1,1,1,0
90,3230.0,1.0434489250183105,3.03,5.050000000000001,8.08,100,1,1,1,0
91,3198.0,1.043062448501587,2.02,4.04,7.07,100,1,1,1,0
92,3227.0,1.046675443649292,2.02,3.03,5.050000000000001,100,1,1,1,0
93,3219.0,1.0356073379516602,3.03,4.04,7.07,100,1,1,1,0
94,3292.0,1.0366055965423584,2.02,3.03,4.04,42.42,1,1,1,1
95,3280.0,1.0363543033599854,2.02,3.03,5.050000000000001,88.88,1,1,1,1
96,3246.0,1.0354716777801514,3.03,4.04,10.100000000000001,100,1,1,1,0
97,3260.0,1.0365822315216064,2.02,3.03,5.050000000000001,100,1,1,1,0
98,3260.0,1.035146951675415,2.02,3.03,5.050000000000001,100,1,1,1,0
99,3261.0,1.0366804599761963,2.02,3.03,4.04,100,1,1,1,0
100,3240.0,1.035966157913208,2.02,3.03,4.04,100,1,1,1,0
