Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.05,119.0,2.02,3.03,3.03,100,1,1,1,0
2,1.05,113.0,7.07,100,100,100,1,0,0,0
3,1.05,120.0,4.04,4.04,5.050000000000001,100,1,1,1,0
4,1.05,125.0,4.04,4.04,4.04,5.050000000000001,1,1,1,1
5,1.05,119.0,3.03,3.03,3.03,100,1,1,1,0
6,1.05,122.0,3.03,3.03,4.04,100,1,1,1,0
7,1.05,124.0,2.02,2.02,3.03,4.04,1,1,1,1
8,1.05,122.0,2.02,2.02,3.03,100,1,1,1,0
9,1.05,118.0,2.02,2.02,5.050000000000001,100,1,1,1,0
10,1.05,119.0,2.02,3.03,3.03,100,1,1,1,0
11,1.05,124.0,3.03,4.04,4.04,5.050000000000001,1,1,1,1
12,1.05,118.0,3.03,3.03,10.100000000000001,100,1,1,1,0
13,1.05,118.0,3.03,3.03,5.050000000000001,100,1,1,1,0
14,1.05,122.0,1.01,2.02,2.02,100,1,1,1,0
15,1.05,111.0,100,100,100,100,0,0,0,0
16,1.05,123.0,2.02,4.04,7.07,10.100000000000001,1,1,1,1
17,1.05,119.0,2.02,3.03,4.04,100,1,1,1,0
18,1.05,108.0,100,100,100,100,0,0,0,0
19,1.05,118.0,5.050000000000001,8.08,10.100000000000001,100,1,1,1,0
20,1.05,119.0,2.02,2.02,2.02,100,1,1,1,0
21,1.05,117.0,2.02,5.050000000000001,100,100,1,1,0,0
22,1.05,119.0,2.02,5.050000000000001,7.07,100,1,1,1,0
23,1.05,121.0,2.02,3.03,3.03,100,1,1,1,0
24,1.05,120.0,2.02,3.03,3.03,100,1,1,1,0
25,1.05,122.0,2.02,4.04,5.050000000000001,100,1,1,1,0
26,1.05,122.0,2.02,2.02,2.02,100,1,1,1,0
27,1.05,120.0,2.02,2.02,4.04,100,1,1,1,0
28,1.05,123.0,2.02,3.03,3.03,5.050000000000001,1,1,1,1
29,1.05,124.0,2.02,2.02,2.02,4.04,1,1,1,1
30,1.05,113.0,5.050000000000001,100,100,100,1,0,0,0
31,1.05,121.0,2.02,2.02,2.02,100,1,1,1,0
32,1.05,121.0,3.03,4.04,5.050000000000001,100,1,1,1,0
33,1.05,121.0,1.01,1.01,1.01,100,1,1,1,0
34,1.05,124.0,2.02,2.02,2.02,6.06,1,1,1,1
35,1.05,119.0,2.02,2.02,3.03,100,1,1,1,0
36,1.05,116.0,4.04,7.07,100,100,1,1,0,0
37,1.05,121.0,3.03,5.050000000000001,8.08,100,1,1,1,0
38,1.05,120.0,2.02,2.02,5.050000000000001,100,1,1,1,0
39,1.05,113.0,3.03,100,100,100,1,0,0,0
40,1.05,121.0,4.04,6.06,6.06,100,1,1,1,0
41,1.05,122.0,2.02,2.02,2.02,100,1,1,1,0
42,1.05,123.0,2.02,2.02,2.02,4.04,1,1,1,1
43,1.05,113.0,3.03,100,100,100,1,0,0,0
44,1.05,117.0,3.03,6.06,100,100,1,1,0,0
45,1.05,116.0,2.02,3.03,100,100,1,1,0,0
46,1.05,119.0,3.03,7.07,9.09,100,1,1,1,0
47,1.05,120.0,2.02,2.02,4.04,100,1,1,1,0
48,1.05,126.0,4.04,5.050000000000001,5.050000000000001,6.06,1,1,1,1
49,1.05,117.0,5.050000000000001,9.09,100,100,1,1,0,0
50,1.05,122.0,3.03,5.050000000000001,9.09,100,1,1,1,0
51,1.05,118.0,2.02,4.04,4.04,100,1,1,1,0
52,1.05,121.0,2.02,2.02,2.02,100,1,1,1,0
53,1.05,121.0,2.02,4.04,4.04,100,1,1,1,0
54,1.05,120.0,2.02,2.02,2.02,100,1,1,1,0
55,1.05,115.0,5.050000000000001,100,100,100,1,0,0,0
56,1.05,120.0,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
57,1.05,125.0,1.01,1.01,1.01,3.03,1,1,1,1
58,1.05,120.0,4.04,6.06,7.07,100,1,1,1,0
59,1.05,121.0,6.06,7.07,14.14,100,1,1,1,0
60,1.05,123.0,2.02,3.03,5.050000000000001,19.19,1,1,1,1
61,1.05,119.0,2.02,3.03,5.050000000000001,100,1,1,1,0
62,1.05,118.0,2.02,2.02,3.03,100,1,1,1,0
63,1.05,116.0,4.04,6.06,100,100,1,1,0,0
64,1.05,115.0,4.04,100,100,100,1,0,0,0
65,1.05,119.0,3.03,7.07,8.08,100,1,1,1,0
66,1.05,116.0,5.050000000000001,8.08,100,100,1,1,0,0
67,1.05,122.0,2.02,2.02,2.02,100,1,1,1,0
68,1.05,114.0,3.03,100,100,100,1,0,0,0
69,1.05,120.0,2.02,3.03,3.03,100,1,1,1,0
70,1.05,122.0,2.02,3.03,3.03,100,1,1,1,0
71,1.05,114.0,3.03,100,100,100,1,0,0,0
72,1.05,121.0,2.02,3.03,6.06,100,1,1,1,0
73,1.05,119.0,3.03,4.04,6.06,100,1,1,1,0
74,1.05,121.0,2.02,2.02,3.03,100,1,1,1,0
75,1.05,121.0,2.02,2.02,2.02,100,1,1,1,0
76,1.05,114.0,5.050000000000001,100,100,100,1,0,0,0
77,1.05,120.0,2.02,2.02,3.03,100,1,1,1,0
78,1.05,117.0,2.02,3.03,100,100,1,1,0,0
79,1.05,118.0,3.03,4.04,32.32,100,1,1,1,0
80,1.05,113.0,4.04,100,100,100,1,0,0,0
81,1.05,116.0,2.02,7.07,100,100,1,1,0,0
82,1.05,118.0,2.02,3.03,4.04,100,1,1,1,0
83,1.05,121.0,4.04,7.07,9.09,100,1,1,1,0
84,1.05,122.0,2.02,2.02,2.02,100,1,1,1,0
85,1.05,115.0,2.02,100,100,100,1,0,0,0
86,1.05,120.0,2.02,3.03,4.04,100,1,1,1,0
87,1.05,119.0,2.02,3.03,5.050000000000001,100,1,1,1,0
88,1.05,120.0,2.02,2.02,2.02,100,1,1,1,0
89,1.05,118.0,2.02,4.04,4.04,100,1,1,1,0
90,1.05,119.0,4.04,6.06,12.12,100,1,1,1,0
91,1.05,119.0,1.01,4.04,5.050000000000001,100,1,1,1,0
92,1.05,123.0,6.06,30.299999999999997,34.34,39.39,1,1,1,1
93,1.05,119.0,6.06,7.07,9.09,100,1,1,1,0
94,1.05,111.0,100,100,100,100,0,0,0,0
95,1.05,120.0,3.03,4.04,4.04,100,1,1,1,0
96,1.05,115.0,3.03,100,100,100,1,0,0,0
97,1.05,119.0,2.02,2.02,3.03,100,1,1,1,0
98,1.05,114.0,3.03,100,100,100,1,0,0,0
99,1.05,114.0,3.03,100,100,100,1,0,0,0
100,1.05,121.0,5.050000000000001,9.09,12.12,100,1,1,1,0
