Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.05,1920.0,3.0,6.0,14.000000000000002,100,1,1,1,0
2,0.05,1910.0,2.0,4.0,6.0,100,1,1,1,0
3,0.05,1938.0,4.0,10.0,17.0,100,1,1,1,0
4,0.05,1905.0,2.0,4.0,15.0,100,1,1,1,0
5,0.05,1885.0,3.0,8.0,100,100,1,1,0,0
6,0.05,1882.0,2.0,6.0,100,100,1,1,0,0
7,0.05,1867.0,3.0,6.0,100,100,1,1,0,0
8,0.05,1870.0,2.0,6.0,100,100,1,1,0,0
9,0.05,1892.0,2.0,4.0,9.0,100,1,1,1,0
10,0.05,1890.0,3.0,7.000000000000001,20.0,100,1,1,1,0
11,0.05,1907.0,2.0,4.0,10.0,100,1,1,1,0
12,0.05,1912.0,2.0,12.0,54.0,100,1,1,1,0
13,0.05,1954.0,2.0,4.0,6.0,100,1,1,1,0
14,0.05,1889.0,3.0,9.0,100,100,1,1,0,0
15,0.05,1912.0,2.0,9.0,46.0,100,1,1,1,0
16,0.05,1934.0,3.0,5.0,7.000000000000001,100,1,1,1,0
17,0.05,1911.0,2.0,3.0,5.0,100,1,1,1,0
18,0.05,1925.0,2.0,3.0,4.0,100,1,1,1,0
19,0.05,1884.0,4.0,12.0,100,100,1,1,0,0
20,0.05,1910.0,3.0,7.000000000000001,12.0,100,1,1,1,0
21,0.05,1900.0,2.0,3.0,7.000000000000001,100,1,1,1,0
22,0.05,1956.0,2.0,3.0,4.0,100,1,1,1,0
23,0.05,1873.0,4.0,10.0,100,100,1,1,0,0
24,0.05,1851.0,3.0,7.000000000000001,100,100,1,1,0,0
25,0.05,1882.0,2.0,4.0,100,100,1,1,0,0
26,0.05,1896.0,2.0,4.0,14.000000000000002,100,1,1,1,0
27,0.05,1915.0,2.0,4.0,5.0,100,1,1,1,0
28,0.05,1889.0,3.0,5.0,100,100,1,1,0,0
29,0.05,1971.0,3.0,4.0,6.0,100,1,1,1,0
30,0.05,1913.0,4.0,16.0,21.0,100,1,1,1,0
31,0.05,1898.0,3.0,6.0,14.000000000000002,100,1,1,1,0
32,0.05,1875.0,3.0,18.0,100,100,1,1,0,0
33,0.05,1895.0,2.0,4.0,16.0,100,1,1,1,0
34,0.05,1966.0,4.0,6.0,9.0,100,1,1,1,0
35,0.05,1883.0,3.0,13.0,100,100,1,1,0,0
36,0.05,1948.0,2.0,6.0,9.0,100,1,1,1,0
37,0.05,1940.0,3.0,13.0,22.0,100,1,1,1,0
38,0.05,1851.0,4.0,19.0,100,100,1,1,0,0
39,0.05,1886.0,3.0,5.0,100,100,1,1,0,0
40,0.05,1887.0,2.0,7.000000000000001,100,100,1,1,0,0
41,0.05,1935.0,2.0,5.0,12.0,100,1,1,1,0
42,0.05,1880.0,2.0,4.0,100,100,1,1,0,0
43,0.05,1915.0,2.0,3.0,6.0,100,1,1,1,0
44,0.05,1882.0,3.0,10.0,100,100,1,1,0,0
45,0.05,1869.0,3.0,7.000000000000001,100,100,1,1,0,0
46,0.05,1936.0,2.0,5.0,9.0,100,1,1,1,0
47,0.05,1910.0,5.0,7.000000000000001,11.0,100,1,1,1,0
48,0.05,1961.0,2.0,9.0,22.0,100,1,1,1,0
49,0.05,1895.0,2.0,6.0,11.0,100,1,1,1,0
50,0.05,1935.0,3.0,6.0,11.0,100,1,1,1,0
51,0.05,1931.0,3.0,6.0,18.0,100,1,1,1,0
52,0.05,1870.0,4.0,14.000000000000002,100,100,1,1,0,0
53,0.05,1879.0,2.0,6.0,100,100,1,1,0,0
54,0.05,1886.0,3.0,10.0,100,100,1,1,0,0
55,0.05,1862.0,3.0,12.0,100,100,1,1,0,0
56,0.05,1913.0,2.0,4.0,7.000000000000001,100,1,1,1,0
57,0.05,1921.0,2.0,2.0,5.0,100,1,1,1,0
58,0.05,1902.0,3.0,9.0,34.0,100,1,1,1,0
59,0.05,1860.0,3.0,6.0,100,100,1,1,0,0
60,0.05,1862.0,3.0,9.0,100,100,1,1,0,0
61,0.05,1910.0,2.0,4.0,28.000000000000004,100,1,1,1,0
62,0.05,1885.0,2.0,3.0,100,100,1,1,0,0
63,0.05,1865.0,3.0,8.0,100,100,1,1,0,0
64,0.05,1925.0,3.0,6.0,7.000000000000001,100,1,1,1,0
65,0.05,1947.0,3.0,5.0,9.0,100,1,1,1,0
66,0.05,1881.0,3.0,5.0,100,100,1,1,0,0
67,0.05,1903.0,2.0,4.0,15.0,100,1,1,1,0
68,0.05,1932.0,2.0,3.0,4.0,100,1,1,1,0
69,0.05,1921.0,3.0,5.0,14.000000000000002,100,1,1,1,0
70,0.05,1918.0,3.0,12.0,18.0,100,1,1,1,0
71,0.05,1934.0,4.0,16.0,35.0,100,1,1,1,0
72,0.05,1900.0,2.0,10.0,21.0,100,1,1,1,0
73,0.05,1918.0,3.0,15.0,26.0,100,1,1,1,0
74,0.05,1950.0,2.0,5.0,10.0,100,1,1,1,0
75,0.05,1910.0,2.0,4.0,8.0,100,1,1,1,0
76,0.05,1945.0,2.0,4.0,6.0,100,1,1,1,0
77,0.05,1889.0,2.0,4.0,100,100,1,1,0,0
78,0.05,1890.0,2.0,4.0,21.0,100,1,1,1,0
79,0.05,1873.0,4.0,11.0,100,100,1,1,0,0
80,0.05,1900.0,3.0,6.0,9.0,100,1,1,1,0
81,0.05,1847.0,2.0,100,100,100,1,0,0,0
82,0.05,1968.0,2.0,7.000000000000001,10.0,100,1,1,1,0
