Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.03,1925.0,2.0,2.0,10.0,100,1,1,1,0
2,0.03,1930.0,2.0,6.0,10.0,100,1,1,1,0
3,0.03,1936.0,2.0,3.0,8.0,100,1,1,1,0
4,0.03,1861.0,4.0,11.0,100,100,1,1,0,0
5,0.03,1900.0,3.0,9.0,13.0,100,1,1,1,0
6,0.03,1928.0,2.0,3.0,6.0,100,1,1,1,0
7,0.03,1913.0,2.0,3.0,8.0,100,1,1,1,0
8,0.03,1948.0,2.0,6.0,15.0,100,1,1,1,0
9,0.03,1849.0,3.0,32.0,100,100,1,1,0,0
10,0.03,1918.0,2.0,6.0,9.0,100,1,1,1,0
11,0.03,1895.0,2.0,6.0,22.0,100,1,1,1,0
12,0.03,1868.0,2.0,6.0,100,100,1,1,0,0
13,0.03,1924.0,2.0,3.0,6.0,100,1,1,1,0
14,0.03,1901.0,2.0,3.0,11.0,100,1,1,1,0
15,0.03,1892.0,2.0,3.0,10.0,100,1,1,1,0
16,0.03,1906.0,2.0,4.0,6.0,100,1,1,1,0
17,0.03,1903.0,2.0,3.0,4.0,100,1,1,1,0
18,0.03,1846.0,3.0,100,100,100,1,0,0,0
19,0.03,1941.0,2.0,3.0,7.000000000000001,100,1,1,1,0
20,0.03,1835.0,2.0,100,100,100,1,0,0,0
21,0.03,1864.0,2.0,6.0,100,100,1,1,0,0
22,0.03,1938.0,2.0,2.0,3.0,100,1,1,1,0
23,0.03,1920.0,2.0,3.0,5.0,100,1,1,1,0
24,0.03,1886.0,4.0,10.0,100,100,1,1,0,0
25,0.03,1878.0,3.0,7.000000000000001,100,100,1,1,0,0
26,0.03,1879.0,3.0,7.000000000000001,100,100,1,1,0,0
27,0.03,1919.0,2.0,3.0,4.0,100,1,1,1,0
28,0.03,1930.0,2.0,4.0,8.0,100,1,1,1,0
29,0.03,1903.0,2.0,4.0,12.0,100,1,1,1,0
30,0.03,1909.0,3.0,8.0,18.0,100,1,1,1,0
31,0.03,1878.0,2.0,4.0,100,100,1,1,0,0
32,0.03,1892.0,2.0,5.0,19.0,100,1,1,1,0
33,0.03,1953.0,2.0,4.0,7.000000000000001,100,1,1,1,0
34,0.03,1924.0,2.0,5.0,10.0,100,1,1,1,0
35,0.03,1920.0,2.0,4.0,20.0,100,1,1,1,0
36,0.03,1934.0,2.0,3.0,6.0,100,1,1,1,0
37,0.03,1902.0,2.0,6.0,8.0,100,1,1,1,0
38,0.03,1885.0,2.0,7.000000000000001,100,100,1,1,0,0
39,0.03,1891.0,2.0,6.0,35.0,100,1,1,1,0
40,0.03,1913.0,3.0,3.0,8.0,100,1,1,1,0
41,0.03,1871.0,3.0,8.0,100,100,1,1,0,0
42,0.03,1930.0,3.0,9.0,28.999999999999996,100,1,1,1,0
43,0.03,1906.0,3.0,5.0,9.0,100,1,1,1,0
44,0.03,1834.0,3.0,100,100,100,1,0,0,0
45,0.03,1937.0,3.0,10.0,17.0,100,1,1,1,0
46,0.03,1904.0,2.0,6.0,10.0,100,1,1,1,0
47,0.03,1868.0,2.0,5.0,100,100,1,1,0,0
48,0.03,1882.0,3.0,10.0,100,100,1,1,0,0
49,0.03,1929.0,2.0,5.0,16.0,100,1,1,1,0
50,0.03,1912.0,2.0,3.0,13.0,100,1,1,1,0
51,0.03,1877.0,2.0,7.000000000000001,100,100,1,1,0,0
52,0.03,1832.0,3.0,100,100,100,1,0,0,0
53,0.03,1900.0,2.0,4.0,11.0,100,1,1,1,0
54,0.03,1915.0,2.0,3.0,9.0,100,1,1,1,0
55,0.03,1916.0,2.0,3.0,10.0,100,1,1,1,0
56,0.03,1897.0,3.0,7.000000000000001,16.0,100,1,1,1,0
57,0.03,1875.0,2.0,7.000000000000001,100,100,1,1,0,0
58,0.03,1918.0,2.0,8.0,13.0,100,1,1,1,0
59,0.03,1915.0,2.0,4.0,6.0,100,1,1,1,0
60,0.03,1887.0,3.0,13.0,100,100,1,1,0,0
61,0.03,1878.0,2.0,4.0,100,100,1,1,0,0
62,0.03,1911.0,2.0,4.0,9.0,100,1,1,1,0
63,0.03,1892.0,2.0,7.000000000000001,47.0,100,1,1,1,0
64,0.03,1891.0,2.0,9.0,25.0,100,1,1,1,0
65,0.03,1952.0,2.0,3.0,7.000000000000001,100,1,1,1,0
66,0.03,1899.0,2.0,4.0,13.0,100,1,1,1,0
67,0.03,1930.0,2.0,5.0,8.0,100,1,1,1,0
68,0.03,1911.0,5.0,10.0,17.0,100,1,1,1,0
