Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.05,77.0,43.43,48.48,86.86,100,1,1,1,0
2,0.05,80.0,45.45,61.61,80.80000000000001,87.87,1,1,1,1
3,0.05,80.0,34.34,38.38,40.400000000000006,45.45,1,1,1,1
4,0.05,71.0,100,100,100,100,0,0,0,0
5,0.05,79.0,33.33,40.400000000000006,44.44,100,1,1,1,0
6,0.05,75.0,63.63,77.77,100,100,1,1,0,0
7,0.05,79.0,72.72,74.74,100,100,1,1,0,0
8,0.05,79.0,41.410000000000004,43.43,43.43,100,1,1,1,0
9,0.05,72.0,100,100,100,100,0,0,0,0
10,0.05,83.0,30.299999999999997,31.31,39.39,44.44,1,1,1,1
11,0.05,74.0,48.48,100,100,100,1,0,0,0
12,0.05,77.0,43.43,63.63,68.68,100,1,1,1,0
13,0.05,68.0,100,100,100,100,0,0,0,0
14,0.05,82.0,37.37,39.39,54.540000000000006,100,1,1,1,0
15,0.05,73.0,54.540000000000006,100,100,100,1,0,0,0
16,0.05,78.0,55.550000000000004,56.56,61.61,100,1,1,1,0
17,0.05,83.0,56.56,57.57000000000001,59.589999999999996,61.61,1,1,1,1
18,0.05,78.0,51.51,56.56,56.56,100,1,1,1,0
19,0.05,77.0,87.87,88.88,100,100,1,1,0,0
20,0.05,83.0,40.400000000000006,41.410000000000004,44.44,45.45,1,1,1,1
21,0.05,78.0,52.52,55.550000000000004,58.58,100,1,1,1,0
22,0.05,83.0,32.32,40.400000000000006,41.410000000000004,50.5,1,1,1,1
23,0.05,83.0,41.410000000000004,42.42,47.470000000000006,58.58,1,1,1,1
24,0.05,82.0,52.52,80.80000000000001,85.85,100,1,1,1,0
25,0.05,78.0,57.57000000000001,59.589999999999996,62.62,100,1,1,1,0
26,0.05,77.0,39.39,44.44,63.63,100,1,1,1,0
27,0.05,81.0,49.49,50.5,53.53,100,1,1,1,0
28,0.05,81.0,63.63,65.65,68.68,73.73,1,1,1,1
29,0.05,83.0,46.46,51.51,54.540000000000006,57.57000000000001,1,1,1,1
30,0.05,78.0,52.52,57.57000000000001,58.58,100,1,1,1,0
31,0.05,80.0,39.39,45.45,59.589999999999996,68.68,1,1,1,1
32,0.05,82.0,35.35,41.410000000000004,53.53,66.66,1,1,1,1
33,0.05,72.0,100,100,100,100,0,0,0,0
34,0.05,75.0,70.7,75.75,100,100,1,1,0,0
35,0.05,79.0,41.410000000000004,55.550000000000004,69.69000000000001,100,1,1,1,0
36,0.05,83.0,40.400000000000006,41.410000000000004,42.42,46.46,1,1,1,1
37,0.05,75.0,47.470000000000006,88.88,100,100,1,1,0,0
38,0.05,76.0,40.400000000000006,40.400000000000006,100,100,1,1,0,0
39,0.05,72.0,43.43,100,100,100,1,0,0,0
40,0.05,81.0,51.51,61.61,63.63,66.66,1,1,1,1
41,0.05,79.0,48.48,62.62,86.86,100,1,1,1,0
42,0.05,78.0,54.540000000000006,82.82000000000001,85.85,100,1,1,1,0
43,0.05,78.0,88.88,100,100,100,1,0,0,0
44,0.05,75.0,52.52,61.61,100,100,1,1,0,0
45,0.05,71.0,100,100,100,100,0,0,0,0
46,0.05,78.0,43.43,44.44,46.46,100,1,1,1,0
47,0.05,77.0,67.67,78.78,100,100,1,1,0,0
48,0.05,77.0,75.75,76.76,84.84,100,1,1,1,0
49,0.05,78.0,76.76,100,100,100,1,0,0,0
50,0.05,78.0,39.39,40.400000000000006,47.470000000000006,100,1,1,1,0
51,0.05,81.0,39.39,56.56,79.79,89.89,1,1,1,1
52,0.05,80.0,55.550000000000004,89.89,100,100,1,1,0,0
53,0.05,79.0,47.470000000000006,100,100,100,1,0,0,0
54,0.05,80.0,60.599999999999994,63.63,70.7,83.83000000000001,1,1,1,1
55,0.05,79.0,79.79,86.86,87.87,100,1,1,1,0
56,0.05,81.0,57.57000000000001,57.57000000000001,58.58,69.69000000000001,1,1,1,1
57,0.05,80.0,70.7,70.7,72.72,73.73,1,1,1,1
58,0.05,75.0,70.7,72.72,100,100,1,1,0,0
59,0.05,79.0,79.79,88.88,89.89,100,1,1,1,0
60,0.05,81.0,43.43,43.43,44.44,49.49,1,1,1,1
61,0.05,77.0,41.410000000000004,41.410000000000004,65.65,100,1,1,1,0
62,0.05,80.0,29.29,42.42,52.52,100,1,1,1,0
63,0.05,78.0,42.42,49.49,63.63,100,1,1,1,0
64,0.05,80.0,37.37,42.42,47.470000000000006,82.82000000000001,1,1,1,1
65,0.05,78.0,42.42,100,100,100,1,0,0,0
66,0.05,78.0,42.42,83.83000000000001,84.84,100,1,1,1,0
67,0.05,83.0,40.400000000000006,45.45,50.5,67.67,1,1,1,1
68,0.05,80.0,54.540000000000006,62.62,100,100,1,1,0,0
69,0.05,78.0,37.37,37.37,77.77,100,1,1,1,0
70,0.05,72.0,100,100,100,100,0,0,0,0
71,0.05,72.0,100,100,100,100,0,0,0,0
72,0.05,77.0,33.33,42.42,58.58,100,1,1,1,0
73,0.05,81.0,44.44,68.68,76.76,82.82000000000001,1,1,1,1
74,0.05,77.0,62.62,65.65,90.9,100,1,1,1,0
75,0.05,83.0,27.270000000000003,27.270000000000003,28.28,31.31,1,1,1,1
76,0.05,77.0,39.39,42.42,100,100,1,1,0,0
77,0.05,79.0,33.33,40.400000000000006,78.78,100,1,1,1,0
78,0.05,78.0,47.470000000000006,61.61,62.62,100,1,1,1,0
79,0.05,77.0,61.61,61.61,66.66,100,1,1,1,0
80,0.05,79.0,41.410000000000004,48.48,51.51,100,1,1,1,0
81,0.05,71.0,100,100,100,100,0,0,0,0
82,0.05,81.0,49.49,53.53,59.589999999999996,66.66,1,1,1,1
83,0.05,80.0,50.5,53.53,62.62,100,1,1,1,0
84,0.05,80.0,33.33,35.35,39.39,68.68,1,1,1,1
85,0.05,79.0,43.43,45.45,53.53,100,1,1,1,0
86,0.05,82.0,55.550000000000004,57.57000000000001,100,100,1,1,0,0
87,0.05,81.0,45.45,45.45,46.46,87.87,1,1,1,1
88,0.05,79.0,37.37,42.42,45.45,100,1,1,1,0
89,0.05,80.0,43.43,45.45,53.53,66.66,1,1,1,1
90,0.05,82.0,46.46,47.470000000000006,47.470000000000006,49.49,1,1,1,1
91,0.05,74.0,83.83000000000001,100,100,100,1,0,0,0
92,0.05,78.0,52.52,57.57000000000001,58.58,100,1,1,1,0
93,0.05,82.0,51.51,89.89,90.9,100,1,1,1,0
94,0.05,83.0,40.400000000000006,40.400000000000006,41.410000000000004,47.470000000000006,1,1,1,1
95,0.05,75.0,54.540000000000006,89.89,100,100,1,1,0,0
96,0.05,79.0,32.32,40.400000000000006,42.42,100,1,1,1,0
97,0.05,80.0,52.52,54.540000000000006,59.589999999999996,100,1,1,1,0
98,0.05,79.0,41.410000000000004,42.42,53.53,100,1,1,1,0
99,0.05,73.0,43.43,100,100,100,1,0,0,0
100,0.05,72.0,100,100,100,100,0,0,0,0
