Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.005,2121.0,1.01,1.01,2.02,8.08,1,1,1,1
2,0.005,2107.0,1.01,1.01,2.02,42.42,1,1,1,1
3,0.005,2070.0,1.01,2.02,3.03,100,1,1,1,0
4,0.005,2103.0,1.01,1.01,1.01,13.13,1,1,1,1
5,0.005,2123.0,1.01,1.01,2.02,6.06,1,1,1,1
6,0.005,2106.0,1.01,1.01,2.02,21.21,1,1,1,1
7,0.005,2084.0,1.01,2.02,3.03,100,1,1,1,0
8,0.005,2106.0,1.01,2.02,6.06,100,1,1,1,0
9,0.005,2135.0,1.01,2.02,3.03,30.299999999999997,1,1,1,1
10,0.005,2123.0,1.01,2.02,2.02,30.299999999999997,1,1,1,1
11,0.005,2121.0,1.01,2.02,2.02,19.19,1,1,1,1
12,0.005,2117.0,1.01,1.01,1.01,9.09,1,1,1,1
13,0.005,2107.0,1.01,2.02,4.04,53.53,1,1,1,1
14,0.005,2080.0,1.01,2.02,4.04,100,1,1,1,0
15,0.005,2093.0,1.01,1.01,2.02,27.270000000000003,1,1,1,1
16,0.005,2106.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
17,0.005,2107.0,1.01,1.01,2.02,56.56,1,1,1,1
18,0.005,2126.0,1.01,1.01,2.02,19.19,1,1,1,1
19,0.005,2143.0,1.01,1.01,1.01,4.04,1,1,1,1
20,0.005,2152.0,1.01,1.01,1.01,3.03,1,1,1,1
21,0.005,2122.0,1.01,1.01,1.01,11.11,1,1,1,1
22,0.005,2100.0,1.01,1.01,2.02,22.22,1,1,1,1
23,0.005,2104.0,1.01,1.01,2.02,6.06,1,1,1,1
24,0.005,2146.0,1.01,1.01,2.02,17.17,1,1,1,1
25,0.005,2105.0,1.01,2.02,2.02,18.18,1,1,1,1
26,0.005,2131.0,1.01,2.02,4.04,12.12,1,1,1,1
27,0.005,2113.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
28,0.005,2140.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
29,0.005,2121.0,1.01,1.01,2.02,57.57000000000001,1,1,1,1
30,0.005,2121.0,1.01,1.01,2.02,17.17,1,1,1,1
31,0.005,2093.0,1.01,1.01,2.02,30.299999999999997,1,1,1,1
32,0.005,2110.0,1.01,1.01,2.02,28.28,1,1,1,1
33,0.005,2149.0,1.01,2.02,4.04,15.149999999999999,1,1,1,1
34,0.005,2095.0,1.01,1.01,2.02,100,1,1,1,0
35,0.005,2135.0,1.01,1.01,3.03,13.13,1,1,1,1
36,0.005,2105.0,1.01,2.02,2.02,9.09,1,1,1,1
37,0.005,2102.0,1.01,3.03,6.06,57.57000000000001,1,1,1,1
38,0.005,2113.0,1.01,1.01,2.02,11.11,1,1,1,1
39,0.005,2115.0,1.01,1.01,2.02,4.04,1,1,1,1
40,0.005,2086.0,1.01,2.02,2.02,100,1,1,1,0
41,0.005,2114.0,1.01,2.02,2.02,14.14,1,1,1,1
42,0.005,2099.0,2.02,3.03,5.050000000000001,80.80000000000001,1,1,1,1
43,0.005,2134.0,1.01,1.01,2.02,14.14,1,1,1,1
44,0.005,2087.0,1.01,2.02,4.04,100,1,1,1,0
45,0.005,2132.0,1.01,1.01,2.02,4.04,1,1,1,1
46,0.005,2055.0,1.01,2.02,4.04,100,1,1,1,0
47,0.005,2128.0,1.01,1.01,2.02,8.08,1,1,1,1
48,0.005,2121.0,1.01,1.01,2.02,10.100000000000001,1,1,1,1
49,0.005,2102.0,1.01,1.01,2.02,13.13,1,1,1,1
50,0.005,2099.0,1.01,2.02,4.04,49.49,1,1,1,1
51,0.005,2095.0,1.01,2.02,2.02,100,1,1,1,0
52,0.005,2101.0,1.01,2.02,2.02,47.470000000000006,1,1,1,1
53,0.005,2108.0,1.01,1.01,2.02,21.21,1,1,1,1
54,0.005,2133.0,1.01,2.02,2.02,37.37,1,1,1,1
55,0.005,2083.0,1.01,2.02,3.03,100,1,1,1,0
56,0.005,2111.0,1.01,2.02,3.03,12.12,1,1,1,1
57,0.005,2097.0,1.01,1.01,2.02,21.21,1,1,1,1
58,0.005,2103.0,1.01,1.01,2.02,39.39,1,1,1,1
59,0.005,2114.0,1.01,1.01,1.01,14.14,1,1,1,1
60,0.005,2100.0,1.01,2.02,6.06,78.78,1,1,1,1
61,0.005,2151.0,1.01,1.01,1.01,4.04,1,1,1,1
62,0.005,2110.0,1.01,2.02,5.050000000000001,18.18,1,1,1,1
63,0.005,2087.0,2.02,2.02,5.050000000000001,100,1,1,1,0
64,0.005,2069.0,1.01,2.02,3.03,100,1,1,1,0
65,0.005,2082.0,1.01,1.01,1.01,100,1,1,1,0
66,0.005,2147.0,1.01,2.02,5.050000000000001,36.36,1,1,1,1
67,0.005,2166.0,1.01,1.01,2.02,4.04,1,1,1,1
