Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
2,1.005,699.0,1.01,1.01,1.01,1.01,1,1,1,1
3,1.005,700.0,1.01,1.01,1.01,1.01,1,1,1,1
4,1.005,712.0,1.01,1.01,1.01,1.01,1,1,1,1
5,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
6,1.005,632.0,2.02,100,100,100,1,0,0,0
7,1.005,711.0,1.01,1.01,1.01,2.02,1,1,1,1
8,1.005,712.0,1.01,1.01,1.01,1.01,1,1,1,1
9,1.005,700.0,1.01,1.01,1.01,2.02,1,1,1,1
10,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
11,1.005,652.0,1.01,2.02,100,100,1,1,0,0
12,1.005,672.0,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
13,1.005,644.0,1.01,100,100,100,1,0,0,0
14,1.005,672.0,2.02,5.050000000000001,5.050000000000001,100,1,1,1,0
15,1.005,697.0,1.01,1.01,2.02,2.02,1,1,1,1
16,1.005,692.0,1.01,1.01,1.01,100,1,1,1,0
17,1.005,659.0,1.01,1.01,100,100,1,1,0,0
18,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
19,1.005,651.0,1.01,2.02,100,100,1,1,0,0
20,1.005,659.0,1.01,3.03,100,100,1,1,0,0
21,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
22,1.005,700.0,1.01,1.01,1.01,2.02,1,1,1,1
23,1.005,652.0,1.01,1.01,100,100,1,1,0,0
24,1.005,675.0,1.01,2.02,3.03,100,1,1,1,0
25,1.005,688.0,1.01,1.01,1.01,100,1,1,1,0
26,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
27,1.005,687.0,1.01,1.01,1.01,100,1,1,1,0
28,1.005,678.0,1.01,1.01,1.01,100,1,1,1,0
29,1.005,712.0,1.01,1.01,1.01,1.01,1,1,1,1
30,1.005,675.0,1.01,1.01,3.03,100,1,1,1,0
31,1.005,634.0,2.02,100,100,100,1,0,0,0
32,1.005,712.0,1.01,1.01,1.01,2.02,1,1,1,1
33,1.005,663.0,1.01,1.01,100,100,1,1,0,0
34,1.005,600.0,100,100,100,100,0,0,0,0
35,1.005,711.0,1.01,1.01,1.01,2.02,1,1,1,1
36,1.005,692.0,1.01,1.01,1.01,100,1,1,1,0
37,1.005,678.0,1.01,1.01,1.01,100,1,1,1,0
38,1.005,708.0,3.03,4.04,4.04,4.04,1,1,1,1
39,1.005,616.0,100,100,100,100,0,0,0,0
