Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.05,2016.0,2.02,4.04,8.08,100,1,1,1,0
2,1.05,2092.0,2.02,5.050000000000001,18.18,33.33,1,1,1,1
3,1.05,2041.0,2.02,3.03,4.04,100,1,1,1,0
4,1.05,2007.0,2.02,2.02,4.04,100,1,1,1,0
5,1.05,2071.0,2.02,4.04,9.09,100,1,1,1,0
6,1.05,2031.0,2.02,3.03,7.07,100,1,1,1,0
7,1.05,2031.0,2.02,3.03,6.06,100,1,1,1,0
8,1.05,2064.0,2.02,3.03,4.04,100,1,1,1,0
9,1.05,1975.0,2.02,4.04,100,100,1,1,0,0
10,1.05,1983.0,2.02,5.050000000000001,100,100,1,1,0,0
11,1.05,2038.0,2.02,2.02,4.04,100,1,1,1,0
12,1.05,2014.0,3.03,6.06,19.19,100,1,1,1,0
13,1.05,2025.0,1.01,2.02,4.04,100,1,1,1,0
14,1.05,2024.0,2.02,3.03,6.06,100,1,1,1,0
15,1.05,2021.0,2.02,7.07,15.149999999999999,100,1,1,1,0
16,1.05,1960.0,2.02,100,100,100,1,0,0,0
17,1.05,2038.0,2.02,3.03,7.07,100,1,1,1,0
18,1.05,2095.0,2.02,2.02,3.03,23.23,1,1,1,1
19,1.05,2007.0,2.02,3.03,13.13,100,1,1,1,0
20,1.05,2033.0,2.02,2.02,3.03,100,1,1,1,0
21,1.05,2107.0,2.02,3.03,4.04,12.12,1,1,1,1
22,1.05,2016.0,2.02,3.03,13.13,100,1,1,1,0
23,1.05,2012.0,2.02,4.04,18.18,100,1,1,1,0
24,1.05,2057.0,2.02,3.03,5.050000000000001,100,1,1,1,0
25,1.05,2057.0,2.02,3.03,7.07,100,1,1,1,0
26,1.05,2010.0,2.02,4.04,20.200000000000003,100,1,1,1,0
27,1.05,1980.0,2.02,5.050000000000001,100,100,1,1,0,0
28,1.05,2093.0,2.02,2.02,4.04,32.32,1,1,1,1
29,1.05,2024.0,2.02,3.03,5.050000000000001,100,1,1,1,0
30,1.05,1994.0,2.02,6.06,100,100,1,1,0,0
31,1.05,2033.0,2.02,3.03,6.06,100,1,1,1,0
32,1.05,2067.0,2.02,3.03,5.050000000000001,100,1,1,1,0
33,1.05,2002.0,2.02,6.06,100,100,1,1,0,0
34,1.05,1971.0,3.03,10.100000000000001,100,100,1,1,0,0
35,1.05,2014.0,2.02,5.050000000000001,41.410000000000004,100,1,1,1,0
36,1.05,2038.0,2.02,2.02,3.03,100,1,1,1,0
37,1.05,2059.0,2.02,2.02,3.03,100,1,1,1,0
38,1.05,2072.0,1.01,2.02,3.03,100,1,1,1,0
39,1.05,2038.0,2.02,3.03,8.08,100,1,1,1,0
40,1.05,2037.0,2.02,3.03,4.04,100,1,1,1,0
41,1.05,2048.0,2.02,3.03,4.04,100,1,1,1,0
42,1.05,2054.0,2.02,2.02,4.04,100,1,1,1,0
43,1.05,2029.0,2.02,6.06,12.12,100,1,1,1,0
44,1.05,1991.0,3.03,4.04,100,100,1,1,0,0
45,1.05,1997.0,2.02,4.04,100,100,1,1,0,0
46,1.05,2030.0,2.02,3.03,4.04,100,1,1,1,0
47,1.05,2030.0,2.02,3.03,5.050000000000001,100,1,1,1,0
48,1.05,2021.0,3.03,4.04,8.08,100,1,1,1,0
49,1.05,2065.0,2.02,3.03,7.07,100,1,1,1,0
50,1.05,1987.0,2.02,3.03,100,100,1,1,0,0
51,1.05,2051.0,1.01,2.02,4.04,100,1,1,1,0
52,1.05,2058.0,2.02,4.04,11.11,100,1,1,1,0
53,1.05,2031.0,2.02,3.03,6.06,100,1,1,1,0
54,1.05,1993.0,2.02,4.04,100,100,1,1,0,0
55,1.05,1993.0,2.02,5.050000000000001,100,100,1,1,0,0
56,1.05,2045.0,2.02,3.03,5.050000000000001,100,1,1,1,0
57,1.05,2083.0,1.01,2.02,3.03,100,1,1,1,0
58,1.05,2005.0,2.02,4.04,16.16,100,1,1,1,0
59,1.05,2050.0,2.02,2.02,4.04,100,1,1,1,0
60,1.05,2055.0,2.02,2.02,6.06,100,1,1,1,0
61,1.05,2064.0,1.01,2.02,3.03,100,1,1,1,0
62,1.05,2044.0,2.02,3.03,8.08,100,1,1,1,0
63,1.05,1989.0,2.02,8.08,100,100,1,1,0,0
64,1.05,2073.0,2.02,2.02,4.04,100,1,1,1,0
65,1.05,2056.0,2.02,3.03,5.050000000000001,100,1,1,1,0
66,1.05,2050.0,2.02,3.03,6.06,100,1,1,1,0
67,1.05,2012.0,2.02,3.03,6.06,100,1,1,1,0
68,1.05,2031.0,2.02,4.04,8.08,100,1,1,1,0
69,1.05,2015.0,2.02,2.02,8.08,100,1,1,1,0
70,1.05,2031.0,2.02,3.03,6.06,100,1,1,1,0
71,1.05,1987.0,2.02,7.07,100,100,1,1,0,0
72,1.05,1998.0,2.02,4.04,100,100,1,1,0,0
73,1.05,2054.0,2.02,2.02,5.050000000000001,100,1,1,1,0
74,1.05,2008.0,2.02,4.04,9.09,100,1,1,1,0
75,1.05,2048.0,2.02,4.04,6.06,100,1,1,1,0
76,1.05,2022.0,2.02,4.04,12.12,100,1,1,1,0
77,1.05,2028.0,2.02,3.03,31.31,100,1,1,1,0
78,1.05,2029.0,2.02,3.03,6.06,100,1,1,1,0
79,1.05,2010.0,2.02,3.03,5.050000000000001,100,1,1,1,0
80,1.05,2064.0,1.01,2.02,2.02,100,1,1,1,0
81,1.05,2057.0,1.01,2.02,3.03,100,1,1,1,0
82,1.05,1994.0,2.02,5.050000000000001,100,100,1,1,0,0
83,1.05,1998.0,2.02,3.03,100,100,1,1,0,0
84,1.05,2006.0,2.02,4.04,11.11,100,1,1,1,0
85,1.05,2026.0,2.02,2.02,4.04,100,1,1,1,0
86,1.05,2045.0,2.02,4.04,6.06,100,1,1,1,0
87,1.05,2046.0,1.01,2.02,4.04,100,1,1,1,0
88,1.05,2044.0,2.02,3.03,4.04,100,1,1,1,0
89,1.05,2040.0,2.02,2.02,3.03,100,1,1,1,0
90,1.05,2014.0,2.02,3.03,37.37,100,1,1,1,0
91,1.05,2021.0,2.02,4.04,12.12,100,1,1,1,0
92,1.05,1977.0,2.02,5.050000000000001,100,100,1,1,0,0
93,1.05,2030.0,2.02,7.07,15.149999999999999,100,1,1,1,0
94,1.05,2070.0,2.02,2.02,3.03,100,1,1,1,0
95,1.05,2008.0,2.02,4.04,8.08,100,1,1,1,0
96,1.05,2003.0,3.03,7.07,100,100,1,1,0,0
97,1.05,2063.0,2.02,2.02,6.06,100,1,1,1,0
98,1.05,2074.0,2.02,2.02,3.03,100,1,1,1,0
99,1.05,1992.0,2.02,10.100000000000001,100,100,1,1,0,0
100,1.05,2033.0,2.02,2.02,31.31,100,1,1,1,0
