Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.05,606.0,1.01,1.01,1.01,100,1,1,1,0
2,1.05,603.0,1.01,1.01,1.01,100,1,1,1,0
3,1.05,617.0,1.01,1.01,1.01,100,1,1,1,0
4,1.05,586.0,1.01,1.01,100,100,1,1,0,0
5,1.05,637.0,1.01,1.01,1.01,1.01,1,1,1,1
6,1.05,628.0,1.01,1.01,1.01,1.01,1,1,1,1
7,1.05,611.0,1.01,1.01,32.32,100,1,1,1,0
8,1.05,637.0,1.01,1.01,1.01,24.24,1,1,1,1
9,1.05,594.0,1.01,2.02,3.03,100,1,1,1,0
10,1.05,643.0,1.01,1.01,1.01,1.01,1,1,1,1
11,1.05,606.0,1.01,2.02,4.04,100,1,1,1,0
12,1.05,575.0,1.01,100,100,100,1,0,0,0
13,1.05,605.0,1.01,1.01,1.01,100,1,1,1,0
14,1.05,596.0,1.01,1.01,1.01,100,1,1,1,0
15,1.05,642.0,1.01,1.01,1.01,1.01,1,1,1,1
16,1.05,634.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
17,1.05,606.0,1.01,1.01,1.01,100,1,1,1,0
18,1.05,621.0,1.01,2.02,4.04,5.050000000000001,1,1,1,1
19,1.05,607.0,1.01,2.02,60.599999999999994,100,1,1,1,0
20,1.05,592.0,1.01,1.01,3.03,100,1,1,1,0
21,1.05,618.0,1.01,1.01,2.02,76.76,1,1,1,1
22,1.05,630.0,1.01,1.01,1.01,1.01,1,1,1,1
23,1.05,611.0,1.01,2.02,2.02,100,1,1,1,0
24,1.05,609.0,1.01,1.01,1.01,100,1,1,1,0
25,1.05,625.0,1.01,1.01,2.02,5.050000000000001,1,1,1,1
26,1.05,600.0,1.01,1.01,55.550000000000004,100,1,1,1,0
27,1.05,609.0,1.01,8.08,8.08,100,1,1,1,0
28,1.05,591.0,1.01,2.02,100,100,1,1,0,0
29,1.05,643.0,1.01,1.01,1.01,31.31,1,1,1,1
30,1.05,578.0,1.01,100,100,100,1,0,0,0
31,1.05,638.0,1.01,1.01,1.01,1.01,1,1,1,1
32,1.05,597.0,1.01,1.01,1.01,100,1,1,1,0
33,1.05,624.0,1.01,1.01,1.01,2.02,1,1,1,1
34,1.05,582.0,3.03,4.04,100,100,1,1,0,0
35,1.05,587.0,1.01,2.02,100,100,1,1,0,0
36,1.05,608.0,1.01,1.01,1.01,100,1,1,1,0
37,1.05,612.0,1.01,1.01,9.09,100,1,1,1,0
38,1.05,588.0,1.01,2.02,100,100,1,1,0,0
39,1.05,634.0,1.01,1.01,1.01,1.01,1,1,1,1
40,1.05,632.0,1.01,2.02,3.03,5.050000000000001,1,1,1,1
41,1.05,642.0,1.01,1.01,1.01,1.01,1,1,1,1
42,1.05,642.0,1.01,1.01,1.01,3.03,1,1,1,1
43,1.05,579.0,2.02,45.45,100,100,1,1,0,0
44,1.05,642.0,1.01,1.01,1.01,1.01,1,1,1,1
45,1.05,617.0,1.01,3.03,4.04,100,1,1,1,0
46,1.05,603.0,1.01,1.01,89.89,100,1,1,1,0
47,1.05,623.0,1.01,1.01,1.01,1.01,1,1,1,1
48,1.05,643.0,1.01,1.01,1.01,34.34,1,1,1,1
49,1.05,604.0,1.01,1.01,1.01,100,1,1,1,0
50,1.05,604.0,1.01,2.02,2.02,100,1,1,1,0
51,1.05,636.0,1.01,1.01,1.01,1.01,1,1,1,1
52,1.05,634.0,1.01,1.01,1.01,1.01,1,1,1,1
53,1.05,607.0,1.01,1.01,1.01,100,1,1,1,0
