Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.5,601.0,1.01,1.01,1.01,100,1,1,1,0
2,1.5,607.0,1.01,1.01,37.37,100,1,1,1,0
3,1.5,576.0,1.01,100,100,100,1,0,0,0
4,1.5,634.0,1.01,1.01,1.01,1.01,1,1,1,1
5,1.5,593.0,1.01,1.01,1.01,100,1,1,1,0
6,1.5,592.0,1.01,1.01,2.02,100,1,1,1,0
7,1.5,606.0,1.01,1.01,1.01,100,1,1,1,0
8,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
9,1.5,577.0,1.01,100,100,100,1,0,0,0
10,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
11,1.5,627.0,1.01,1.01,1.01,1.01,1,1,1,1
12,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
13,1.5,626.0,1.01,1.01,1.01,1.01,1,1,1,1
14,1.5,608.0,1.01,1.01,3.03,100,1,1,1,0
15,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
16,1.5,643.0,1.01,1.01,1.01,1.01,1,1,1,1
17,1.5,605.0,1.01,1.01,1.01,100,1,1,1,0
18,1.5,624.0,1.01,1.01,1.01,2.02,1,1,1,1
19,1.5,617.0,1.01,1.01,1.01,100,1,1,1,0
20,1.5,610.0,1.01,1.01,1.01,100,1,1,1,0
21,1.5,623.0,1.01,1.01,1.01,1.01,1,1,1,1
22,1.5,560.0,2.02,100,100,100,1,0,0,0
23,1.5,594.0,1.01,1.01,1.01,100,1,1,1,0
24,1.5,578.0,1.01,100,100,100,1,0,0,0
25,1.5,586.0,1.01,4.04,100,100,1,1,0,0
26,1.5,613.0,1.01,1.01,1.01,100,1,1,1,0
27,1.5,585.0,1.01,5.050000000000001,100,100,1,1,0,0
28,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
29,1.5,600.0,1.01,2.02,4.04,100,1,1,1,0
30,1.5,632.0,1.01,1.01,1.01,2.02,1,1,1,1
31,1.5,636.0,1.01,1.01,1.01,1.01,1,1,1,1
32,1.5,604.0,1.01,1.01,2.02,100,1,1,1,0
33,1.5,603.0,1.01,1.01,3.03,100,1,1,1,0
34,1.5,606.0,1.01,1.01,1.01,100,1,1,1,0
35,1.5,556.0,100,100,100,100,0,0,0,0
36,1.5,626.0,1.01,1.01,1.01,86.86,1,1,1,1
37,1.5,612.0,1.01,1.01,3.03,100,1,1,1,0
38,1.5,608.0,1.01,7.07,14.14,100,1,1,1,0
39,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
40,1.5,605.0,1.01,1.01,1.01,100,1,1,1,0
41,1.5,615.0,1.01,1.01,1.01,100,1,1,1,0
42,1.5,584.0,2.02,2.02,100,100,1,1,0,0
43,1.5,581.0,1.01,9.09,100,100,1,1,0,0
44,1.5,613.0,1.01,1.01,1.01,100,1,1,1,0
45,1.5,632.0,1.01,1.01,1.01,1.01,1,1,1,1
46,1.5,580.0,1.01,2.02,100,100,1,1,0,0
47,1.5,617.0,2.02,2.02,2.02,100,1,1,1,0
48,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
49,1.5,604.0,1.01,1.01,1.01,100,1,1,1,0
50,1.5,631.0,1.01,1.01,1.01,2.02,1,1,1,1
51,1.5,602.0,1.01,1.01,1.01,100,1,1,1,0
52,1.5,599.0,1.01,1.01,2.02,100,1,1,1,0
53,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
54,1.5,638.0,1.01,2.02,2.02,2.02,1,1,1,1
55,1.5,581.0,1.01,2.02,100,100,1,1,0,0
56,1.5,600.0,1.01,1.01,1.01,100,1,1,1,0
57,1.5,584.0,1.01,1.01,100,100,1,1,0,0
58,1.5,631.0,1.01,1.01,1.01,1.01,1,1,1,1
59,1.5,606.0,1.01,2.02,2.02,100,1,1,1,0
60,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
61,1.5,624.0,1.01,1.01,1.01,2.02,1,1,1,1
62,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
63,1.5,591.0,1.01,1.01,100,100,1,1,0,0
64,1.5,615.0,1.01,1.01,1.01,100,1,1,1,0
65,1.5,595.0,1.01,1.01,2.02,100,1,1,1,0
66,1.5,621.0,1.01,1.01,1.01,78.78,1,1,1,1
67,1.5,599.0,1.01,1.01,1.01,100,1,1,1,0
68,1.5,606.0,1.01,2.02,2.02,100,1,1,1,0
69,1.5,583.0,1.01,2.02,100,100,1,1,0,0
70,1.5,608.0,1.01,1.01,1.01,100,1,1,1,0
71,1.5,610.0,1.01,1.01,1.01,100,1,1,1,0
72,1.5,635.0,1.01,1.01,1.01,1.01,1,1,1,1
73,1.5,598.0,1.01,1.01,1.01,100,1,1,1,0
74,1.5,585.0,1.01,1.01,100,100,1,1,0,0
75,1.5,596.0,1.01,1.01,2.02,100,1,1,1,0
76,1.5,591.0,1.01,2.02,100,100,1,1,0,0
77,1.5,560.0,1.01,100,100,100,1,0,0,0
78,1.5,616.0,1.01,1.01,2.02,100,1,1,1,0
79,1.5,573.0,1.01,100,100,100,1,0,0,0
80,1.5,598.0,1.01,1.01,1.01,100,1,1,1,0
81,1.5,611.0,1.01,1.01,1.01,100,1,1,1,0
82,1.5,600.0,1.01,1.01,3.03,100,1,1,1,0
83,1.5,612.0,1.01,1.01,1.01,100,1,1,1,0
84,1.5,607.0,1.01,1.01,1.01,100,1,1,1,0
85,1.5,600.0,1.01,1.01,1.01,100,1,1,1,0
86,1.5,604.0,1.01,1.01,1.01,100,1,1,1,0
87,1.5,602.0,1.01,1.01,1.01,100,1,1,1,0
88,1.5,637.0,1.01,1.01,1.01,2.02,1,1,1,1
89,1.5,628.0,1.01,1.01,1.01,2.02,1,1,1,1
90,1.5,567.0,1.01,100,100,100,1,0,0,0
91,1.5,636.0,1.01,1.01,1.01,1.01,1,1,1,1
92,1.5,594.0,1.01,1.01,2.02,100,1,1,1,0
93,1.5,615.0,1.01,1.01,1.01,100,1,1,1,0
94,1.5,590.0,1.01,2.02,100,100,1,1,0,0
95,1.5,591.0,1.01,1.01,100,100,1,1,0,0
96,1.5,577.0,1.01,100,100,100,1,0,0,0
97,1.5,604.0,1.01,1.01,1.01,100,1,1,1,0
98,1.5,606.0,1.01,1.01,1.01,100,1,1,1,0
99,1.5,605.0,1.01,1.01,1.01,100,1,1,1,0
100,1.5,617.0,1.01,1.01,1.01,100,1,1,1,0
