Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0003,68.0,100,100,100,100,0,0,0,0
2,0.0003,78.0,2.02,3.03,3.03,100,1,1,1,0
3,0.0003,79.0,3.03,6.06,6.06,100,1,1,1,0
4,0.0003,77.0,3.03,5.050000000000001,5.050000000000001,100,1,1,1,0
5,0.0003,70.0,100,100,100,100,0,0,0,0
6,0.0003,75.0,6.06,6.06,100,100,1,1,0,0
7,0.0003,74.0,9.09,100,100,100,1,0,0,0
8,0.0003,71.0,100,100,100,100,0,0,0,0
9,0.0003,77.0,2.02,3.03,3.03,100,1,1,1,0
10,0.0003,75.0,3.03,4.04,100,100,1,1,0,0
11,0.0003,74.0,12.12,100,100,100,1,0,0,0
12,0.0003,69.0,100,100,100,100,0,0,0,0
13,0.0003,81.0,3.03,4.04,10.100000000000001,13.13,1,1,1,1
14,0.0003,78.0,2.02,3.03,6.06,100,1,1,1,0
15,0.0003,76.0,4.04,7.07,100,100,1,1,0,0
16,0.0003,72.0,100,100,100,100,0,0,0,0
17,0.0003,79.0,3.03,3.03,3.03,100,1,1,1,0
18,0.0003,80.0,3.03,3.03,4.04,12.12,1,1,1,1
19,0.0003,79.0,2.02,2.02,3.03,100,1,1,1,0
20,0.0003,78.0,4.04,4.04,15.149999999999999,100,1,1,1,0
21,0.0003,74.0,3.03,100,100,100,1,0,0,0
22,0.0003,72.0,100,100,100,100,0,0,0,0
23,0.0003,74.0,9.09,100,100,100,1,0,0,0
24,0.0003,77.0,2.02,3.03,8.08,100,1,1,1,0
25,0.0003,77.0,3.03,3.03,4.04,100,1,1,1,0
26,0.0003,79.0,4.04,7.07,9.09,100,1,1,1,0
27,0.0003,81.0,4.04,5.050000000000001,6.06,9.09,1,1,1,1
28,0.0003,79.0,2.02,3.03,3.03,100,1,1,1,0
29,0.0003,72.0,100,100,100,100,0,0,0,0
30,0.0003,72.0,100,100,100,100,0,0,0,0
31,0.0003,78.0,3.03,4.04,8.08,100,1,1,1,0
32,0.0003,80.0,3.03,3.03,4.04,13.13,1,1,1,1
33,0.0003,79.0,2.02,2.02,3.03,100,1,1,1,0
34,0.0003,71.0,100,100,100,100,0,0,0,0
35,0.0003,71.0,100,100,100,100,0,0,0,0
36,0.0003,78.0,3.03,3.03,5.050000000000001,100,1,1,1,0
37,0.0003,79.0,2.02,2.02,6.06,100,1,1,1,0
38,0.0003,80.0,2.02,2.02,3.03,4.04,1,1,1,1
39,0.0003,70.0,100,100,100,100,0,0,0,0
40,0.0003,75.0,3.03,6.06,100,100,1,1,0,0
41,0.0003,80.0,2.02,2.02,3.03,3.03,1,1,1,1
42,0.0003,78.0,7.07,8.08,8.08,100,1,1,1,0
43,0.0003,79.0,2.02,2.02,2.02,100,1,1,1,0
44,0.0003,76.0,9.09,9.09,100,100,1,1,0,0
45,0.0003,82.0,2.02,2.02,3.03,4.04,1,1,1,1
46,0.0003,70.0,100,100,100,100,0,0,0,0
47,0.0003,80.0,2.02,2.02,2.02,5.050000000000001,1,1,1,1
48,0.0003,80.0,2.02,2.02,2.02,3.03,1,1,1,1
49,0.0003,78.0,5.050000000000001,11.11,11.11,100,1,1,1,0
50,0.0003,74.0,8.08,100,100,100,1,0,0,0
51,0.0003,74.0,6.06,100,100,100,1,0,0,0
52,0.0003,81.0,2.02,2.02,2.02,4.04,1,1,1,1
53,0.0003,73.0,9.09,100,100,100,1,0,0,0
54,0.0003,74.0,7.07,100,100,100,1,0,0,0
55,0.0003,79.0,2.02,2.02,4.04,100,1,1,1,0
56,0.0003,69.0,100,100,100,100,0,0,0,0
57,0.0003,80.0,3.03,4.04,4.04,7.07,1,1,1,1
58,0.0003,74.0,13.13,100,100,100,1,0,0,0
59,0.0003,76.0,4.04,4.04,100,100,1,1,0,0
60,0.0003,70.0,100,100,100,100,0,0,0,0
61,0.0003,71.0,100,100,100,100,0,0,0,0
62,0.0003,81.0,2.02,2.02,3.03,5.050000000000001,1,1,1,1
63,0.0003,80.0,2.02,2.02,3.03,7.07,1,1,1,1
64,0.0003,78.0,2.02,2.02,2.02,100,1,1,1,0
65,0.0003,77.0,3.03,5.050000000000001,8.08,100,1,1,1,0
66,0.0003,69.0,100,100,100,100,0,0,0,0
67,0.0003,80.0,3.03,4.04,8.08,13.13,1,1,1,1
68,0.0003,79.0,2.02,2.02,8.08,100,1,1,1,0
69,0.0003,78.0,3.03,3.03,3.03,100,1,1,1,0
70,0.0003,70.0,100,100,100,100,0,0,0,0
71,0.0003,72.0,100,100,100,100,0,0,0,0
72,0.0003,73.0,8.08,100,100,100,1,0,0,0
73,0.0003,79.0,2.02,2.02,4.04,100,1,1,1,0
74,0.0003,73.0,5.050000000000001,100,100,100,1,0,0,0
75,0.0003,79.0,3.03,4.04,4.04,100,1,1,1,0
76,0.0003,78.0,3.03,3.03,3.03,100,1,1,1,0
77,0.0003,79.0,2.02,2.02,3.03,100,1,1,1,0
78,0.0003,79.0,3.03,3.03,3.03,100,1,1,1,0
79,0.0003,76.0,11.11,11.11,100,100,1,1,0,0
80,0.0003,83.0,4.04,7.07,8.08,13.13,1,1,1,1
81,0.0003,72.0,100,100,100,100,0,0,0,0
82,0.0003,78.0,2.02,3.03,6.06,100,1,1,1,0
83,0.0003,81.0,3.03,3.03,3.03,11.11,1,1,1,1
84,0.0003,78.0,2.02,3.03,3.03,100,1,1,1,0
85,0.0003,76.0,6.06,7.07,100,100,1,1,0,0
86,0.0003,79.0,2.02,2.02,4.04,100,1,1,1,0
87,0.0003,83.0,3.03,4.04,4.04,4.04,1,1,1,1
88,0.0003,75.0,2.02,11.11,100,100,1,1,0,0
89,0.0003,71.0,100,100,100,100,0,0,0,0
90,0.0003,78.0,2.02,2.02,2.02,100,1,1,1,0
91,0.0003,76.0,3.03,4.04,100,100,1,1,0,0
92,0.0003,75.0,4.04,4.04,100,100,1,1,0,0
93,0.0003,80.0,2.02,13.13,21.21,28.28,1,1,1,1
94,0.0003,71.0,100,100,100,100,0,0,0,0
95,0.0003,73.0,3.03,100,100,100,1,0,0,0
96,0.0003,79.0,3.03,3.03,3.03,100,1,1,1,0
97,0.0003,76.0,2.02,3.03,100,100,1,1,0,0
98,0.0003,78.0,2.02,3.03,3.03,100,1,1,1,0
99,0.0003,78.0,2.02,2.02,3.03,100,1,1,1,0
100,0.0003,79.0,2.02,3.03,3.03,100,1,1,1,0
