Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.01,3152.0,3.03,5.050000000000001,12.12,100,1,1,1,0
2,0.01,3150.0,2.02,4.04,6.06,100,1,1,1,0
3,0.01,3147.0,3.03,7.07,19.19,100,1,1,1,0
4,0.01,3152.0,3.03,5.050000000000001,14.14,100,1,1,1,0
5,0.01,3099.0,3.03,6.06,25.25,100,1,1,1,0
6,0.01,3147.0,3.03,6.06,12.12,100,1,1,1,0
7,0.01,3146.0,2.02,3.03,4.04,100,1,1,1,0
8,0.01,3137.0,3.03,7.07,9.09,100,1,1,1,0
9,0.01,3122.0,2.02,5.050000000000001,18.18,100,1,1,1,0
10,0.01,3158.0,3.03,6.06,10.100000000000001,100,1,1,1,0
11,0.01,3174.0,3.03,7.07,13.13,100,1,1,1,0
12,0.01,3118.0,2.02,4.04,8.08,100,1,1,1,0
13,0.01,3117.0,2.02,4.04,12.12,100,1,1,1,0
14,0.01,3145.0,2.02,4.04,6.06,100,1,1,1,0
15,0.01,3166.0,3.03,6.06,11.11,100,1,1,1,0
16,0.01,3110.0,4.04,6.06,31.31,100,1,1,1,0
17,0.01,3138.0,4.04,7.07,25.25,100,1,1,1,0
18,0.01,3092.0,3.03,4.04,17.17,100,1,1,1,0
19,0.01,3113.0,3.03,6.06,13.13,100,1,1,1,0
20,0.01,3163.0,3.03,5.050000000000001,9.09,100,1,1,1,0
21,0.01,3118.0,2.02,4.04,11.11,100,1,1,1,0
22,0.01,3096.0,3.03,6.06,27.270000000000003,100,1,1,1,0
23,0.01,3093.0,3.03,5.050000000000001,38.38,100,1,1,1,0
24,0.01,3093.0,3.03,6.06,32.32,100,1,1,1,0
25,0.01,3147.0,2.02,4.04,9.09,100,1,1,1,0
26,0.01,3093.0,3.03,5.050000000000001,9.09,100,1,1,1,0
27,0.01,3171.0,3.03,4.04,6.06,100,1,1,1,0
28,0.01,3168.0,2.02,3.03,4.04,100,1,1,1,0
29,0.01,3098.0,3.03,8.08,16.16,100,1,1,1,0
30,0.01,3122.0,2.02,4.04,12.12,100,1,1,1,0
31,0.01,3185.0,3.03,5.050000000000001,8.08,100,1,1,1,0
32,0.01,3098.0,3.03,6.06,20.200000000000003,100,1,1,1,0
33,0.01,3182.0,3.03,4.04,6.06,100,1,1,1,0
34,0.01,3084.0,2.02,4.04,10.100000000000001,100,1,1,1,0
35,0.01,3139.0,2.02,4.04,7.07,100,1,1,1,0
36,0.01,3068.0,3.03,6.06,100,100,1,1,0,0
37,0.01,3107.0,2.02,4.04,7.07,100,1,1,1,0
38,0.01,3120.0,3.03,5.050000000000001,9.09,100,1,1,1,0
39,0.01,3149.0,3.03,5.050000000000001,7.07,100,1,1,1,0
40,0.01,3095.0,3.03,4.04,12.12,100,1,1,1,0
41,0.01,3151.0,2.02,3.03,5.050000000000001,100,1,1,1,0
42,0.01,3130.0,2.02,5.050000000000001,13.13,100,1,1,1,0
43,0.01,3178.0,2.02,4.04,7.07,100,1,1,1,0
44,0.01,3160.0,2.02,3.03,5.050000000000001,100,1,1,1,0
45,0.01,3183.0,3.03,5.050000000000001,8.08,100,1,1,1,0
46,0.01,3135.0,2.02,5.050000000000001,9.09,100,1,1,1,0
47,0.01,3145.0,3.03,4.04,13.13,100,1,1,1,0
48,0.01,3172.0,2.02,4.04,6.06,100,1,1,1,0
49,0.01,3139.0,3.03,10.100000000000001,33.33,100,1,1,1,0
50,0.01,3148.0,3.03,5.050000000000001,12.12,100,1,1,1,0
51,0.01,3122.0,3.03,7.07,33.33,100,1,1,1,0
52,0.01,3150.0,2.02,4.04,7.07,100,1,1,1,0
53,0.01,3137.0,3.03,4.04,10.100000000000001,100,1,1,1,0
54,0.01,3132.0,2.02,5.050000000000001,9.09,100,1,1,1,0
55,0.01,3131.0,2.02,4.04,8.08,100,1,1,1,0
56,0.01,3148.0,3.03,4.04,12.12,100,1,1,1,0
57,0.01,3148.0,2.02,3.03,6.06,100,1,1,1,0
58,0.01,3135.0,2.02,4.04,6.06,100,1,1,1,0
59,0.01,3113.0,3.03,4.04,8.08,100,1,1,1,0
60,0.01,3100.0,3.03,4.04,10.100000000000001,100,1,1,1,0
61,0.01,3133.0,2.02,4.04,9.09,100,1,1,1,0
62,0.01,3138.0,2.02,3.03,5.050000000000001,100,1,1,1,0
63,0.01,3153.0,3.03,5.050000000000001,9.09,100,1,1,1,0
64,0.01,3146.0,2.02,4.04,7.07,100,1,1,1,0
65,0.01,3178.0,3.03,5.050000000000001,8.08,100,1,1,1,0
66,0.01,3118.0,3.03,5.050000000000001,9.09,100,1,1,1,0
67,0.01,3087.0,2.02,4.04,8.08,100,1,1,1,0
68,0.01,3136.0,3.03,6.06,10.100000000000001,100,1,1,1,0
69,0.01,3155.0,3.03,6.06,9.09,100,1,1,1,0
70,0.01,3140.0,2.02,4.04,7.07,100,1,1,1,0
71,0.01,3123.0,3.03,7.07,12.12,100,1,1,1,0
72,0.01,3160.0,2.02,3.03,6.06,100,1,1,1,0
73,0.01,3102.0,3.03,7.07,12.12,100,1,1,1,0
74,0.01,3152.0,2.02,4.04,6.06,100,1,1,1,0
75,0.01,3103.0,3.03,5.050000000000001,12.12,100,1,1,1,0
76,0.01,3135.0,2.02,3.03,7.07,100,1,1,1,0
77,0.01,3112.0,3.03,5.050000000000001,11.11,100,1,1,1,0
78,0.01,3169.0,3.03,4.04,12.12,100,1,1,1,0
79,0.01,3156.0,3.03,6.06,12.12,100,1,1,1,0
80,0.01,3125.0,3.03,5.050000000000001,7.07,100,1,1,1,0
81,0.01,3132.0,3.03,9.09,15.149999999999999,100,1,1,1,0
82,0.01,3179.0,3.03,5.050000000000001,14.14,100,1,1,1,0
83,0.01,3154.0,2.02,4.04,9.09,100,1,1,1,0
84,0.01,3133.0,2.02,4.04,6.06,100,1,1,1,0
85,0.01,3091.0,2.02,4.04,9.09,100,1,1,1,0
86,0.01,3158.0,3.03,5.050000000000001,11.11,100,1,1,1,0
87,0.01,3144.0,2.02,4.04,8.08,100,1,1,1,0
88,0.01,3127.0,2.02,4.04,8.08,100,1,1,1,0
89,0.01,3167.0,2.02,4.04,10.100000000000001,100,1,1,1,0
90,0.01,3140.0,2.02,3.03,4.04,100,1,1,1,0
91,0.01,3116.0,3.03,6.06,23.23,100,1,1,1,0
92,0.01,3169.0,3.03,6.06,13.13,100,1,1,1,0
93,0.01,3122.0,4.04,8.08,15.149999999999999,100,1,1,1,0
94,0.01,3139.0,3.03,6.06,12.12,100,1,1,1,0
95,0.01,3191.0,2.02,3.03,5.050000000000001,100,1,1,1,0
96,0.01,3125.0,2.02,4.04,7.07,100,1,1,1,0
97,0.01,3141.0,3.03,4.04,7.07,100,1,1,1,0
98,0.01,3125.0,3.03,4.04,7.07,100,1,1,1,0
99,0.01,3139.0,2.02,3.03,7.07,100,1,1,1,0
100,0.01,3139.0,3.03,4.04,9.09,100,1,1,1,0
