Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.5,1865.0,2.0,6.0,100,100,1,1,0,0
2,1.5,1912.0,2.0,3.0,7.000000000000001,100,1,1,1,0
3,1.5,1909.0,2.0,3.0,6.0,100,1,1,1,0
4,1.5,1872.0,2.0,10.0,100,100,1,1,0,0
5,1.5,1936.0,2.0,3.0,5.0,100,1,1,1,0
6,1.5,1924.0,2.0,4.0,32.0,100,1,1,1,0
7,1.5,1907.0,2.0,6.0,18.0,100,1,1,1,0
8,1.5,1957.0,1.0,1.0,2.0,100,1,1,1,0
9,1.5,1855.0,2.0,27.0,100,100,1,1,0,0
10,1.5,1895.0,2.0,2.0,6.0,100,1,1,1,0
11,1.5,1935.0,1.0,2.0,3.0,100,1,1,1,0
12,1.5,1930.0,2.0,3.0,14.000000000000002,100,1,1,1,0
13,1.5,1873.0,4.0,11.0,100,100,1,1,0,0
14,1.5,1917.0,2.0,2.0,3.0,100,1,1,1,0
15,1.5,1896.0,2.0,5.0,13.0,100,1,1,1,0
16,1.5,1914.0,2.0,2.0,4.0,100,1,1,1,0
17,1.5,1923.0,2.0,3.0,6.0,100,1,1,1,0
18,1.5,1933.0,2.0,3.0,5.0,100,1,1,1,0
19,1.5,1818.0,4.0,100,100,100,1,0,0,0
20,1.5,1925.0,2.0,3.0,6.0,100,1,1,1,0
21,1.5,1929.0,2.0,3.0,8.0,100,1,1,1,0
22,1.5,1881.0,2.0,3.0,100,100,1,1,0,0
23,1.5,1930.0,1.0,2.0,2.0,100,1,1,1,0
24,1.5,1898.0,2.0,4.0,10.0,100,1,1,1,0
25,1.5,1892.0,3.0,7.000000000000001,16.0,100,1,1,1,0
26,1.5,1880.0,2.0,3.0,100,100,1,1,0,0
27,1.5,1952.0,2.0,3.0,7.000000000000001,100,1,1,1,0
28,1.5,1959.0,2.0,2.0,2.0,100,1,1,1,0
29,1.5,1949.0,2.0,2.0,6.0,100,1,1,1,0
30,1.5,1933.0,2.0,2.0,6.0,100,1,1,1,0
31,1.5,1909.0,2.0,16.0,20.0,100,1,1,1,0
32,1.5,1885.0,2.0,3.0,100,100,1,1,0,0
33,1.5,1907.0,2.0,4.0,7.000000000000001,100,1,1,1,0
34,1.5,1942.0,1.0,2.0,3.0,100,1,1,1,0
35,1.5,1875.0,1.0,4.0,100,100,1,1,0,0
36,1.5,1921.0,2.0,4.0,8.0,100,1,1,1,0
37,1.5,1912.0,2.0,9.0,16.0,100,1,1,1,0
38,1.5,1901.0,2.0,3.0,5.0,100,1,1,1,0
39,1.5,1973.0,1.0,2.0,2.0,12.0,1,1,1,1
40,1.5,1890.0,2.0,5.0,9.0,100,1,1,1,0
41,1.5,1942.0,2.0,3.0,16.0,100,1,1,1,0
