Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,1934.0,1.0,2.0,3.0,100,1,1,1,0
2,1.3,1938.0,1.0,2.0,3.0,100,1,1,1,0
3,1.3,1941.0,1.0,2.0,3.0,100,1,1,1,0
4,1.3,1906.0,2.0,2.0,5.0,100,1,1,1,0
5,1.3,1908.0,1.0,2.0,4.0,100,1,1,1,0
6,1.3,1877.0,2.0,3.0,100,100,1,1,0,0
7,1.3,1962.0,2.0,2.0,7.000000000000001,100,1,1,1,0
8,1.3,1898.0,2.0,3.0,9.0,100,1,1,1,0
9,1.3,1925.0,2.0,4.0,8.0,100,1,1,1,0
10,1.3,1905.0,1.0,2.0,3.0,100,1,1,1,0
11,1.3,1908.0,2.0,4.0,15.0,100,1,1,1,0
12,1.3,1917.0,2.0,4.0,5.0,100,1,1,1,0
13,1.3,1926.0,1.0,2.0,3.0,100,1,1,1,0
14,1.3,1932.0,2.0,2.0,4.0,100,1,1,1,0
15,1.3,1910.0,2.0,3.0,5.0,100,1,1,1,0
16,1.3,1956.0,1.0,2.0,2.0,100,1,1,1,0
17,1.3,1899.0,2.0,3.0,15.0,100,1,1,1,0
18,1.3,1897.0,2.0,3.0,16.0,100,1,1,1,0
19,1.3,1878.0,1.0,2.0,100,100,1,1,0,0
20,1.3,1939.0,2.0,4.0,6.0,100,1,1,1,0
21,1.3,1931.0,1.0,2.0,3.0,100,1,1,1,0
22,1.3,1990.0,1.0,2.0,2.0,11.0,1,1,1,1
23,1.3,1923.0,2.0,4.0,14.000000000000002,100,1,1,1,0
24,1.3,1938.0,1.0,2.0,3.0,100,1,1,1,0
25,1.3,1951.0,2.0,2.0,3.0,100,1,1,1,0
26,1.3,1927.0,2.0,3.0,11.0,100,1,1,1,0
27,1.3,1932.0,2.0,2.0,5.0,100,1,1,1,0
28,1.3,1947.0,2.0,10.0,19.0,100,1,1,1,0
29,1.3,1950.0,2.0,2.0,4.0,100,1,1,1,0
30,1.3,1888.0,2.0,7.000000000000001,100,100,1,1,0,0
31,1.3,1893.0,2.0,3.0,18.0,100,1,1,1,0
32,1.3,1960.0,2.0,2.0,4.0,100,1,1,1,0
33,1.3,1948.0,2.0,2.0,4.0,100,1,1,1,0
34,1.3,1953.0,2.0,2.0,3.0,100,1,1,1,0
35,1.3,1925.0,2.0,3.0,6.0,100,1,1,1,0
36,1.3,1854.0,2.0,6.0,100,100,1,1,0,0
37,1.3,1882.0,2.0,4.0,100,100,1,1,0,0
38,1.3,1980.0,1.0,3.0,4.0,100,1,1,1,0
39,1.3,1921.0,2.0,4.0,10.0,100,1,1,1,0
40,1.3,1857.0,2.0,3.0,100,100,1,1,0,0
41,1.3,1914.0,2.0,5.0,13.0,100,1,1,1,0
42,1.3,1860.0,7.000000000000001,25.0,100,100,1,1,0,0
43,1.3,1900.0,2.0,5.0,13.0,100,1,1,1,0
44,1.3,1902.0,2.0,5.0,9.0,100,1,1,1,0
45,1.3,1913.0,2.0,3.0,7.000000000000001,100,1,1,1,0
46,1.3,1886.0,2.0,5.0,100,100,1,1,0,0
47,1.3,1890.0,3.0,4.0,14.000000000000002,100,1,1,1,0
48,1.3,1888.0,2.0,4.0,100,100,1,1,0,0
49,1.3,1929.0,2.0,3.0,8.0,100,1,1,1,0
50,1.3,1894.0,2.0,4.0,11.0,100,1,1,1,0
51,1.3,1929.0,2.0,2.0,5.0,100,1,1,1,0
52,1.3,1908.0,2.0,2.0,4.0,100,1,1,1,0
53,1.3,1905.0,1.0,2.0,4.0,100,1,1,1,0
54,1.3,1891.0,2.0,5.0,13.0,100,1,1,1,0
55,1.3,1876.0,4.0,9.0,100,100,1,1,0,0
56,1.3,1951.0,2.0,2.0,3.0,100,1,1,1,0
57,1.3,1873.0,2.0,5.0,100,100,1,1,0,0
58,1.3,1868.0,2.0,5.0,100,100,1,1,0,0
59,1.3,1941.0,1.0,2.0,2.0,100,1,1,1,0
60,1.3,1904.0,2.0,3.0,9.0,100,1,1,1,0
61,1.3,1963.0,1.0,2.0,4.0,100,1,1,1,0
62,1.3,1888.0,2.0,3.0,100,100,1,1,0,0
63,1.3,1914.0,1.0,2.0,5.0,100,1,1,1,0
64,1.3,1919.0,2.0,5.0,14.000000000000002,100,1,1,1,0
65,1.3,1848.0,2.0,100,100,100,1,0,0,0
66,1.3,1923.0,2.0,2.0,9.0,100,1,1,1,0
67,1.3,1921.0,2.0,4.0,7.000000000000001,100,1,1,1,0
68,1.3,1914.0,2.0,2.0,4.0,100,1,1,1,0
69,1.3,1914.0,2.0,3.0,6.0,100,1,1,1,0
70,1.3,1937.0,2.0,2.0,4.0,100,1,1,1,0
71,1.3,1913.0,2.0,2.0,5.0,100,1,1,1,0
72,1.3,1972.0,1.0,2.0,2.0,20.0,1,1,1,1
73,1.3,1876.0,1.0,3.0,100,100,1,1,0,0
74,1.3,1947.0,2.0,2.0,4.0,100,1,1,1,0
75,1.3,1888.0,2.0,3.0,100,100,1,1,0,0
76,1.3,1980.0,2.0,3.0,10.0,40.0,1,1,1,1
77,1.3,1911.0,2.0,3.0,6.0,100,1,1,1,0
78,1.3,1930.0,1.0,2.0,4.0,100,1,1,1,0
79,1.3,1910.0,2.0,2.0,3.0,100,1,1,1,0
80,1.3,1904.0,2.0,3.0,10.0,100,1,1,1,0
81,1.3,1977.0,1.0,3.0,5.0,21.0,1,1,1,1
82,1.3,1908.0,2.0,2.0,8.0,100,1,1,1,0
83,1.3,1949.0,1.0,2.0,3.0,100,1,1,1,0
84,1.3,1874.0,2.0,3.0,100,100,1,1,0,0
85,1.3,1982.0,1.0,2.0,3.0,37.0,1,1,1,1
86,1.3,1957.0,2.0,3.0,10.0,100,1,1,1,0
87,1.3,1922.0,2.0,3.0,10.0,100,1,1,1,0
88,1.3,1887.0,2.0,3.0,100,100,1,1,0,0
89,1.3,1921.0,2.0,4.0,6.0,100,1,1,1,0
90,1.3,1912.0,3.0,6.0,8.0,100,1,1,1,0
91,1.3,1880.0,1.0,2.0,100,100,1,1,0,0
92,1.3,1966.0,1.0,2.0,2.0,100,1,1,1,0
93,1.3,1896.0,2.0,4.0,12.0,100,1,1,1,0
94,1.3,1932.0,1.0,2.0,4.0,100,1,1,1,0
95,1.3,1933.0,1.0,2.0,3.0,100,1,1,1,0
96,1.3,1939.0,1.0,2.0,5.0,100,1,1,1,0
97,1.3,1935.0,1.0,2.0,3.0,100,1,1,1,0
98,1.3,1962.0,1.0,2.0,3.0,100,1,1,1,0
99,1.3,1909.0,2.0,3.0,10.0,100,1,1,1,0
100,1.3,1852.0,3.0,9.0,100,100,1,1,0,0
