Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0,3218.0,2.0,2.0,3.0,60.0,1,1,1,1
2,0.0,3152.0,2.0,3.0,5.0,100,1,1,1,0
3,0.0,3097.0,3.0,5.0,11.0,100,1,1,1,0
4,0.0,3156.0,2.0,3.0,5.0,100,1,1,1,0
5,0.0,3137.0,2.0,4.0,5.0,100,1,1,1,0
6,0.0,3182.0,2.0,3.0,4.0,100,1,1,1,0
7,0.0,3190.0,2.0,4.0,6.0,100,1,1,1,0
8,0.0,3121.0,3.0,4.0,7.000000000000001,100,1,1,1,0
9,0.0,3190.0,2.0,3.0,8.0,100,1,1,1,0
10,0.0,3112.0,2.0,3.0,6.0,100,1,1,1,0
11,0.0,3147.0,3.0,4.0,6.0,100,1,1,1,0
12,0.0,3126.0,2.0,3.0,5.0,100,1,1,1,0
13,0.0,3173.0,2.0,3.0,4.0,100,1,1,1,0
14,0.0,3151.0,2.0,4.0,7.000000000000001,100,1,1,1,0
15,0.0,3083.0,3.0,4.0,15.0,100,1,1,1,0
16,0.0,3103.0,2.0,4.0,10.0,100,1,1,1,0
17,0.0,3118.0,3.0,4.0,7.000000000000001,100,1,1,1,0
18,0.0,3196.0,2.0,4.0,7.000000000000001,100,1,1,1,0
19,0.0,3114.0,3.0,5.0,9.0,100,1,1,1,0
20,0.0,3112.0,3.0,5.0,9.0,100,1,1,1,0
21,0.0,3126.0,3.0,6.0,19.0,100,1,1,1,0
22,0.0,3135.0,2.0,4.0,10.0,100,1,1,1,0
23,0.0,3111.0,2.0,3.0,5.0,100,1,1,1,0
24,0.0,3176.0,3.0,4.0,6.0,100,1,1,1,0
25,0.0,3129.0,2.0,3.0,4.0,100,1,1,1,0
26,0.0,3111.0,2.0,5.0,11.0,100,1,1,1,0
27,0.0,3134.0,2.0,5.0,8.0,100,1,1,1,0
28,0.0,3153.0,2.0,3.0,5.0,100,1,1,1,0
29,0.0,3120.0,3.0,5.0,13.0,100,1,1,1,0
30,0.0,3146.0,3.0,4.0,8.0,100,1,1,1,0
31,0.0,3119.0,2.0,5.0,7.000000000000001,100,1,1,1,0
32,0.0,3141.0,2.0,4.0,7.000000000000001,100,1,1,1,0
33,0.0,3117.0,3.0,5.0,10.0,100,1,1,1,0
34,0.0,3119.0,2.0,4.0,6.0,100,1,1,1,0
35,0.0,3118.0,2.0,4.0,7.000000000000001,100,1,1,1,0
36,0.0,3108.0,2.0,3.0,7.000000000000001,100,1,1,1,0
37,0.0,3112.0,2.0,4.0,7.000000000000001,100,1,1,1,0
38,0.0,3117.0,2.0,4.0,8.0,100,1,1,1,0
39,0.0,3132.0,2.0,4.0,7.000000000000001,100,1,1,1,0
40,0.0,3183.0,3.0,4.0,7.000000000000001,100,1,1,1,0
41,0.0,3128.0,3.0,5.0,14.000000000000002,100,1,1,1,0
42,0.0,3095.0,3.0,5.0,13.0,100,1,1,1,0
43,0.0,3176.0,2.0,3.0,5.0,100,1,1,1,0
44,0.0,3151.0,2.0,3.0,4.0,100,1,1,1,0
45,0.0,3170.0,2.0,4.0,7.000000000000001,100,1,1,1,0
46,0.0,3194.0,2.0,4.0,6.0,100,1,1,1,0
47,0.0,3053.0,2.0,5.0,100,100,1,1,0,0
48,0.0,3138.0,2.0,4.0,8.0,100,1,1,1,0
49,0.0,3191.0,2.0,3.0,4.0,100,1,1,1,0
50,0.0,3181.0,2.0,4.0,6.0,100,1,1,1,0
51,0.0,3207.0,2.0,3.0,4.0,100,1,1,1,0
52,0.0,3111.0,3.0,6.0,12.0,100,1,1,1,0
53,0.0,3117.0,2.0,3.0,8.0,100,1,1,1,0
54,0.0,3140.0,3.0,4.0,10.0,100,1,1,1,0
55,0.0,3068.0,3.0,6.0,100,100,1,1,0,0
56,0.0,3062.0,3.0,5.0,100,100,1,1,0,0
57,0.0,3176.0,3.0,5.0,8.0,100,1,1,1,0
58,0.0,3104.0,2.0,4.0,14.000000000000002,100,1,1,1,0
59,0.0,3164.0,2.0,3.0,6.0,100,1,1,1,0
60,0.0,3138.0,2.0,8.0,15.0,100,1,1,1,0
61,0.0,3155.0,2.0,2.0,4.0,100,1,1,1,0
62,0.0,3132.0,2.0,3.0,5.0,100,1,1,1,0
63,0.0,3093.0,3.0,5.0,9.0,100,1,1,1,0
64,0.0,3136.0,2.0,4.0,7.000000000000001,100,1,1,1,0
65,0.0,3202.0,2.0,3.0,4.0,100,1,1,1,0
66,0.0,3118.0,2.0,6.0,11.0,100,1,1,1,0
67,0.0,3190.0,2.0,3.0,4.0,100,1,1,1,0
68,0.0,3137.0,3.0,4.0,10.0,100,1,1,1,0
69,0.0,3116.0,2.0,3.0,10.0,100,1,1,1,0
70,0.0,3087.0,2.0,4.0,37.0,100,1,1,1,0
71,0.0,3111.0,3.0,5.0,12.0,100,1,1,1,0
72,0.0,3129.0,2.0,3.0,5.0,100,1,1,1,0
73,0.0,3148.0,2.0,4.0,15.0,100,1,1,1,0
74,0.0,3122.0,2.0,5.0,8.0,100,1,1,1,0
75,0.0,3119.0,2.0,4.0,11.0,100,1,1,1,0
76,0.0,3192.0,3.0,4.0,6.0,100,1,1,1,0
77,0.0,3171.0,2.0,4.0,6.0,100,1,1,1,0
78,0.0,3179.0,2.0,3.0,4.0,100,1,1,1,0
79,0.0,3130.0,3.0,5.0,14.000000000000002,100,1,1,1,0
80,0.0,3208.0,2.0,2.0,4.0,21.0,1,1,1,1
81,0.0,3150.0,2.0,5.0,13.0,100,1,1,1,0
82,0.0,3162.0,3.0,5.0,9.0,100,1,1,1,0
83,0.0,3159.0,3.0,7.000000000000001,22.0,100,1,1,1,0
84,0.0,3166.0,2.0,3.0,7.000000000000001,100,1,1,1,0
85,0.0,3155.0,3.0,4.0,7.000000000000001,100,1,1,1,0
86,0.0,3149.0,2.0,5.0,18.0,100,1,1,1,0
87,0.0,3097.0,2.0,3.0,10.0,100,1,1,1,0
