Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0001,1938.0,3.03,4.04,4.04,4.04,1,1,1,1
2,0.0001,1762.0,11.11,100,100,100,1,0,0,0
3,0.0001,1910.0,4.04,5.050000000000001,8.08,100,1,1,1,0
4,0.0001,1835.0,6.06,7.07,54.540000000000006,100,1,1,1,0
5,0.0001,1786.0,6.06,100,100,100,1,0,0,0
6,0.0001,1809.0,3.03,8.08,100,100,1,1,0,0
7,0.0001,1750.0,7.07,100,100,100,1,0,0,0
8,0.0001,1983.0,4.04,7.07,14.14,21.21,1,1,1,1
9,0.0001,1792.0,9.09,14.14,100,100,1,1,0,0
10,0.0001,1863.0,6.06,10.100000000000001,10.100000000000001,100,1,1,1,0
11,0.0001,1739.0,10.100000000000001,100,100,100,1,0,0,0
12,0.0001,1933.0,3.03,4.04,5.050000000000001,8.08,1,1,1,1
13,0.0001,1902.0,3.03,4.04,4.04,100,1,1,1,0
14,0.0001,1813.0,3.03,4.04,100,100,1,1,0,0
15,0.0001,1870.0,3.03,5.050000000000001,6.06,100,1,1,1,0
16,0.0001,1908.0,4.04,6.06,8.08,100,1,1,1,0
17,0.0001,1858.0,6.06,20.200000000000003,24.24,100,1,1,1,0
18,0.0001,1975.0,3.03,3.03,3.03,5.050000000000001,1,1,1,1
19,0.0001,1775.0,11.11,100,100,100,1,0,0,0
20,0.0001,1917.0,3.03,4.04,5.050000000000001,12.12,1,1,1,1
21,0.0001,1801.0,5.050000000000001,9.09,100,100,1,1,0,0
22,0.0001,1946.0,3.03,3.03,5.050000000000001,12.12,1,1,1,1
23,0.0001,1912.0,5.050000000000001,5.050000000000001,6.06,12.12,1,1,1,1
24,0.0001,1748.0,9.09,100,100,100,1,0,0,0
25,0.0001,1975.0,3.03,4.04,9.09,13.13,1,1,1,1
26,0.0001,1927.0,3.03,4.04,6.06,21.21,1,1,1,1
27,0.0001,1890.0,3.03,5.050000000000001,6.06,100,1,1,1,0
28,0.0001,1847.0,4.04,5.050000000000001,6.06,100,1,1,1,0
29,0.0001,1912.0,3.03,3.03,4.04,7.07,1,1,1,1
30,0.0001,1739.0,24.24,100,100,100,1,0,0,0
31,0.0001,1895.0,2.02,3.03,3.03,100,1,1,1,0
32,0.0001,1873.0,3.03,4.04,4.04,100,1,1,1,0
33,0.0001,1880.0,4.04,5.050000000000001,5.050000000000001,100,1,1,1,0
34,0.0001,1846.0,4.04,5.050000000000001,8.08,100,1,1,1,0
35,0.0001,1818.0,4.04,4.04,100,100,1,1,0,0
36,0.0001,1847.0,5.050000000000001,7.07,9.09,100,1,1,1,0
37,0.0001,1948.0,4.04,8.08,10.100000000000001,13.13,1,1,1,1
38,0.0001,1832.0,3.03,5.050000000000001,10.100000000000001,100,1,1,1,0
39,0.0001,1933.0,4.04,7.07,7.07,17.17,1,1,1,1
40,0.0001,1813.0,4.04,10.100000000000001,100,100,1,1,0,0
41,0.0001,1899.0,3.03,3.03,4.04,100,1,1,1,0
42,0.0001,1908.0,5.050000000000001,6.06,9.09,100,1,1,1,0
43,0.0001,1910.0,9.09,10.100000000000001,10.100000000000001,100,1,1,1,0
44,0.0001,1958.0,3.03,5.050000000000001,5.050000000000001,46.46,1,1,1,1
45,0.0001,1782.0,18.18,100,100,100,1,0,0,0
