Trial,Pump Rate,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1.3,1948.0,1.01,1.01,100,100,1,1,0,0
2,1.3,2039.0,1.01,1.01,1.01,2.02,1,1,1,1
3,1.3,2001.0,1.01,2.02,2.02,100,1,1,1,0
4,1.3,1919.0,2.02,5.050000000000001,100,100,1,1,0,0
5,1.3,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
6,1.3,1936.0,1.01,2.02,100,100,1,1,0,0
7,1.3,2112.0,1.01,1.01,1.01,2.02,1,1,1,1
8,1.3,2037.0,1.01,1.01,1.01,1.01,1,1,1,1
9,1.3,2097.0,1.01,1.01,1.01,1.01,1,1,1,1
10,1.3,1941.0,1.01,1.01,100,100,1,1,0,0
11,1.3,2024.0,1.01,1.01,1.01,100,1,1,1,0
12,1.3,1965.0,2.02,2.02,2.02,100,1,1,1,0
13,1.3,1941.0,2.02,3.03,100,100,1,1,0,0
14,1.3,2069.0,1.01,2.02,2.02,5.050000000000001,1,1,1,1
15,1.3,2118.0,1.01,1.01,1.01,1.01,1,1,1,1
16,1.3,1944.0,1.01,1.01,100,100,1,1,0,0
17,1.3,1966.0,1.01,1.01,4.04,100,1,1,1,0
18,1.3,2028.0,1.01,1.01,1.01,100,1,1,1,0
19,1.3,1894.0,1.01,100,100,100,1,0,0,0
20,1.3,1920.0,1.01,1.01,100,100,1,1,0,0
21,1.3,1981.0,1.01,1.01,2.02,100,1,1,1,0
22,1.3,1927.0,1.01,2.02,100,100,1,1,0,0
23,1.3,2069.0,1.01,1.01,1.01,2.02,1,1,1,1
24,1.3,2038.0,1.01,1.01,1.01,2.02,1,1,1,1
25,1.3,2101.0,1.01,1.01,1.01,4.04,1,1,1,1
26,1.3,1940.0,1.01,1.01,100,100,1,1,0,0
27,1.3,2030.0,1.01,1.01,1.01,100,1,1,1,0
28,1.3,2103.0,1.01,1.01,1.01,2.02,1,1,1,1
29,1.3,2101.0,1.01,1.01,1.01,2.02,1,1,1,1
30,1.3,2074.0,1.01,1.01,1.01,1.01,1,1,1,1
31,1.3,2089.0,1.01,1.01,1.01,2.02,1,1,1,1
32,1.3,2121.0,1.01,1.01,1.01,1.01,1,1,1,1
33,1.3,2089.0,1.01,1.01,1.01,2.02,1,1,1,1
34,1.3,2001.0,1.01,1.01,2.02,100,1,1,1,0
35,1.3,2114.0,1.01,1.01,1.01,3.03,1,1,1,1
36,1.3,2114.0,1.01,1.01,1.01,1.01,1,1,1,1
37,1.3,2003.0,1.01,1.01,2.02,100,1,1,1,0
