Trial,Noise Level,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,0.0005,68.0,7.07,12.12,14.14,38.38,1,1,1,1
2,0.0005,68.0,21.21,28.28,41.410000000000004,82.82000000000001,1,1,1,1
3,0.0005,67.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
4,0.0005,64.0,5.050000000000001,7.07,100,100,1,1,0,0
5,0.0005,67.0,5.050000000000001,5.050000000000001,7.07,100,1,1,1,0
6,0.0005,66.0,4.04,4.04,5.050000000000001,100,1,1,1,0
7,0.0005,62.0,7.07,100,100,100,1,0,0,0
8,0.0005,58.0,100,100,100,100,0,0,0,0
9,0.0005,68.0,4.04,4.04,5.050000000000001,12.12,1,1,1,1
10,0.0005,59.0,100,100,100,100,0,0,0,0
11,0.0005,66.0,6.06,7.07,13.13,100,1,1,1,0
12,0.0005,55.0,100,100,100,100,0,0,0,0
13,0.0005,66.0,9.09,11.11,13.13,100,1,1,1,0
14,0.0005,67.0,4.04,4.04,6.06,100,1,1,1,0
15,0.0005,64.0,9.09,13.13,100,100,1,1,0,0
16,0.0005,68.0,9.09,13.13,14.14,21.21,1,1,1,1
17,0.0005,64.0,4.04,30.299999999999997,100,100,1,1,0,0
18,0.0005,67.0,5.050000000000001,5.050000000000001,7.07,100,1,1,1,0
19,0.0005,68.0,5.050000000000001,5.050000000000001,5.050000000000001,18.18,1,1,1,1
20,0.0005,68.0,8.08,9.09,10.100000000000001,18.18,1,1,1,1
21,0.0005,67.0,4.04,5.050000000000001,7.07,100,1,1,1,0
22,0.0005,70.0,5.050000000000001,5.050000000000001,5.050000000000001,8.08,1,1,1,1
23,0.0005,70.0,8.08,10.100000000000001,10.100000000000001,11.11,1,1,1,1
24,0.0005,64.0,7.07,9.09,100,100,1,1,0,0
25,0.0005,64.0,10.100000000000001,11.11,100,100,1,1,0,0
26,0.0005,65.0,17.17,20.200000000000003,44.44,100,1,1,1,0
27,0.0005,68.0,6.06,6.06,6.06,18.18,1,1,1,1
28,0.0005,67.0,3.03,4.04,6.06,100,1,1,1,0
29,0.0005,67.0,4.04,4.04,5.050000000000001,100,1,1,1,0
30,0.0005,65.0,8.08,8.08,100,100,1,1,0,0
31,0.0005,70.0,17.17,17.17,35.35,38.38,1,1,1,1
32,0.0005,68.0,5.050000000000001,6.06,7.07,15.149999999999999,1,1,1,1
33,0.0005,63.0,5.050000000000001,5.050000000000001,100,100,1,1,0,0
34,0.0005,70.0,4.04,4.04,6.06,9.09,1,1,1,1
35,0.0005,65.0,5.050000000000001,6.06,7.07,100,1,1,1,0
36,0.0005,70.0,3.03,3.03,4.04,5.050000000000001,1,1,1,1
37,0.0005,66.0,5.050000000000001,5.050000000000001,7.07,100,1,1,1,0
38,0.0005,67.0,5.050000000000001,7.07,7.07,100,1,1,1,0
39,0.0005,64.0,4.04,18.18,100,100,1,1,0,0
40,0.0005,67.0,3.03,3.03,6.06,100,1,1,1,0
41,0.0005,60.0,100,100,100,100,0,0,0,0
42,0.0005,70.0,5.050000000000001,6.06,6.06,7.07,1,1,1,1
43,0.0005,65.0,5.050000000000001,6.06,7.07,100,1,1,1,0
44,0.0005,68.0,5.050000000000001,5.050000000000001,6.06,16.16,1,1,1,1
45,0.0005,67.0,5.050000000000001,5.050000000000001,6.06,100,1,1,1,0
46,0.0005,65.0,18.18,22.22,28.28,100,1,1,1,0
47,0.0005,68.0,5.050000000000001,5.050000000000001,7.07,48.48,1,1,1,1
48,0.0005,65.0,4.04,5.050000000000001,11.11,100,1,1,1,0
49,0.0005,68.0,9.09,10.100000000000001,10.100000000000001,18.18,1,1,1,1
50,0.0005,67.0,4.04,5.050000000000001,6.06,100,1,1,1,0
51,0.0005,67.0,5.050000000000001,7.07,8.08,100,1,1,1,0
52,0.0005,70.0,4.04,5.050000000000001,5.050000000000001,5.050000000000001,1,1,1,1
53,0.0005,58.0,100,100,100,100,0,0,0,0
54,0.0005,61.0,56.56,100,100,100,1,0,0,0
55,0.0005,70.0,4.04,4.04,4.04,4.04,1,1,1,1
56,0.0005,65.0,5.050000000000001,8.08,57.57000000000001,100,1,1,1,0
57,0.0005,65.0,6.06,16.16,71.71,100,1,1,1,0
58,0.0005,68.0,10.100000000000001,10.100000000000001,11.11,47.470000000000006,1,1,1,1
59,0.0005,67.0,6.06,7.07,10.100000000000001,100,1,1,1,0
60,0.0005,67.0,5.050000000000001,8.08,9.09,100,1,1,1,0
61,0.0005,68.0,3.03,4.04,4.04,18.18,1,1,1,1
62,0.0005,64.0,6.06,10.100000000000001,100,100,1,1,0,0
63,0.0005,65.0,4.04,7.07,12.12,100,1,1,1,0
64,0.0005,65.0,4.04,6.06,87.87,100,1,1,1,0
65,0.0005,68.0,8.08,8.08,10.100000000000001,38.38,1,1,1,1
66,0.0005,67.0,4.04,6.06,8.08,100,1,1,1,0
